time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-02-03T00:00,6.7,6.2,7.2,7.3,7.3,7.0,100,81,76,79,76,75,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T01:00,6.7,6.5,7.2,7.3,7.3,7.1,100,79,68,82,70,73,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T02:00,6.9,6.3,7.6,6.8,7.3,6.4,97,57,76,68,82,61,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T03:00,6.9,6.3,7.3,6.7,7.1,6.1,47,26,70,72,74,41,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T04:00,6.8,6.1,7.2,6.5,6.7,5.9,6,35,66,70,66,20,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T05:00,6.5,6.0,7.2,6.5,6.4,5.6,11,46,100,100,58,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T06:00,6.3,5.9,7.1,6.5,6.2,5.3,99,100,100,44,49,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T07:00,6.3,6.0,7.0,6.3,6.0,5.1,100,100,100,100,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T08:00,6.2,5.8,6.7,6.4,6.2,4.9,47,99,100,81,100,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T09:00,6.1,5.5,6.4,6.4,6.1,5.0,5,4,38,100,100,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T10:00,6.0,5.3,6.4,6.2,6.0,5.2,3,18,39,100,100,0,17.0,17.0,14.0,12.0,14.0,20.0
2024-02-03T11:00,6.3,5.5,6.4,6.5,6.0,5.4,27,57,46,0,100,0,97.0,94.0,84.0,82.0,57.0,83.0
2024-02-03T12:00,6.6,5.6,6.4,6.5,6.0,5.5,88,91,41,28,82,25,175.0,165.0,152.0,167.0,114.0,148.0
2024-02-03T13:00,6.7,5.6,6.2,6.6,6.0,5.6,97,99,42,33,65,50,208.0,213.0,199.0,212.0,176.0,202.0
2024-02-03T14:00,6.5,5.5,5.9,6.4,6.5,6.3,96,96,40,0,47,36,221.0,231.0,227.0,236.0,209.0,226.0
2024-02-03T15:00,6.4,5.5,5.7,6.3,6.2,6.1,95,96,52,17,45,53,185.0,207.0,193.0,214.0,201.0,210.0
2024-02-03T16:00,6.1,5.0,5.6,5.9,5.8,5.8,91,99,90,54,43,69,159.0,134.0,144.0,152.0,158.0,160.0
2024-02-03T17:00,5.5,5.0,5.4,5.3,5.4,5.6,99,100,87,51,41,86,75.0,70.0,65.0,68.0,86.0,85.0
2024-02-03T18:00,5.1,4.8,5.0,5.2,5.2,5.4,99,100,52,88,49,89,11.0,8.0,9.0,8.0,17.0,15.0
2024-02-03T19:00,4.7,4.7,4.9,5.2,5.0,5.2,100,100,100,100,56,93,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T20:00,4.7,4.7,4.9,4.8,5.1,5.0,100,100,97,83,100,96,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T21:00,4.8,4.7,4.8,4.8,5.1,4.9,100,100,100,69,100,97,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T22:00,4.9,4.8,4.8,4.8,5.0,4.8,100,100,100,96,100,99,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03T23:00,4.9,4.8,4.7,4.6,5.0,4.8,100,100,93,99,100,100,0.0,0.0,0.0,0.0,0.0,0.0
