time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-02-20T00:00,1.8,2.0,0.8,1.8,1.2,3.2,88,100,75,42,31,70,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T01:00,1.7,2.2,0.4,1.8,1.0,2.5,73,100,41,72,37,57,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T02:00,1.7,2.0,-0.0,1.8,0.9,1.9,92,100,17,90,44,45,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T03:00,1.7,2.0,-0.4,1.7,0.9,1.7,82,100,9,82,51,38,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T04:00,1.6,2.1,-0.7,1.6,1.0,1.7,100,100,11,63,60,32,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T05:00,1.7,2.3,-0.7,1.5,1.1,1.8,100,100,19,53,69,26,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T06:00,1.7,2.5,-0.4,1.4,1.3,2.1,100,100,35,64,80,15,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T07:00,1.9,2.7,0.1,1.3,1.6,2.5,100,100,57,85,92,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T08:00,2.2,2.8,0.7,1.4,1.9,2.9,100,100,75,100,100,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T09:00,2.5,3.2,1.3,1.6,2.4,3.4,100,88,85,100,100,19,1.0,1.0,2.0,3.0,9.0,8.0
2024-02-20T10:00,2.9,2.9,1.9,2.0,2.9,3.9,100,98,91,96,100,46,22.0,52.0,37.0,44.0,58.0,53.0
2024-02-20T11:00,3.1,3.6,2.5,2.5,3.3,4.3,100,83,91,92,100,60,74.0,85.0,98.0,109.0,115.0,111.0
2024-02-20T12:00,3.5,4.9,3.2,3.1,3.2,4.5,100,85,81,93,100,44,104.0,263.0,161.0,122.0,153.0,181.0
2024-02-20T13:00,4.2,5.3,3.8,3.9,3.0,4.6,98,96,65,96,100,15,96.0,208.0,233.0,87.0,169.0,255.0
2024-02-20T14:00,5.1,5.8,4.3,4.4,2.9,4.6,98,100,58,95,100,3,162.0,178.0,235.0,248.0,107.0,181.0
2024-02-20T15:00,5.0,5.7,4.4,4.7,3.2,4.6,100,100,68,85,95,28,156.0,131.0,259.0,151.0,81.0,146.0
2024-02-20T16:00,4.9,6.1,4.3,4.7,3.6,4.6,100,100,86,72,89,69,57.0,162.0,202.0,81.0,50.0,91.0
2024-02-20T17:00,5.0,4.7,4.3,4.7,4.0,4.6,100,100,100,66,85,100,23.0,26.0,98.0,31.0,25.0,45.0
2024-02-20T18:00,4.6,4.8,4.3,4.5,4.1,4.5,100,100,100,74,85,100,6.0,5.0,28.0,13.0,8.0,14.0
2024-02-20T19:00,4.4,4.7,4.3,4.2,4.1,4.4,100,100,100,89,88,100,0.0,0.0,1.0,0.0,1.0,1.0
2024-02-20T20:00,4.7,4.7,4.3,3.9,4.1,4.3,100,100,100,100,90,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T21:00,4.7,5.0,4.2,3.8,4.2,4.3,100,100,100,100,90,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T22:00,4.9,4.6,4.1,3.7,4.2,4.2,100,100,100,100,89,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20T23:00,4.9,4.3,4.1,3.7,4.3,4.1,100,100,100,100,90,100,0.0,0.0,0.0,0.0,0.0,0.0
