time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-13T00:00,-3.1,,,,,,100,,,,,,0.0,,,,,
2024-01-13T01:00,-2.9,,,,,,100,,,,,,0.0,,,,,
2024-01-13T02:00,-2.8,,,,,,100,,,,,,0.0,,,,,
2024-01-13T03:00,-2.5,,,,,,100,,,,,,0.0,,,,,
2024-01-13T04:00,-2.0,,,,,,100,,,,,,0.0,,,,,
2024-01-13T05:00,-1.4,,,,,,100,,,,,,0.0,,,,,
2024-01-13T06:00,-0.6,,,,,,100,,,,,,0.0,,,,,
2024-01-13T07:00,1.9,,,,,,100,,,,,,0.0,,,,,
2024-01-13T08:00,2.1,,,,,,100,,,,,,0.0,,,,,
2024-01-13T09:00,1.7,,,,,,100,,,,,,0.0,,,,,
2024-01-13T10:00,2.5,,,,,,100,,,,,,0.0,,,,,
2024-01-13T11:00,2.6,,,,,,99,,,,,,13.0,,,,,
2024-01-13T12:00,2.9,,,,,,66,,,,,,41.0,,,,,
2024-01-13T13:00,3.5,,,,,,61,,,,,,125.0,,,,,
2024-01-13T14:00,3.4,,,,,,43,,,,,,139.0,,,,,
2024-01-13T15:00,3.4,,,,,,14,,,,,,134.0,,,,,
2024-01-13T16:00,2.9,,,,,,9,,,,,,84.0,,,,,
2024-01-13T17:00,2.7,,,,,,2,,,,,,19.0,,,,,
2024-01-13T18:00,2.3,,,,,,41,,,,,,0.0,,,,,
2024-01-13T19:00,1.7,,,,,,71,,,,,,0.0,,,,,
2024-01-13T20:00,1.5,,,,,,44,,,,,,0.0,,,,,
2024-01-13T21:00,1.0,,,,,,26,,,,,,0.0,,,,,
2024-01-13T22:00,0.9,,,,,,56,,,,,,0.0,,,,,
2024-01-13T23:00,1.3,,,,,,42,,,,,,0.0,,,,,
