time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-03-02T00:00,5.9,5.8,6.0,5.5,5.0,4.5,100,100,77,100,89,90,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T01:00,6.0,5.8,6.0,5.6,5.6,3.9,100,100,90,100,95,77,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T02:00,5.9,5.7,5.8,5.7,6.0,3.5,95,100,100,100,100,67,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T03:00,5.7,5.6,5.5,5.6,6.1,3.4,100,100,100,100,100,63,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T04:00,5.8,5.7,5.2,5.4,6.0,3.5,100,100,100,99,100,62,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T05:00,5.7,5.8,4.9,5.4,6.0,3.6,98,100,100,99,100,64,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T06:00,5.2,5.8,4.8,5.5,6.0,3.5,100,100,100,99,100,70,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T07:00,4.9,5.6,4.8,5.8,6.1,3.4,100,100,100,100,100,78,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T08:00,4.8,5.8,5.0,6.1,6.2,3.6,100,100,100,100,100,82,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T09:00,5.3,6.1,5.5,6.3,6.5,4.3,100,100,100,100,100,78,8.0,7.0,11.0,15.0,19.0,32.0
2024-03-02T10:00,6.0,6.5,6.2,6.5,6.9,5.2,100,100,100,100,100,70,47.0,32.0,24.0,40.0,69.0,115.0
2024-03-02T11:00,6.9,7.0,6.6,6.8,7.2,6.0,100,100,100,100,100,67,30.0,12.0,22.0,48.0,111.0,188.0
2024-03-02T12:00,7.7,7.6,6.6,7.1,7.1,6.5,100,100,100,100,100,76,20.0,15.0,26.0,46.0,141.0,250.0
2024-03-02T13:00,7.9,7.8,6.3,7.5,6.9,7.0,100,100,100,100,100,90,23.0,14.0,46.0,43.0,156.0,295.0
2024-03-02T14:00,8.0,7.9,6.1,7.6,6.7,7.3,100,100,100,100,100,100,15.0,15.0,73.0,111.0,116.0,161.0
2024-03-02T15:00,8.0,8.0,6.0,7.3,6.7,7.4,100,100,100,100,100,100,12.0,8.0,47.0,106.0,96.0,139.0
2024-03-02T16:00,8.0,8.0,6.0,6.7,6.7,7.4,100,100,100,100,100,100,13.0,18.0,40.0,131.0,68.0,103.0
2024-03-02T17:00,7.9,7.7,6.0,6.4,6.6,7.3,100,100,100,100,100,100,9.0,14.0,37.0,70.0,41.0,67.0
2024-03-02T18:00,7.7,7.5,6.1,6.4,6.3,7.1,100,100,100,100,100,100,5.0,4.0,21.0,39.0,19.0,38.0
2024-03-02T19:00,7.5,7.2,6.3,6.7,5.9,6.9,100,100,100,100,100,100,1.0,0.0,3.0,6.0,4.0,10.0
2024-03-02T20:00,7.7,7.1,6.4,6.9,5.6,6.6,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T21:00,7.7,6.8,6.3,7.0,5.3,6.4,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T22:00,7.6,6.5,6.1,7.1,5.0,6.2,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02T23:00,7.6,6.4,6.0,7.1,5.0,5.9,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
