time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-02-23T00:00,6.1,5.2,5.2,5.6,6.0,5.3,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T01:00,6.0,5.5,5.4,6.1,5.9,5.1,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T02:00,6.1,5.6,5.7,6.3,5.7,5.0,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T03:00,6.3,5.9,6.0,6.0,5.3,5.2,100,100,100,94,87,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T04:00,6.4,6.3,6.3,5.3,4.9,5.5,100,100,100,85,70,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T05:00,6.7,6.2,6.2,4.8,4.5,5.5,100,100,100,77,55,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T06:00,7.1,6.4,5.3,4.5,4.4,5.0,100,100,100,74,45,95,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T07:00,5.6,5.2,4.0,4.3,4.3,4.2,100,100,100,72,39,88,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T08:00,4.6,4.3,3.2,4.2,4.2,3.7,100,100,100,66,39,77,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T09:00,4.5,4.3,3.4,4.1,4.2,3.6,100,100,87,48,52,55,1.0,0.0,1.0,4.0,5.0,4.0
2024-02-23T10:00,4.9,3.6,4.0,4.0,4.2,3.8,100,100,68,26,71,28,19.0,4.0,17.0,32.0,22.0,22.0
2024-02-23T11:00,5.1,4.1,4.6,4.1,4.1,4.0,100,100,52,14,81,15,24.0,7.0,33.0,84.0,46.0,46.0
2024-02-23T12:00,5.7,4.8,4.8,4.4,4.1,4.2,100,100,41,22,71,30,50.0,26.0,41.0,153.0,86.0,94.0
2024-02-23T13:00,6.5,4.3,4.9,4.8,4.0,4.5,100,100,32,41,52,59,155.0,38.0,67.0,172.0,139.0,161.0
2024-02-23T14:00,6.1,4.5,5.0,5.1,4.0,4.7,99,100,27,52,36,77,86.0,70.0,99.0,85.0,73.0,249.0
2024-02-23T15:00,5.9,4.7,5.0,5.2,4.1,4.7,100,100,27,47,26,71,124.0,104.0,157.0,130.0,77.0,261.0
2024-02-23T16:00,5.8,4.3,5.0,5.2,4.2,4.5,96,100,30,34,19,55,58.0,90.0,120.0,126.0,69.0,236.0
2024-02-23T17:00,5.1,4.9,4.9,5.1,4.2,4.4,99,99,30,25,18,40,133.0,83.0,71.0,78.0,51.0,167.0
2024-02-23T18:00,4.9,4.7,4.8,4.9,4.3,4.4,100,99,22,25,29,30,14.0,27.0,39.0,44.0,23.0,70.0
2024-02-23T19:00,4.6,4.6,4.6,4.7,4.4,4.4,88,92,11,29,47,23,1.0,1.0,3.0,3.0,3.0,7.0
2024-02-23T20:00,5.0,4.2,4.4,4.5,4.4,4.5,100,98,8,33,56,19,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T21:00,4.7,4.3,4.1,4.3,4.3,4.4,100,99,21,36,45,22,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T22:00,4.9,4.0,3.7,4.0,4.2,4.4,100,99,42,40,26,30,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-23T23:00,5.1,4.3,3.5,3.9,4.1,4.3,100,100,59,45,14,35,0.0,0.0,0.0,0.0,0.0,0.0
