time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-21T00:00,1.8,2.4,2.8,,,,100,100,100,,,,0.0,0.0,0.0,,,
2024-01-21T01:00,2.3,2.5,2.8,,,,100,100,100,,,,0.0,0.0,0.0,,,
2024-01-21T02:00,2.2,2.2,2.8,,,,100,100,100,,,,0.0,0.0,0.0,,,
2024-01-21T03:00,2.3,2.3,2.8,,,,100,100,100,,,,0.0,0.0,0.0,,,
2024-01-21T04:00,2.3,2.3,2.7,,,,100,100,100,,,,0.0,0.0,0.0,,,
2024-01-21T05:00,2.2,2.2,2.8,,,,100,100,100,,,,0.0,0.0,0.0,,,
2024-01-21T06:00,1.9,1.9,2.8,,,,100,100,100,,,,0.0,0.0,0.0,,,
2024-01-21T07:00,1.4,1.5,2.8,,,,100,100,99,,,,0.0,0.0,0.0,,,
2024-01-21T08:00,1.2,1.1,2.3,,,,100,100,100,,,,0.0,0.0,0.0,,,
2024-01-21T09:00,1.2,1.5,2.2,,,,100,100,100,,,,0.0,0.0,0.0,,,
2024-01-21T10:00,1.1,1.7,2.0,,,,98,100,100,,,,2.0,1.0,1.0,,,
2024-01-21T11:00,1.3,1.5,2.0,,,,100,100,100,,,,29.0,21.0,21.0,,,
2024-01-21T12:00,1.5,1.3,2.0,,,,100,100,100,,,,42.0,36.0,62.0,,,
2024-01-21T13:00,1.9,1.2,2.0,,,,100,100,100,,,,44.0,46.0,61.0,,,
2024-01-21T14:00,2.2,1.4,2.3,1.9,,,100,100,100,100.0,,,30.0,40.0,55.0,36.0,,
2024-01-21T15:00,0.9,0.9,1.0,2.1,,,100,100,100,100.0,,,23.0,26.0,21.0,18.0,,
2024-01-21T16:00,0.4,-0.2,2.0,2.4,,,100,100,100,100.0,,,6.0,6.0,12.0,18.0,,
2024-01-21T17:00,0.7,-0.4,2.1,2.5,,,100,100,100,100.0,,,2.0,2.0,4.0,10.0,,
2024-01-21T18:00,1.2,-0.1,2.2,2.6,,,100,100,100,100.0,,,0.0,0.0,0.0,0.0,,
2024-01-21T19:00,1.7,0.4,2.3,2.7,,,100,100,100,100.0,,,0.0,0.0,0.0,0.0,,
2024-01-21T20:00,2.1,1.2,1.5,2.4,,,100,100,100,100.0,,,0.0,0.0,0.0,0.0,,
2024-01-21T21:00,2.2,1.5,1.9,2.5,,,100,100,100,100.0,,,0.0,0.0,0.0,0.0,,
2024-01-21T22:00,2.3,1.8,2.4,2.6,,,100,100,100,100.0,,,0.0,0.0,0.0,0.0,,
2024-01-21T23:00,2.5,1.8,2.8,2.8,,,100,100,100,100.0,,,0.0,0.0,0.0,0.0,,
