time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-02-09T00:00,-1.8,-3.8,-2.2,-3.6,-0.8,-0.9,82,44,0,8,81,91,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T01:00,-1.7,-3.9,-2.4,-3.1,-0.6,-1.1,79,74,3,21,93,97,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T02:00,-1.5,-5.3,-2.6,-2.6,-0.5,-1.3,76,76,8,36,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T03:00,-1.9,-4.5,-2.6,-2.0,-0.3,-1.6,45,91,12,58,100,99,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T04:00,-2.9,-4.0,-2.6,-1.4,-0.0,-1.9,34,47,17,82,98,96,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T05:00,-4.3,-4.2,-2.7,-1.0,0.1,-2.0,54,2,21,100,93,90,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T06:00,-4.8,-4.5,-2.9,-0.9,-0.1,-2.0,60,10,21,100,84,79,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T07:00,-5.3,-4.6,-3.1,-0.9,-0.5,-1.8,42,19,20,100,74,65,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T08:00,-5.0,-4.7,-3.3,-0.9,-0.7,-1.5,99,10,23,100,69,54,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T09:00,-4.9,-5.0,-3.2,-0.9,-0.4,-1.3,98,10,33,100,77,47,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T10:00,-4.7,-4.7,-3.1,-1.0,0.1,-0.9,81,31,47,100,91,43,32.0,35.0,31.0,28.0,8.0,12.0
2024-02-09T11:00,-4.1,-3.7,-2.8,-1.0,0.3,-0.6,99,96,60,100,100,42,108.0,112.0,117.0,110.0,25.0,40.0
2024-02-09T12:00,-3.6,-2.4,-2.4,-0.9,-0.4,-0.1,99,100,72,100,99,45,169.0,191.0,191.0,199.0,40.0,62.0
2024-02-09T13:00,-3.3,-1.3,-1.9,-0.9,-1.3,0.5,92,100,84,100,94,51,225.0,211.0,216.0,246.0,51.0,73.0
2024-02-09T14:00,-2.8,-0.8,-1.6,-0.7,-2.0,0.9,99,100,90,100,90,59,239.0,233.0,229.0,282.0,207.0,173.0
2024-02-09T15:00,-2.6,-0.3,-1.8,-0.4,-2.1,1.0,100,100,85,97,89,70,198.0,208.0,208.0,242.0,173.0,147.0
2024-02-09T16:00,-2.3,-0.4,-2.1,-0.0,-1.8,1.0,100,99,74,93,90,83,147.0,143.0,145.0,187.0,116.0,100.0
2024-02-09T17:00,-2.3,-0.7,-2.4,0.2,-1.6,0.8,100,100,68,90,90,90,85.0,86.0,74.0,104.0,60.0,52.0
2024-02-09T18:00,-2.6,-1.4,-2.6,0.0,-1.5,0.4,100,98,73,88,90,86,20.0,20.0,15.0,22.0,14.0,12.0
2024-02-09T19:00,-2.6,-1.5,-2.7,-0.4,-1.5,-0.0,97,94,83,87,90,76,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T20:00,-2.9,-1.8,-2.7,-0.7,-1.5,-0.4,99,96,90,88,90,71,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T21:00,-3.2,-2.0,-2.6,-0.8,-1.7,-0.8,98,98,91,92,90,78,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T22:00,-3.3,-2.2,-2.5,-0.9,-2.0,-1.1,100,100,90,97,89,91,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09T23:00,-3.3,-2.2,-2.2,-1.0,-2.0,-1.4,100,100,90,100,90,100,0.0,0.0,0.0,0.0,0.0,0.0
