time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-03-19T00:00,0.8,1.3,0.4,-0.2,1.2,2.3,97,82,48,76,39,81,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19T01:00,1.4,0.9,0.7,0.1,0.8,2.1,94,60,31,58,33,92,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19T02:00,1.9,1.0,0.9,0.3,0.5,2.0,94,89,19,49,27,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19T03:00,2.0,1.2,1.0,0.5,0.5,1.8,97,81,18,56,17,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19T04:00,1.7,0.6,1.0,0.7,0.6,1.6,78,62,22,70,6,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19T05:00,0.8,0.5,0.9,0.9,0.7,1.5,30,90,26,81,0,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19T06:00,0.4,0.2,0.6,0.9,0.4,1.4,17,73,24,81,2,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19T07:00,0.2,-0.1,0.2,0.8,0.0,1.4,24,53,22,78,9,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19T08:00,0.1,-0.2,0.2,0.8,-0.1,1.6,89,84,27,77,13,100,14.0,7.0,13.0,7.0,15.0,8.0
2024-03-19T09:00,0.6,0.3,0.6,1.0,0.1,2.3,100,78,50,84,11,94,59.0,64.0,85.0,52.0,110.0,59.0
2024-03-19T10:00,1.2,1.3,1.3,1.4,0.6,3.3,99,71,80,95,7,85,137.0,191.0,163.0,112.0,225.0,138.0
2024-03-19T11:00,2.1,2.2,2.0,1.7,1.2,3.8,100,84,100,100,8,72,189.0,320.0,211.0,182.0,294.0,247.0
2024-03-19T12:00,2.9,2.9,2.4,2.1,1.8,3.4,100,98,97,95,18,54,231.0,314.0,225.0,253.0,306.0,375.0
2024-03-19T13:00,3.3,3.6,2.8,2.5,2.4,2.6,100,100,82,85,32,32,204.0,262.0,228.0,301.0,304.0,476.0
2024-03-19T14:00,3.9,4.2,3.1,2.9,2.8,1.9,100,96,74,79,43,15,215.0,382.0,248.0,312.0,327.0,516.0
2024-03-19T15:00,4.2,4.2,3.4,3.4,2.8,1.7,100,100,80,84,46,6,263.0,370.0,264.0,288.0,346.0,498.0
2024-03-19T16:00,5.0,4.1,3.6,3.8,2.4,1.7,100,100,91,93,46,3,268.0,244.0,238.0,233.0,326.0,434.0
2024-03-19T17:00,4.7,4.1,3.7,3.9,2.2,1.7,100,100,100,100,48,1,95.0,127.0,163.0,152.0,257.0,328.0
2024-03-19T18:00,4.0,4.0,3.5,3.5,2.0,1.6,100,100,100,100,56,1,23.0,57.0,82.0,72.0,167.0,204.0
2024-03-19T19:00,3.5,3.9,3.2,2.8,1.9,1.4,100,100,100,100,66,3,7.0,11.0,28.0,23.0,75.0,89.0
2024-03-19T20:00,3.4,4.0,3.0,2.4,1.9,1.3,100,100,100,100,71,8,0.0,0.0,2.0,1.0,5.0,6.0
2024-03-19T21:00,3.5,3.5,2.9,2.5,2.1,1.3,100,100,100,100,66,18,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19T22:00,3.4,3.4,3.0,2.8,2.3,1.3,100,100,100,100,56,30,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19T23:00,3.2,3.3,3.0,3.1,2.5,1.3,100,100,100,100,54,39,0.0,0.0,0.0,0.0,0.0,0.0
