time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-02-19T00:00,4.1,2.4,3.0,3.6,1.9,0.7,100,100,99,100,90,96,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T01:00,4.1,2.1,2.6,3.3,2.6,-0.2,100,100,97,100,96,87,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T02:00,4.0,2.4,2.3,3.0,3.2,-0.9,100,100,94,100,100,82,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T03:00,3.8,2.3,2.0,2.8,3.4,-1.2,100,100,87,87,100,86,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T04:00,3.7,2.1,1.9,2.6,3.5,-1.2,100,100,79,69,100,94,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T05:00,3.6,1.8,1.7,2.4,3.5,-1.2,100,100,75,55,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T06:00,3.0,1.5,1.5,2.3,3.5,-1.3,100,100,81,49,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T07:00,2.3,1.4,1.2,2.2,3.4,-1.4,100,100,91,47,100,98,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T08:00,2.0,1.6,1.1,2.2,3.4,-1.3,100,100,97,51,100,97,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T09:00,1.9,1.7,1.1,2.3,3.4,-1.2,100,100,95,63,100,98,1.0,1.0,1.0,2.0,4.0,1.0
2024-02-19T10:00,1.8,1.9,1.2,2.6,3.5,-0.9,100,100,89,81,100,100,21.0,17.0,17.0,50.0,29.0,11.0
2024-02-19T11:00,1.9,2.2,1.4,2.8,3.5,-0.4,100,100,86,94,100,100,45.0,36.0,41.0,139.0,61.0,23.0
2024-02-19T12:00,2.1,2.4,1.7,2.7,3.4,0.8,100,100,90,100,100,97,37.0,42.0,88.0,234.0,95.0,32.0
2024-02-19T13:00,2.4,2.5,2.0,2.6,3.3,2.2,100,100,96,100,100,94,48.0,33.0,152.0,284.0,125.0,39.0
2024-02-19T14:00,3.0,2.8,2.4,2.5,3.2,3.2,100,100,100,100,100,90,92.0,46.0,46.0,310.0,310.0,92.0
2024-02-19T15:00,3.1,2.7,2.9,2.3,3.1,3.5,100,100,99,89,89,87,78.0,34.0,73.0,296.0,303.0,100.0
2024-02-19T16:00,3.3,2.6,3.4,2.2,2.9,3.4,100,100,95,73,73,84,79.0,26.0,111.0,242.0,251.0,90.0
2024-02-19T17:00,3.1,2.4,3.8,2.0,2.7,3.2,100,100,93,59,59,84,51.0,16.0,78.0,149.0,168.0,63.0
2024-02-19T18:00,3.0,2.2,3.9,1.9,2.4,3.2,100,100,94,50,49,89,11.0,7.0,29.0,52.0,68.0,26.0
2024-02-19T19:00,2.6,2.1,3.8,1.8,1.9,3.1,100,100,97,43,42,96,0.0,0.0,1.0,1.0,4.0,2.0
2024-02-19T20:00,2.3,1.7,3.5,1.7,1.6,3.1,100,100,99,37,36,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T21:00,2.3,1.7,2.9,1.7,1.5,3.3,99,100,100,28,31,97,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T22:00,2.2,1.7,2.1,1.8,1.5,3.7,99,100,100,20,28,91,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19T23:00,2.1,1.9,1.4,1.8,1.4,3.7,89,100,100,21,28,82,0.0,0.0,0.0,0.0,0.0,0.0
