time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-03-08T00:00,-0.2,-0.5,0.2,1.0,1.2,1.9,1,0,7,33,8,33,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T01:00,-0.8,-1.5,0.0,0.6,0.8,2.8,17,0,3,52,2,62,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T02:00,-1.2,-2.0,-0.1,0.3,0.5,3.4,32,6,1,62,0,84,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T03:00,-1.7,-2.2,-0.2,0.1,0.3,3.5,81,13,5,56,3,92,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T04:00,-2.1,-2.3,-0.2,-0.1,0.1,3.4,13,0,12,42,10,92,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T05:00,-2.4,-2.3,-0.3,-0.2,-0.0,3.1,5,4,16,32,19,88,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T06:00,-2.4,-2.2,-0.5,-0.4,-0.3,2.8,20,65,14,30,31,78,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T07:00,-2.4,-2.5,-0.7,-0.6,-0.5,2.3,59,84,9,31,44,63,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T08:00,-2.4,-2.7,-0.5,-0.4,-0.4,2.1,79,31,6,33,52,48,0.0,0.0,1.0,1.0,0.0,0.0
2024-03-08T09:00,-1.7,-1.8,0.4,0.5,0.5,2.3,70,41,7,35,51,31,56.0,59.0,70.0,49.0,29.0,42.0
2024-03-08T10:00,-0.1,0.6,1.7,1.7,1.7,2.7,39,34,11,36,44,13,172.0,179.0,180.0,157.0,71.0,103.0
2024-03-08T11:00,1.9,2.6,2.9,2.9,2.8,3.3,6,40,15,35,37,2,290.0,294.0,285.0,271.0,114.0,164.0
2024-03-08T12:00,4.1,4.4,3.9,4.1,3.8,4.0,6,27,21,28,31,2,386.0,388.0,379.0,362.0,170.0,246.0
2024-03-08T13:00,5.9,5.9,4.9,5.4,4.7,4.7,0,22,27,18,26,9,446.0,448.0,441.0,421.0,235.0,340.0
2024-03-08T14:00,7.1,7.0,5.7,6.2,5.4,5.4,0,13,29,10,21,15,464.0,463.0,459.0,441.0,433.0,400.0
2024-03-08T15:00,8.4,7.6,6.1,6.6,5.9,5.8,0,2,24,6,18,16,432.0,437.0,433.0,417.0,411.0,397.0
2024-03-08T16:00,9.1,8.1,6.3,6.6,6.1,6.1,0,0,15,3,16,16,366.0,371.0,367.0,352.0,347.0,349.0
2024-03-08T17:00,10.1,8.2,6.1,6.3,6.0,6.0,0,2,8,1,14,15,267.0,270.0,265.0,253.0,255.0,265.0
2024-03-08T18:00,9.5,7.9,5.3,5.5,5.5,5.6,0,0,4,0,12,13,149.0,152.0,150.0,137.0,144.0,154.0
2024-03-08T19:00,7.6,6.2,4.0,4.3,4.7,4.8,0,0,2,0,10,10,39.0,39.0,43.0,31.0,38.0,41.0
2024-03-08T20:00,5.6,4.5,2.9,3.2,3.9,4.0,0,0,0,0,9,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T21:00,4.2,3.1,2.3,2.6,3.2,3.3,0,0,0,0,8,9,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T22:00,3.3,2.1,1.8,2.1,2.6,2.6,0,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08T23:00,2.4,1.7,1.4,1.7,2.1,2.1,0,0,0,0,8,13,0.0,0.0,0.0,0.0,0.0,0.0
