time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-30T00:00,3.3,3.0,3.4,3.7,3.9,4.2,100,100,98,100,99,27,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T01:00,3.3,3.0,3.2,3.7,3.8,3.8,100,100,100,100,99,14,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T02:00,3.3,3.1,3.3,3.3,4.0,2.7,100,100,100,100,100,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T03:00,3.5,3.4,3.2,3.3,4.1,2.3,100,100,100,100,100,9,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T04:00,3.7,3.4,3.2,3.4,4.1,1.8,100,100,100,100,100,15,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T05:00,3.7,3.3,3.2,3.3,4.2,1.3,100,100,100,100,100,22,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T06:00,3.6,3.2,3.3,3.3,4.2,0.8,100,100,100,100,100,47,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T07:00,3.5,3.1,3.4,3.2,4.3,0.4,100,100,100,100,100,71,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T08:00,3.4,3.0,3.3,2.9,3.7,0.1,100,100,100,100,100,96,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T09:00,3.4,3.3,3.4,3.0,3.7,-0.1,100,100,100,100,100,97,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T10:00,3.5,3.5,3.5,3.1,3.6,-0.1,100,100,100,100,100,99,0.0,0.0,1.0,1.0,1.0,11.0
2024-01-30T11:00,3.7,3.5,3.7,3.2,3.6,0.3,100,100,100,100,100,100,2.0,4.0,5.0,12.0,7.0,55.0
2024-01-30T12:00,3.5,3.8,3.8,3.5,3.8,1.2,100,100,100,100,100,96,3.0,7.0,14.0,32.0,14.0,105.0
2024-01-30T13:00,3.8,4.0,4.0,3.5,4.0,2.4,100,100,100,100,100,92,4.0,11.0,30.0,32.0,22.0,147.0
2024-01-30T14:00,4.1,4.3,3.8,4.1,3.8,3.9,100,100,100,100,100,100,11.0,20.0,34.0,30.0,22.0,18.0
2024-01-30T15:00,4.3,4.6,4.1,4.2,3.8,4.0,100,100,100,100,100,100,22.0,20.0,29.0,32.0,22.0,19.0
2024-01-30T16:00,4.6,5.0,4.3,4.3,3.8,4.1,100,100,100,100,100,100,12.0,14.0,16.0,24.0,19.0,17.0
2024-01-30T17:00,4.6,5.0,4.4,4.2,3.9,4.2,100,100,100,100,100,100,5.0,8.0,10.0,12.0,10.0,10.0
2024-01-30T18:00,4.5,4.1,4.5,4.2,3.9,4.3,100,100,100,100,100,100,0.0,1.0,1.0,1.0,1.0,1.0
2024-01-30T19:00,4.3,4.2,4.6,4.3,4.0,4.3,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T20:00,4.3,4.2,4.6,4.7,4.1,4.3,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T21:00,4.3,4.4,4.8,4.8,4.3,4.4,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T22:00,4.3,4.4,4.9,4.9,4.4,4.5,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30T23:00,4.3,4.0,3.2,5.0,4.5,4.6,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
