time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-03-04T00:00,6.4,6.1,4.7,6.2,7.2,6.7,64,99,41,68,90,76,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T01:00,6.1,5.8,4.2,5.9,7.0,6.6,52,89,34,69,97,90,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T02:00,5.7,5.3,3.8,5.6,6.7,6.4,82,87,30,70,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T03:00,4.9,5.1,3.6,5.2,6.5,6.3,59,93,32,69,92,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T04:00,4.3,4.8,3.4,4.9,6.2,6.1,67,61,35,68,79,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T05:00,4.0,4.9,3.2,4.6,6.0,6.0,79,89,35,66,72,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T06:00,3.4,4.7,2.9,4.3,5.8,5.9,70,96,26,63,76,85,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T07:00,2.9,4.6,2.5,4.0,5.6,5.9,35,98,12,59,87,66,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T08:00,2.4,4.7,2.4,3.9,5.5,5.9,28,99,2,51,94,56,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T09:00,2.2,4.7,2.7,4.0,5.7,5.9,23,94,0,35,98,66,33.0,10.0,30.0,15.0,35.0,34.0
2024-03-04T10:00,3.0,4.6,3.3,4.3,6.0,5.9,17,89,0,15,100,86,141.0,70.0,103.0,54.0,111.0,106.0
2024-03-04T11:00,4.2,5.1,4.0,4.7,6.3,6.1,5,57,0,0,93,96,254.0,68.0,180.0,125.0,178.0,171.0
2024-03-04T12:00,5.7,6.1,4.9,5.2,6.5,6.8,2,14,0,0,67,85,354.0,331.0,269.0,173.0,249.0,236.0
2024-03-04T13:00,6.9,6.9,5.9,5.8,6.7,7.6,1,13,0,0,32,64,419.0,399.0,296.0,223.0,312.0,294.0
2024-03-04T14:00,7.5,7.2,6.6,6.3,6.9,8.3,0,17,0,0,8,52,439.0,413.0,378.0,369.0,119.0,288.0
2024-03-04T15:00,7.7,7.6,7.0,6.6,7.1,8.5,1,16,0,2,5,57,414.0,393.0,334.0,363.0,143.0,269.0
2024-03-04T16:00,8.0,7.7,7.2,6.8,7.3,8.5,1,23,0,5,13,71,349.0,326.0,286.0,301.0,153.0,221.0
2024-03-04T17:00,7.7,7.4,6.9,6.6,7.1,8.4,5,8,0,7,18,81,248.0,240.0,190.0,204.0,134.0,157.0
2024-03-04T18:00,7.3,6.5,6.1,5.8,6.4,8.1,7,12,0,5,13,83,126.0,127.0,88.0,104.0,85.0,85.0
2024-03-04T19:00,5.9,5.3,4.9,4.8,5.3,7.7,12,8,0,2,6,81,24.0,25.0,16.0,18.0,24.0,20.0
2024-03-04T20:00,4.3,3.9,3.9,3.8,4.3,7.2,13,3,0,0,0,82,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T21:00,3.3,3.1,3.3,3.0,3.6,6.7,4,1,0,0,0,87,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T22:00,2.9,2.6,2.8,2.3,3.0,6.1,0,1,0,0,0,95,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04T23:00,2.3,1.7,2.3,1.8,2.4,5.5,0,0,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0
