time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-29T00:00,2.8,2.8,3.3,3.1,2.9,4.8,100,99,31,40,87,63,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T01:00,3.0,3.0,3.3,3.2,3.0,4.9,100,100,21,75,94,61,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T02:00,2.8,2.9,3.4,3.6,3.7,4.9,100,100,100,71,42,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T03:00,3.0,2.9,3.3,3.6,3.9,5.1,99,97,100,100,40,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T04:00,2.8,2.9,3.3,3.6,4.1,5.2,96,89,97,59,39,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T05:00,2.8,3.0,3.4,3.6,4.2,5.2,96,43,55,81,37,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T06:00,3.0,3.0,3.4,3.6,4.3,4.9,81,35,57,49,58,99,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T07:00,3.0,3.1,3.4,3.7,4.4,4.5,97,87,17,19,79,98,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T08:00,3.2,3.3,3.6,3.9,4.0,4.2,93,97,20,23,15,97,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T09:00,3.5,3.5,3.6,3.9,4.1,4.0,98,100,23,31,29,98,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T10:00,3.6,3.7,3.6,4.1,4.2,3.9,100,100,13,18,42,99,2.0,2.0,8.0,8.0,12.0,6.0
2024-01-29T11:00,3.7,3.8,3.7,4.4,4.3,3.9,100,100,16,5,56,100,10.0,9.0,62.0,65.0,58.0,29.0
2024-01-29T12:00,4.1,3.8,4.0,4.5,4.3,3.9,100,100,46,3,71,100,18.0,19.0,131.0,134.0,93.0,51.0
2024-01-29T13:00,4.3,3.9,4.0,4.6,4.2,4.1,100,100,87,42,85,100,32.0,16.0,165.0,181.0,103.0,65.0
2024-01-29T14:00,4.3,3.9,5.1,4.2,4.4,5.5,100,100,100,100,100,34,20.0,12.0,89.0,135.0,123.0,203.0
2024-01-29T15:00,4.1,3.7,5.2,4.0,4.3,5.4,100,100,93,100,98,35,11.0,11.0,92.0,56.0,93.0,185.0
2024-01-29T16:00,4.0,3.6,5.1,3.9,4.2,5.2,100,100,90,100,97,36,18.0,8.0,73.0,31.0,52.0,135.0
2024-01-29T17:00,4.1,2.9,4.6,3.9,4.2,5.0,100,100,95,100,95,37,5.0,3.0,30.0,11.0,20.0,68.0
2024-01-29T18:00,3.9,2.8,4.0,3.9,4.1,4.8,100,100,83,100,95,35,0.0,0.0,2.0,1.0,3.0,10.0
2024-01-29T19:00,3.9,2.8,3.5,3.9,4.1,4.7,100,100,100,100,96,33,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T20:00,3.9,2.9,3.7,4.0,4.1,4.6,100,100,99,100,96,31,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T21:00,3.8,3.0,3.6,3.9,4.1,4.6,100,100,100,100,97,34,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T22:00,3.5,3.1,3.6,3.8,4.0,4.6,100,100,100,100,97,38,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29T23:00,3.3,3.1,3.5,3.8,4.0,4.5,100,100,98,100,98,41,0.0,0.0,0.0,0.0,0.0,0.0
