time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-03-11T00:00,1.5,1.4,1.4,1.9,0.4,-0.4,82,99,75,65,34,19,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T01:00,1.4,1.2,0.9,1.9,0.3,-0.6,76,98,83,52,41,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T02:00,1.4,1.0,0.4,1.8,0.3,-0.8,95,97,82,42,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T03:00,1.3,1.0,0.1,1.7,0.2,-0.9,65,97,64,36,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T04:00,1.1,0.9,-0.2,1.5,0.1,-0.9,81,89,37,34,45,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T05:00,0.5,0.4,-0.4,1.4,0.0,-1.0,19,58,21,35,43,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T06:00,0.2,0.2,-0.6,1.2,-0.1,-1.1,19,62,27,44,41,6,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T07:00,0.3,0.2,-0.9,1.1,-0.3,-1.2,9,76,44,57,38,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T08:00,0.3,0.5,-0.7,1.1,-0.2,-1.0,1,85,53,64,37,8,2.0,1.0,3.0,2.0,3.0,4.0
2024-03-11T09:00,0.4,0.9,0.0,1.4,0.2,-0.2,1,65,45,58,38,5,71.0,33.0,70.0,51.0,75.0,84.0
2024-03-11T10:00,1.4,1.9,1.1,1.9,0.8,0.8,9,14,31,47,40,1,187.0,154.0,158.0,118.0,167.0,191.0
2024-03-11T11:00,2.9,3.2,2.3,2.5,1.6,1.8,30,21,20,38,45,0,301.0,298.0,244.0,191.0,245.0,298.0
2024-03-11T12:00,4.5,4.6,3.5,3.3,2.5,2.6,34,36,18,37,54,6,386.0,344.0,321.0,266.0,300.0,398.0
2024-03-11T13:00,6.0,6.1,4.7,4.3,3.4,3.4,16,53,21,39,64,15,449.0,392.0,365.0,320.0,322.0,466.0
2024-03-11T14:00,7.1,6.3,5.6,5.0,4.2,3.9,20,93,26,37,74,21,460.0,321.0,357.0,337.0,304.0,486.0
2024-03-11T15:00,7.7,6.6,6.1,5.5,4.8,4.2,65,97,35,27,81,22,385.0,179.0,309.0,319.0,254.0,460.0
2024-03-11T16:00,7.7,6.6,6.2,5.9,5.1,4.3,60,99,46,12,86,19,256.0,140.0,240.0,267.0,190.0,392.0
2024-03-11T17:00,6.9,6.5,6.1,5.9,5.2,4.0,98,99,53,4,91,16,185.0,61.0,161.0,185.0,119.0,288.0
2024-03-11T18:00,6.1,6.0,5.8,5.3,4.9,3.3,99,99,51,7,96,11,42.0,47.0,85.0,98.0,56.0,170.0
2024-03-11T19:00,5.3,5.4,5.3,4.5,4.4,2.2,96,98,44,15,99,6,18.0,10.0,26.0,30.0,15.0,57.0
2024-03-11T20:00,5.0,4.3,4.7,3.7,3.8,1.2,91,92,41,21,100,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T21:00,4.6,3.9,4.0,3.0,3.3,0.4,68,78,47,19,98,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T22:00,4.2,3.3,3.2,2.4,2.8,-0.3,22,44,55,14,93,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11T23:00,3.5,3.2,2.5,2.0,2.3,-0.6,50,98,60,13,82,7,0.0,0.0,0.0,0.0,0.0,0.0
