time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-03-06T00:00,1.7,1.7,1.3,1.2,0.9,1.3,84,99,70,46,23,40,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T01:00,1.8,1.5,1.3,1.6,0.6,1.4,89,100,76,77,54,76,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T02:00,1.7,1.3,1.3,1.8,0.3,1.4,98,100,81,100,73,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T03:00,1.6,0.9,1.0,1.7,0.2,1.5,100,100,88,100,70,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T04:00,1.6,0.8,0.8,1.4,0.2,1.6,100,100,95,100,55,89,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T05:00,1.6,0.9,0.6,1.4,0.2,1.8,100,100,100,99,41,81,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T06:00,1.6,1.0,0.7,1.6,-0.1,2.2,99,100,100,95,30,83,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T07:00,1.4,1.3,0.9,2.0,-0.4,2.6,100,100,100,90,20,88,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T08:00,0.9,1.3,1.2,2.5,-0.4,3.1,100,100,100,86,12,90,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T09:00,1.1,1.4,1.4,3.0,-0.1,3.4,100,100,92,86,3,90,4.0,3.0,12.0,33.0,46.0,19.0
2024-03-06T10:00,1.5,1.7,1.8,3.5,0.5,3.7,100,100,81,88,0,88,20.0,13.0,38.0,119.0,128.0,53.0
2024-03-06T11:00,2.0,2.0,2.1,3.8,1.2,3.9,100,100,75,90,0,78,79.0,25.0,66.0,224.0,203.0,82.0
2024-03-06T12:00,2.9,2.5,2.6,3.7,2.2,3.9,100,100,78,91,30,54,104.0,44.0,75.0,312.0,282.0,94.0
2024-03-06T13:00,3.5,3.0,3.1,3.4,3.2,3.8,100,100,86,91,72,23,89.0,65.0,127.0,394.0,358.0,90.0
2024-03-06T14:00,4.2,3.4,3.6,3.2,4.1,3.8,100,100,90,90,100,0,78.0,71.0,287.0,359.0,403.0,350.0
2024-03-06T15:00,5.0,3.6,4.1,3.4,4.5,4.2,100,100,87,87,100,0,43.0,68.0,294.0,367.0,393.0,353.0
2024-03-06T16:00,5.3,3.8,4.6,3.8,4.7,4.6,100,100,81,83,88,0,41.0,60.0,213.0,317.0,342.0,312.0
2024-03-06T17:00,5.1,4.6,4.9,4.0,4.7,4.6,100,100,71,80,75,0,40.0,53.0,156.0,224.0,255.0,235.0
2024-03-06T18:00,4.4,4.6,5.0,4.0,4.7,3.9,100,100,55,80,64,0,29.0,30.0,99.0,120.0,143.0,132.0
2024-03-06T19:00,4.1,4.1,4.9,3.7,4.4,2.9,100,100,36,81,53,0,8.0,6.0,23.0,24.0,36.0,33.0
2024-03-06T20:00,3.7,4.1,4.6,3.6,4.1,1.9,99,100,22,78,47,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T21:00,3.4,3.4,4.1,3.5,3.6,1.2,100,100,15,67,53,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T22:00,3.1,3.1,3.3,3.5,3.0,0.5,100,99,13,53,65,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06T23:00,2.3,2.6,2.6,3.4,2.6,0.2,100,90,14,45,72,0,0.0,0.0,0.0,0.0,0.0,0.0
