time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-03T00:00,-3.0,,,,,,99,,,,,,0.0,,,,,
2024-01-03T01:00,-3.1,,,,,,99,,,,,,0.0,,,,,
2024-01-03T02:00,-3.1,,,,,,100,,,,,,0.0,,,,,
2024-01-03T03:00,-3.0,,,,,,100,,,,,,0.0,,,,,
2024-01-03T04:00,-3.0,,,,,,100,,,,,,0.0,,,,,
2024-01-03T05:00,-3.0,,,,,,99,,,,,,0.0,,,,,
2024-01-03T06:00,-3.1,,,,,,100,,,,,,0.0,,,,,
2024-01-03T07:00,-3.1,,,,,,100,,,,,,0.0,,,,,
2024-01-03T08:00,-3.2,,,,,,100,,,,,,0.0,,,,,
2024-01-03T09:00,-3.2,,,,,,100,,,,,,0.0,,,,,
2024-01-03T10:00,-3.2,,,,,,100,,,,,,0.0,,,,,
2024-01-03T11:00,-3.0,,,,,,100,,,,,,5.0,,,,,
2024-01-03T12:00,-2.5,,,,,,100,,,,,,28.0,,,,,
2024-01-03T13:00,-2.2,,,,,,100,,,,,,37.0,,,,,
2024-01-03T14:00,-2.3,,,,,,100,,,,,,26.0,,,,,
2024-01-03T15:00,-2.2,,,,,,100,,,,,,21.0,,,,,
2024-01-03T16:00,-2.6,,,,,,100,,,,,,13.0,,,,,
2024-01-03T17:00,-2.8,,,,,,100,,,,,,2.0,,,,,
2024-01-03T18:00,-3.0,,,,,,100,,,,,,0.0,,,,,
2024-01-03T19:00,-3.3,,,,,,100,,,,,,0.0,,,,,
2024-01-03T20:00,-4.0,,,,,,100,,,,,,0.0,,,,,
2024-01-03T21:00,-4.4,,,,,,100,,,,,,0.0,,,,,
2024-01-03T22:00,-4.6,,,,,,99,,,,,,0.0,,,,,
2024-01-03T23:00,-4.9,,,,,,97,,,,,,0.0,,,,,
