time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-14T00:00,1.1,,,,,,15,,,,,,0.0,,,,,
2024-01-14T01:00,1.1,,,,,,2,,,,,,0.0,,,,,
2024-01-14T02:00,0.9,,,,,,1,,,,,,0.0,,,,,
2024-01-14T03:00,0.7,,,,,,10,,,,,,0.0,,,,,
2024-01-14T04:00,1.2,,,,,,57,,,,,,0.0,,,,,
2024-01-14T05:00,1.6,,,,,,76,,,,,,0.0,,,,,
2024-01-14T06:00,1.7,,,,,,2,,,,,,0.0,,,,,
2024-01-14T07:00,1.5,,,,,,34,,,,,,0.0,,,,,
2024-01-14T08:00,1.4,,,,,,99,,,,,,0.0,,,,,
2024-01-14T09:00,0.8,,,,,,100,,,,,,0.0,,,,,
2024-01-14T10:00,0.0,,,,,,100,,,,,,0.0,,,,,
2024-01-14T11:00,-0.4,,,,,,100,,,,,,29.0,,,,,
2024-01-14T12:00,0.4,,,,,,100,,,,,,76.0,,,,,
2024-01-14T13:00,1.3,,,,,,100,,,,,,112.0,,,,,
2024-01-14T14:00,1.3,,,,,,100,,,,,,106.0,,,,,
2024-01-14T15:00,1.4,,,,,,99,,,,,,76.0,,,,,
2024-01-14T16:00,1.5,,,,,,97,,,,,,60.0,,,,,
2024-01-14T17:00,1.4,,,,,,98,,,,,,13.0,,,,,
2024-01-14T18:00,1.4,,,,,,86,,,,,,0.0,,,,,
2024-01-14T19:00,1.4,,,,,,100,,,,,,0.0,,,,,
2024-01-14T20:00,1.4,,,,,,100,,,,,,0.0,,,,,
2024-01-14T21:00,1.6,,,,,,99,,,,,,0.0,,,,,
2024-01-14T22:00,0.7,,,,,,93,,,,,,0.0,,,,,
2024-01-14T23:00,0.0,,,,,,70,,,,,,0.0,,,,,
