time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-28T00:00,4.7,3.8,5.4,4.9,4.3,3.2,100,100,86,92,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T01:00,4.6,3.6,5.2,5.0,4.2,3.2,100,100,90,78,99,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T02:00,4.5,3.5,5.4,4.5,4.4,3.6,100,100,99,91,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T03:00,4.3,3.5,5.0,4.4,4.3,3.4,100,100,100,99,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T04:00,4.2,3.4,4.6,4.2,4.2,3.3,100,100,94,98,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T05:00,4.0,3.5,4.6,4.2,4.1,3.1,100,100,100,88,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T06:00,4.0,3.4,4.6,4.1,4.1,3.0,100,100,100,85,99,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T07:00,4.1,3.2,4.4,4.1,4.2,2.9,100,100,100,100,99,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T08:00,4.1,3.1,4.1,4.4,3.8,2.8,100,100,100,98,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T09:00,4.0,3.0,4.0,4.2,3.8,2.8,100,100,95,89,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T10:00,4.1,3.3,4.0,4.1,3.7,2.9,100,93,97,100,100,100,2.0,5.0,4.0,3.0,5.0,3.0
2024-01-28T11:00,4.2,3.4,4.0,4.1,3.7,2.9,100,100,88,100,100,100,16.0,11.0,41.0,22.0,27.0,15.0
2024-01-28T12:00,4.3,3.1,4.1,4.2,3.7,3.0,100,100,88,98,99,100,31.0,22.0,70.0,47.0,52.0,24.0
2024-01-28T13:00,4.5,2.8,4.2,4.3,3.7,3.1,100,100,85,100,98,100,53.0,40.0,92.0,83.0,74.0,27.0
2024-01-28T14:00,4.7,3.4,3.5,4.3,3.9,2.7,100,87,100,99,100,100,86.0,79.0,60.0,90.0,60.0,22.0
2024-01-28T15:00,4.0,3.6,3.5,4.4,3.5,3.5,97,90,97,97,100,97,134.0,96.0,80.0,95.0,58.0,18.0
2024-01-28T16:00,3.6,3.1,3.4,4.0,3.0,4.4,96,64,99,77,100,94,116.0,96.0,77.0,72.0,46.0,14.0
2024-01-28T17:00,2.9,3.0,2.7,3.4,2.7,5.1,97,99,81,76,100,91,50.0,46.0,44.0,37.0,24.0,7.0
2024-01-28T18:00,2.6,2.8,2.5,3.1,2.7,5.2,95,99,82,87,100,79,3.0,3.0,2.0,2.0,3.0,1.0
2024-01-28T19:00,2.7,2.8,2.7,2.9,2.9,5.1,97,99,25,65,100,68,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T20:00,2.7,2.8,3.0,3.0,2.7,4.9,100,100,2,97,100,56,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T21:00,2.8,2.6,3.2,3.0,2.7,4.9,100,100,81,86,94,59,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T22:00,2.6,2.7,3.2,3.0,2.8,4.8,99,99,74,90,87,62,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28T23:00,2.6,2.7,3.2,3.0,2.9,4.8,100,99,29,65,81,65,0.0,0.0,0.0,0.0,0.0,0.0
