time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-03-22T00:00,3.7,4.2,4.3,4.3,4.8,4.1,100,100,82,98,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22T01:00,4.1,4.3,4.6,4.3,4.7,4.3,100,100,92,99,99,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22T02:00,4.5,4.3,4.8,4.4,4.6,4.3,100,100,100,100,99,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22T03:00,4.6,4.3,5.0,4.5,4.7,4.3,100,100,100,100,99,93,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22T04:00,4.7,4.5,5.2,4.6,4.7,4.2,100,100,100,100,100,83,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22T05:00,4.9,4.6,5.3,4.7,4.9,4.1,100,100,100,100,100,72,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22T06:00,5.1,4.8,5.5,4.9,5.1,4.0,100,100,100,100,100,59,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22T07:00,5.3,5.1,5.7,5.2,5.4,3.8,100,100,100,100,100,45,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22T08:00,5.3,5.2,5.8,5.4,5.6,3.8,100,100,100,100,100,33,2.0,2.0,3.0,4.0,4.0,22.0
2024-03-22T09:00,5.4,5.4,5.8,5.7,5.8,3.9,100,100,98,99,87,22,8.0,10.0,15.0,21.0,22.0,119.0
2024-03-22T10:00,5.5,5.4,5.8,6.0,6.0,4.2,100,100,94,98,68,13,9.0,18.0,46.0,58.0,63.0,239.0
2024-03-22T11:00,5.8,5.5,5.9,6.3,6.2,4.7,100,100,83,90,49,7,16.0,35.0,135.0,142.0,158.0,346.0
2024-03-22T12:00,6.3,5.7,6.1,6.5,6.6,5.5,100,100,60,70,31,6,43.0,57.0,278.0,267.0,301.0,426.0
2024-03-22T13:00,7.1,6.4,6.4,6.8,6.9,6.6,100,100,30,44,13,8,51.0,112.0,406.0,380.0,427.0,476.0
2024-03-22T14:00,7.9,7.4,6.6,6.9,7.2,7.3,97,97,8,24,0,9,156.0,331.0,466.0,444.0,493.0,497.0
2024-03-22T15:00,6.5,7.8,6.5,6.9,7.2,7.5,98,100,0,17,0,5,290.0,286.0,468.0,459.0,500.0,479.0
2024-03-22T16:00,8.2,8.1,6.4,6.8,7.1,7.3,55,69,0,17,0,0,267.0,228.0,422.0,418.0,451.0,420.0
2024-03-22T17:00,8.1,7.8,6.1,6.6,6.9,7.0,30,51,0,18,0,0,313.0,238.0,332.0,322.0,347.0,321.0
2024-03-22T18:00,7.6,7.4,5.8,6.3,6.5,6.7,3,17,0,21,6,12,222.0,209.0,217.0,202.0,220.0,206.0
2024-03-22T19:00,6.4,6.5,5.4,5.9,6.1,6.3,2,1,0,25,14,30,97.0,97.0,103.0,92.0,101.0,96.0
2024-03-22T20:00,5.6,5.7,5.1,5.5,5.7,6.0,8,0,0,26,23,48,8.0,8.0,10.0,9.0,10.0,10.0
2024-03-22T21:00,5.2,5.2,4.8,5.3,5.5,5.7,1,0,1,18,34,70,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22T22:00,4.2,4.8,4.5,5.1,5.2,5.5,14,9,3,6,45,92,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-22T23:00,4.6,4.3,4.4,4.9,5.0,5.2,69,63,7,0,48,100,0.0,0.0,0.0,0.0,0.0,0.0
