time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-03-07T00:00,1.2,2.3,2.2,3.4,2.5,0.6,93,75,22,49,67,17,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T01:00,0.4,1.8,1.8,3.3,2.5,1.3,82,53,34,60,55,41,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T02:00,-0.5,1.1,1.4,3.2,2.6,1.6,71,58,39,70,46,55,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T03:00,-1.0,0.8,1.0,3.0,2.5,1.3,56,57,29,80,41,52,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T04:00,-1.4,0.9,0.5,2.8,2.4,0.7,45,66,12,89,38,41,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T05:00,-1.6,0.3,0.1,2.4,2.3,0.0,39,45,0,90,35,29,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T06:00,-2.0,-0.0,-0.4,1.8,2.2,-0.6,26,35,0,76,29,18,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T07:00,-2.3,-0.1,-0.8,1.1,2.1,-1.2,16,22,2,54,23,8,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T08:00,-2.5,-0.5,-0.8,0.8,2.2,-1.3,2,5,5,36,26,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T09:00,-2.2,0.1,-0.2,1.1,2.6,-0.8,1,2,6,28,51,0,53.0,53.0,42.0,44.0,61.0,42.0
2024-03-07T10:00,-1.2,1.6,0.9,1.8,3.2,0.2,5,0,8,24,84,0,172.0,171.0,150.0,151.0,159.0,109.0
2024-03-07T11:00,0.8,2.7,1.9,2.5,3.8,1.1,0,1,9,21,100,0,291.0,289.0,265.0,250.0,246.0,169.0
2024-03-07T12:00,2.7,3.8,2.7,3.3,4.4,2.0,0,0,10,17,78,6,388.0,386.0,356.0,275.0,327.0,218.0
2024-03-07T13:00,3.9,4.6,3.4,4.2,5.1,2.9,0,0,12,14,38,15,450.0,446.0,414.0,309.0,396.0,255.0
2024-03-07T14:00,4.8,5.2,3.8,4.7,5.7,3.6,0,1,15,12,10,22,469.0,460.0,428.0,431.0,360.0,425.0
2024-03-07T15:00,5.6,5.2,3.9,4.9,6.1,3.8,0,0,23,13,7,27,435.0,434.0,405.0,403.0,329.0,408.0
2024-03-07T16:00,6.1,5.0,3.8,4.7,6.3,3.7,0,0,33,15,16,31,369.0,369.0,342.0,338.0,257.0,351.0
2024-03-07T17:00,5.9,4.8,3.5,4.5,6.2,3.6,0,0,37,17,23,33,267.0,271.0,241.0,234.0,175.0,260.0
2024-03-07T18:00,5.6,3.8,3.1,4.3,5.6,3.4,5,0,31,17,23,34,145.0,149.0,126.0,123.0,97.0,148.0
2024-03-07T19:00,4.1,2.7,2.5,3.9,4.5,3.2,67,0,20,17,20,33,34.0,36.0,40.0,26.0,25.0,38.0
2024-03-07T20:00,2.7,1.9,1.9,3.4,3.6,2.9,15,0,11,17,18,31,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T21:00,1.9,1.4,1.4,2.8,2.9,2.4,64,0,9,16,17,23,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T22:00,0.8,1.1,0.9,2.1,2.2,1.7,59,0,10,15,15,13,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07T23:00,0.1,0.3,0.5,1.5,1.7,1.4,0,0,10,19,13,13,0.0,0.0,0.0,0.0,0.0,0.0
