time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-02-01T00:00,3.9,3.3,4.4,4.0,4.8,4.7,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T01:00,4.0,3.6,5.2,4.3,5.1,4.8,100,100,95,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T02:00,4.2,4.6,5.2,4.9,5.7,5.4,4,11,49,35,38,24,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T03:00,4.2,4.3,5.0,4.7,5.6,5.3,0,0,47,65,38,38,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T04:00,4.3,4.3,4.9,4.7,5.2,5.2,0,3,67,59,37,52,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T05:00,4.2,4.2,4.7,4.7,4.9,5.1,4,49,66,70,37,66,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T06:00,4.2,4.3,4.5,4.5,4.6,5.0,45,86,72,63,35,60,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T07:00,4.1,3.9,4.4,4.6,4.5,4.9,89,79,70,59,33,53,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T08:00,3.5,3.8,3.8,4.5,4.7,4.9,58,33,100,92,44,47,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T09:00,3.9,3.9,4.0,4.3,4.6,4.9,77,11,100,100,50,65,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T10:00,4.0,3.9,4.0,4.3,4.5,5.0,50,3,100,100,56,82,6.0,13.0,9.0,9.0,14.0,12.0
2024-02-01T11:00,4.2,4.3,4.0,4.3,4.6,5.1,32,4,28,99,62,100,77.0,92.0,68.0,63.0,58.0,52.0
2024-02-01T12:00,4.8,4.5,4.1,4.4,4.8,5.2,15,25,10,100,69,98,154.0,155.0,166.0,100.0,100.0,103.0
2024-02-01T13:00,4.9,4.6,4.2,4.6,5.2,5.3,0,0,4,19,76,95,230.0,221.0,221.0,182.0,130.0,154.0
2024-02-01T14:00,5.0,5.1,4.3,5.7,5.5,5.2,49,1,0,67,71,100,232.0,250.0,238.0,123.0,162.0,61.0
2024-02-01T15:00,5.0,5.1,4.2,5.7,5.5,5.5,11,0,0,58,62,100,201.0,228.0,215.0,135.0,156.0,50.0
2024-02-01T16:00,5.3,5.3,4.3,5.4,5.5,5.8,0,0,0,62,52,100,164.0,167.0,153.0,122.0,121.0,38.0
2024-02-01T17:00,5.1,4.7,4.3,5.3,5.4,6.0,0,0,0,25,43,100,81.0,82.0,70.0,57.0,64.0,21.0
2024-02-01T18:00,4.8,4.4,4.2,5.1,5.4,6.1,0,0,0,0,29,100,9.0,9.0,6.0,6.0,10.0,4.0
2024-02-01T19:00,4.7,4.2,4.3,5.0,5.4,6.2,0,0,0,29,15,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T20:00,4.5,3.8,4.3,4.3,4.6,6.3,46,0,1,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T21:00,4.3,3.5,4.3,4.2,4.6,6.2,44,11,22,0,100,99,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T22:00,4.1,3.5,4.3,4.1,4.6,6.2,4,31,99,26,100,97,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01T23:00,4.1,3.4,4.4,4.0,4.5,6.1,91,88,40,37,100,96,0.0,0.0,0.0,0.0,0.0,0.0
