time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-02T00:00,-0.5,,,,,,100,,,,,,0.0,,,,,
2024-01-02T01:00,-0.8,,,,,,100,,,,,,0.0,,,,,
2024-01-02T02:00,-0.7,,,,,,100,,,,,,0.0,,,,,
2024-01-02T03:00,-0.7,,,,,,100,,,,,,0.0,,,,,
2024-01-02T04:00,-0.7,,,,,,100,,,,,,0.0,,,,,
2024-01-02T05:00,-0.7,,,,,,100,,,,,,0.0,,,,,
2024-01-02T06:00,-0.8,,,,,,100,,,,,,0.0,,,,,
2024-01-02T07:00,-0.9,,,,,,100,,,,,,0.0,,,,,
2024-01-02T08:00,-1.0,,,,,,100,,,,,,0.0,,,,,
2024-01-02T09:00,-1.2,,,,,,100,,,,,,0.0,,,,,
2024-01-02T10:00,-1.3,,,,,,100,,,,,,0.0,,,,,
2024-01-02T11:00,-1.5,,,,,,100,,,,,,6.0,,,,,
2024-01-02T12:00,-1.6,,,,,,100,,,,,,18.0,,,,,
2024-01-02T13:00,-1.8,,,,,,100,,,,,,35.0,,,,,
2024-01-02T14:00,-1.9,,,,,,100,,,,,,31.0,,,,,
2024-01-02T15:00,-2.0,,,,,,100,,,,,,10.0,,,,,
2024-01-02T16:00,-2.2,,,,,,100,,,,,,7.0,,,,,
2024-01-02T17:00,-2.5,,,,,,100,,,,,,1.0,,,,,
2024-01-02T18:00,-2.4,,,,,,100,,,,,,0.0,,,,,
2024-01-02T19:00,-2.4,,,,,,100,,,,,,0.0,,,,,
2024-01-02T20:00,-2.5,,,,,,100,,,,,,0.0,,,,,
2024-01-02T21:00,-2.7,,,,,,100,,,,,,0.0,,,,,
2024-01-02T22:00,-2.8,,,,,,100,,,,,,0.0,,,,,
2024-01-02T23:00,-2.9,,,,,,98,,,,,,0.0,,,,,
