time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-26T00:00,-1.6,-0.2,1.2,0.5,0.3,0.8,97,65,74,0,98,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T01:00,-1.5,0.2,1.0,0.3,0.4,0.8,97,50,50,26,97,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T02:00,-0.7,0.5,2.3,1.1,0.5,-0.5,100,77,100,83,29,38,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T03:00,-0.1,0.8,2.4,1.0,0.5,-0.5,100,100,100,71,52,59,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T04:00,0.6,1.2,2.5,1.1,0.5,-0.5,100,100,100,100,76,79,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T05:00,1.2,0.6,2.5,1.1,0.5,-0.5,100,100,100,100,99,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T06:00,1.2,0.7,2.5,1.1,0.5,-0.4,100,100,99,100,99,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T07:00,1.5,1.3,2.5,1.2,0.6,-0.2,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T08:00,1.7,1.3,2.2,1.5,2.1,-0.0,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T09:00,2.0,1.3,2.3,1.6,2.2,0.3,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T10:00,1.9,1.6,2.6,1.5,2.3,0.6,100,100,100,100,100,100,0.0,0.0,1.0,1.0,1.0,1.0
2024-01-26T11:00,2.3,3.2,2.8,1.9,2.5,1.1,100,100,100,100,100,100,2.0,1.0,6.0,8.0,6.0,7.0
2024-01-26T12:00,2.6,3.6,3.1,2.3,3.0,1.7,100,100,100,100,99,100,3.0,3.0,10.0,12.0,12.0,10.0
2024-01-26T13:00,3.0,3.5,3.4,2.5,3.7,2.4,100,100,100,100,97,100,2.0,2.0,15.0,17.0,21.0,12.0
2024-01-26T14:00,3.3,4.0,3.8,3.5,1.9,4.7,100,100,100,100,100,100,2.0,4.0,12.0,10.0,15.0,17.0
2024-01-26T15:00,3.6,4.6,4.0,4.1,2.3,4.9,100,100,100,100,100,98,3.0,3.0,11.0,8.0,15.0,28.0
2024-01-26T16:00,3.8,5.3,4.7,5.1,2.7,4.8,100,100,100,100,100,96,2.0,2.0,7.0,13.0,13.0,34.0
2024-01-26T17:00,4.5,6.0,4.7,5.4,2.9,4.8,100,100,100,100,100,94,1.0,4.0,5.0,12.0,7.0,21.0
2024-01-26T18:00,4.2,5.5,4.8,5.1,2.7,4.7,100,100,98,99,100,63,0.0,0.0,0.0,0.0,1.0,2.0
2024-01-26T19:00,4.4,5.4,5.6,4.7,2.4,4.6,100,100,95,77,100,31,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T20:00,4.6,5.5,5.3,4.5,3.3,4.5,100,100,90,100,100,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T21:00,5.1,5.1,5.4,3.6,3.6,4.4,100,95,100,100,83,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T22:00,5.3,5.0,5.4,4.8,4.2,4.2,100,89,100,100,67,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26T23:00,5.1,5.0,5.3,5.0,4.6,4.2,84,87,91,63,50,0,0.0,0.0,0.0,0.0,0.0,0.0
