time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-10T00:00,-2.5,,,,,,73,,,,,,0.0,,,,,
2024-01-10T01:00,-2.4,,,,,,56,,,,,,0.0,,,,,
2024-01-10T02:00,-2.4,,,,,,56,,,,,,0.0,,,,,
2024-01-10T03:00,-2.4,,,,,,55,,,,,,0.0,,,,,
2024-01-10T04:00,-2.7,,,,,,57,,,,,,0.0,,,,,
2024-01-10T05:00,-2.3,,,,,,81,,,,,,0.0,,,,,
2024-01-10T06:00,-2.4,,,,,,75,,,,,,0.0,,,,,
2024-01-10T07:00,-2.2,,,,,,57,,,,,,0.0,,,,,
2024-01-10T08:00,-2.0,,,,,,4,,,,,,0.0,,,,,
2024-01-10T09:00,-1.6,,,,,,0,,,,,,0.0,,,,,
2024-01-10T10:00,-1.2,,,,,,0,,,,,,0.0,,,,,
2024-01-10T11:00,-1.7,,,,,,0,,,,,,32.0,,,,,
2024-01-10T12:00,-1.6,,,,,,0,,,,,,95.0,,,,,
2024-01-10T13:00,-1.5,,,,,,0,,,,,,141.0,,,,,
2024-01-10T14:00,-1.4,,,,,,0,,,,,,155.0,,,,,
2024-01-10T15:00,-1.4,,,,,,0,,,,,,132.0,,,,,
2024-01-10T16:00,-1.3,,,,,,0,,,,,,78.0,,,,,
2024-01-10T17:00,-2.2,,,,,,0,,,,,,15.0,,,,,
2024-01-10T18:00,-2.4,,,,,,0,,,,,,0.0,,,,,
2024-01-10T19:00,-2.5,,,,,,5,,,,,,0.0,,,,,
2024-01-10T20:00,-2.2,,,,,,2,,,,,,0.0,,,,,
2024-01-10T21:00,-1.9,,,,,,14,,,,,,0.0,,,,,
2024-01-10T22:00,-1.1,,,,,,89,,,,,,0.0,,,,,
2024-01-10T23:00,-0.9,,,,,,70,,,,,,0.0,,,,,
