time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-02-13T00:00,-0.8,-0.6,0.5,0.6,1.4,0.6,100,100,100,100,86,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T01:00,-0.7,-0.6,0.6,0.5,1.3,-0.0,100,100,100,100,80,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T02:00,-0.8,-0.6,0.7,0.4,1.3,-0.5,100,100,100,100,75,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T03:00,-1.0,-0.5,0.8,0.2,1.4,-0.6,100,100,100,100,72,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T04:00,-1.3,-0.5,0.9,-0.0,1.6,-0.7,100,100,100,100,71,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T05:00,-1.4,-0.5,1.0,-0.2,1.9,-0.7,100,100,100,100,70,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T06:00,-1.5,-1.0,1.0,-0.3,2.3,-0.7,74,100,92,100,69,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T07:00,-1.9,-1.6,1.1,-0.5,2.7,-0.7,83,58,81,100,68,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T08:00,-3.2,-2.6,1.2,-0.5,3.1,-0.7,100,90,70,100,71,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T09:00,-2.8,-1.1,1.2,-0.3,3.3,-0.7,100,100,58,81,82,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T10:00,-1.9,0.2,1.3,0.0,3.5,-0.6,100,100,46,55,96,100,11.0,14.0,39.0,22.0,18.0,22.0
2024-02-13T11:00,-0.8,0.9,1.3,0.3,3.5,-0.1,100,99,41,40,100,100,27.0,49.0,121.0,60.0,47.0,57.0
2024-02-13T12:00,0.3,1.4,1.4,0.7,3.3,1.1,100,100,51,47,83,98,89.0,89.0,184.0,51.0,71.0,92.0
2024-02-13T13:00,0.8,2.3,1.6,1.1,3.0,2.8,100,100,69,64,58,94,62.0,105.0,254.0,54.0,86.0,124.0
2024-02-13T14:00,1.4,2.8,1.8,1.3,2.8,4.0,100,100,78,77,44,89,26.0,55.0,239.0,83.0,97.0,131.0
2024-02-13T15:00,1.5,3.2,2.2,1.4,2.7,4.4,100,100,68,81,57,82,20.0,17.0,109.0,121.0,98.0,126.0
2024-02-13T16:00,2.2,3.6,2.6,1.4,2.8,4.4,97,86,48,80,83,72,59.0,32.0,57.0,78.0,88.0,108.0
2024-02-13T17:00,2.6,3.4,2.9,1.4,2.8,4.2,90,76,36,76,100,62,64.0,95.0,40.0,53.0,61.0,74.0
2024-02-13T18:00,2.4,3.3,3.1,1.4,2.9,4.1,90,77,39,69,97,47,16.0,26.0,18.0,14.0,21.0,24.0
2024-02-13T19:00,2.4,3.3,3.2,1.3,3.1,3.9,71,73,49,59,84,31,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T20:00,2.5,3.0,3.3,1.3,3.1,3.8,90,84,55,47,72,23,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T21:00,2.7,2.9,3.3,1.2,3.0,3.6,94,96,51,28,62,30,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T22:00,2.1,2.6,3.3,1.1,2.8,3.5,95,88,42,7,52,44,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13T23:00,1.8,1.7,3.2,1.2,2.7,3.5,80,96,37,0,48,54,0.0,0.0,0.0,0.0,0.0,0.0
