time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-18T00:00,-0.7,,,,,,13,,,,,,0.0,,,,,
2024-01-18T01:00,-0.9,,,,,,10,,,,,,0.0,,,,,
2024-01-18T02:00,-1.3,,,,,,26,,,,,,0.0,,,,,
2024-01-18T03:00,-2.1,,,,,,11,,,,,,0.0,,,,,
2024-01-18T04:00,-3.2,,,,,,2,,,,,,0.0,,,,,
2024-01-18T05:00,-4.6,,,,,,5,,,,,,0.0,,,,,
2024-01-18T06:00,-6.2,,,,,,0,,,,,,0.0,,,,,
2024-01-18T07:00,-7.7,,,,,,0,,,,,,0.0,,,,,
2024-01-18T08:00,-8.1,,,,,,0,,,,,,0.0,,,,,
2024-01-18T09:00,-8.6,,,,,,0,,,,,,0.0,,,,,
2024-01-18T10:00,-9.5,,,,,,0,,,,,,1.0,,,,,
2024-01-18T11:00,-8.4,,,,,,0,,,,,,50.0,,,,,
2024-01-18T12:00,-6.4,,,,,,0,,,,,,122.0,,,,,
2024-01-18T13:00,-2.6,,,,,,0,,,,,,173.0,,,,,
2024-01-18T14:00,-0.6,,,,,,0,,,,,,188.0,,,,,
2024-01-18T15:00,-0.1,,,,,,0,,,,,,165.0,,,,,
2024-01-18T16:00,0.1,,,,,,4,,,,,,108.0,,,,,
2024-01-18T17:00,-0.7,,,,,,0,,,,,,33.0,,,,,
2024-01-18T18:00,-0.4,,,,,,45,,,,,,0.0,,,,,
2024-01-18T19:00,-0.0,,,,,,82,,,,,,0.0,,,,,
2024-01-18T20:00,0.3,,,,,,41,,,,,,0.0,,,,,
2024-01-18T21:00,0.5,,,,,,48,,,,,,0.0,,,,,
2024-01-18T22:00,0.3,,,,,,18,,,,,,0.0,,,,,
2024-01-18T23:00,0.1,,,,,,40,,,,,,0.0,,,,,
