time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-01-08T00:00,-10.6,,,,,,0,,,,,,0.0,,,,,
2024-01-08T01:00,-10.7,,,,,,0,,,,,,0.0,,,,,
2024-01-08T02:00,-10.9,,,,,,0,,,,,,0.0,,,,,
2024-01-08T03:00,-11.2,,,,,,0,,,,,,0.0,,,,,
2024-01-08T04:00,-11.5,,,,,,0,,,,,,0.0,,,,,
2024-01-08T05:00,-11.7,,,,,,0,,,,,,0.0,,,,,
2024-01-08T06:00,-11.7,,,,,,0,,,,,,0.0,,,,,
2024-01-08T07:00,-11.9,,,,,,0,,,,,,0.0,,,,,
2024-01-08T08:00,-11.6,,,,,,2,,,,,,0.0,,,,,
2024-01-08T09:00,-10.8,,,,,,5,,,,,,0.0,,,,,
2024-01-08T10:00,-10.1,,,,,,18,,,,,,0.0,,,,,
2024-01-08T11:00,-9.3,,,,,,48,,,,,,32.0,,,,,
2024-01-08T12:00,-8.1,,,,,,40,,,,,,88.0,,,,,
2024-01-08T13:00,-6.7,,,,,,21,,,,,,137.0,,,,,
2024-01-08T14:00,-5.8,,,,,,94,,,,,,155.0,,,,,
2024-01-08T15:00,-5.2,,,,,,47,,,,,,90.0,,,,,
2024-01-08T16:00,-4.9,,,,,,15,,,,,,61.0,,,,,
2024-01-08T17:00,-4.8,,,,,,3,,,,,,12.0,,,,,
2024-01-08T18:00,-4.5,,,,,,1,,,,,,0.0,,,,,
2024-01-08T19:00,-4.3,,,,,,0,,,,,,0.0,,,,,
2024-01-08T20:00,-3.4,,,,,,1,,,,,,0.0,,,,,
2024-01-08T21:00,-3.2,,,,,,4,,,,,,0.0,,,,,
2024-01-08T22:00,-3.2,,,,,,2,,,,,,0.0,,,,,
2024-01-08T23:00,-3.7,,,,,,5,,,,,,0.0,,,,,
