time,temperature_2m,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,cloud_cover,cloud_cover_previous_day1,cloud_cover_previous_day2,cloud_cover_previous_day3,cloud_cover_previous_day4,cloud_cover_previous_day5,shortwave_radiation,shortwave_radiation_previous_day1,shortwave_radiation_previous_day2,shortwave_radiation_previous_day3,shortwave_radiation_previous_day4,shortwave_radiation_previous_day5
2024-02-10T00:00,-3.2,-2.1,-1.8,-1.4,-1.6,-1.6,100,100,93,98,93,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T01:00,-2.7,-1.8,-1.3,-2.0,-0.8,-1.8,100,100,97,93,97,99,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T02:00,-2.6,-1.9,-1.0,-2.4,-0.3,-1.9,100,100,100,90,100,97,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T03:00,-2.7,-2.2,-1.1,-2.5,-0.2,-2.0,100,100,100,92,100,98,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T04:00,-2.8,-2.4,-1.4,-2.5,-0.3,-2.0,100,100,100,97,100,99,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T05:00,-3.0,-2.7,-1.7,-2.5,-0.3,-2.0,100,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T06:00,-3.0,-2.8,-2.3,-2.4,-0.3,-1.9,100,100,96,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T07:00,-2.9,-3.0,-2.9,-2.3,-0.2,-1.8,100,100,91,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T08:00,-2.8,-3.3,-3.4,-2.1,-0.1,-1.6,100,100,88,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T09:00,-2.9,-3.3,-3.5,-1.8,-0.1,-1.4,100,100,88,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T10:00,-3.3,-3.2,-3.3,-1.5,-0.0,-1.1,100,100,89,100,100,100,5.0,7.0,14.0,13.0,19.0,26.0
2024-02-10T11:00,-3.0,-1.9,-3.1,-1.3,0.1,-0.8,100,100,91,100,100,100,20.0,20.0,51.0,50.0,58.0,83.0
2024-02-10T12:00,-2.4,-1.8,-2.7,-1.4,0.5,-0.3,100,100,94,100,100,100,38.0,32.0,88.0,90.0,94.0,139.0
2024-02-10T13:00,-1.8,-1.7,-2.1,-1.8,1.0,0.2,100,100,97,100,100,100,58.0,40.0,87.0,132.0,124.0,192.0
2024-02-10T14:00,-1.3,-1.5,-1.7,-2.0,1.4,0.6,100,100,100,100,100,100,65.0,55.0,132.0,120.0,194.0,68.0
2024-02-10T15:00,-1.2,-1.6,-1.4,-1.8,1.4,0.8,100,100,100,100,100,100,81.0,58.0,114.0,116.0,198.0,57.0
2024-02-10T16:00,-1.1,-1.4,-1.3,-1.6,1.3,1.0,98,100,100,100,100,100,78.0,44.0,82.0,83.0,175.0,41.0
2024-02-10T17:00,-1.2,-1.4,-1.1,-1.2,1.2,1.1,99,99,100,100,100,100,52.0,29.0,35.0,34.0,115.0,22.0
2024-02-10T18:00,-1.4,-1.4,-0.8,-0.8,1.1,1.2,100,100,100,100,100,100,10.0,8.0,9.0,8.0,30.0,6.0
2024-02-10T19:00,-1.6,-1.3,-0.5,-0.3,1.0,1.3,100,99,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T20:00,-0.8,-1.5,-0.2,-0.0,0.9,1.3,92,100,100,100,100,100,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T21:00,-1.0,-1.3,-0.0,0.0,0.9,1.4,90,100,100,100,100,98,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T22:00,-0.8,-0.8,0.1,-0.1,0.9,1.5,86,100,100,100,100,95,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10T23:00,-0.5,-0.6,0.3,-0.2,0.8,1.5,86,100,100,100,100,94,0.0,0.0,0.0,0.0,0.0,0.0
