datetime,temperature_2m,cloud_cover,shortwave_radiation
2023-08-19 00:00:00,17.8,100,0.0
2023-08-19 01:00:00,17.4,100,0.0
2023-08-19 02:00:00,18.1,100,0.0
2023-08-19 03:00:00,17.6,100,0.0
2023-08-19 04:00:00,17.3,100,0.0
2023-08-19 05:00:00,17.5,100,0.0
2023-08-19 06:00:00,17.7,100,0.0
2023-08-19 07:00:00,18.0,100,16.0
2023-08-19 08:00:00,18.5,100,56.0
2023-08-19 09:00:00,18.7,100,75.0
2023-08-19 10:00:00,18.9,99,111.0
2023-08-19 11:00:00,20.3,100,265.0
2023-08-19 12:00:00,20.9,100,290.0
2023-08-19 13:00:00,21.4,100,282.0
2023-08-19 14:00:00,23.4,100,415.0
2023-08-19 15:00:00,24.0,100,370.0
2023-08-19 16:00:00,24.6,100,398.0
2023-08-19 17:00:00,24.0,100,215.0
2023-08-19 18:00:00,23.5,100,192.0
2023-08-19 19:00:00,22.9,100,113.0
2023-08-19 20:00:00,22.0,75,41.0
2023-08-19 21:00:00,21.1,93,10.0
2023-08-19 22:00:00,20.7,100,0.0
2023-08-19 23:00:00,20.1,100,0.0
2023-08-20 00:00:00,19.6,100,0.0
2023-08-20 01:00:00,19.1,100,0.0
2023-08-20 02:00:00,18.2,100,0.0
2023-08-20 03:00:00,18.4,100,0.0
2023-08-20 04:00:00,18.1,100,0.0
2023-08-20 05:00:00,18.0,100,0.0
2023-08-20 06:00:00,17.8,100,0.0
2023-08-20 07:00:00,17.7,100,10.0
2023-08-20 08:00:00,17.7,100,34.0
2023-08-20 09:00:00,17.8,100,61.0
2023-08-20 10:00:00,17.7,100,104.0
2023-08-20 11:00:00,17.8,95,285.0
2023-08-20 12:00:00,18.3,63,434.0
2023-08-20 13:00:00,18.7,21,511.0
2023-08-20 14:00:00,18.9,13,602.0
2023-08-20 15:00:00,19.5,13,592.0
2023-08-20 16:00:00,19.4,2,570.0
2023-08-20 17:00:00,19.2,6,467.0
2023-08-20 18:00:00,19.0,17,349.0
2023-08-20 19:00:00,18.5,23,210.0
2023-08-20 20:00:00,17.8,44,88.0
2023-08-20 21:00:00,17.3,33,11.0
2023-08-20 22:00:00,17.1,35,0.0
2023-08-20 23:00:00,16.9,34,0.0
2023-08-21 00:00:00,16.8,35,0.0
2023-08-21 01:00:00,16.7,17,0.0
2023-08-21 02:00:00,16.3,2,0.0
2023-08-21 03:00:00,15.9,5,0.0
2023-08-21 04:00:00,15.8,11,0.0
2023-08-21 05:00:00,15.7,5,0.0
2023-08-21 06:00:00,15.3,30,0.0
2023-08-21 07:00:00,15.6,41,36.0
