datetime,temperature_2m,cloud_cover,shortwave_radiation
2021-07-30 00:00:00,14.8,99,0.0
2021-07-30 01:00:00,14.4,100,0.0
2021-07-30 02:00:00,14.7,100,0.0
2021-07-30 03:00:00,14.6,100,0.0
2021-07-30 04:00:00,14.3,100,0.0
2021-07-30 05:00:00,14.2,100,0.0
2021-07-30 06:00:00,15.2,73,2.0
2021-07-30 07:00:00,15.6,43,36.0
2021-07-30 08:00:00,16.1,84,117.0
2021-07-30 09:00:00,16.6,98,163.0
2021-07-30 10:00:00,17.0,100,117.0
2021-07-30 11:00:00,17.4,86,180.0
2021-07-30 12:00:00,18.4,45,364.0
2021-07-30 13:00:00,19.1,29,498.0
2021-07-30 14:00:00,19.1,26,638.0
2021-07-30 15:00:00,19.3,72,556.0
2021-07-30 16:00:00,19.1,16,583.0
2021-07-30 17:00:00,19.0,26,507.0
2021-07-30 18:00:00,18.7,27,386.0
2021-07-30 19:00:00,18.5,35,283.0
2021-07-30 20:00:00,18.2,46,147.0
2021-07-30 21:00:00,17.7,50,49.0
2021-07-30 22:00:00,17.4,85,3.0
2021-07-30 23:00:00,17.2,100,0.0
2021-07-31 00:00:00,17.1,59,0.0
2021-07-31 01:00:00,17.0,55,0.0
2021-07-31 02:00:00,17.0,91,0.0
2021-07-31 03:00:00,17.0,67,0.0
2021-07-31 04:00:00,16.9,84,0.0
2021-07-31 05:00:00,16.8,99,0.0
2021-07-31 06:00:00,17.0,99,8.0
2021-07-31 07:00:00,16.9,100,50.0
2021-07-31 08:00:00,16.8,100,97.0
2021-07-31 09:00:00,16.8,100,84.0
2021-07-31 10:00:00,17.4,95,214.0
2021-07-31 11:00:00,18.4,68,487.0
2021-07-31 12:00:00,18.8,52,619.0
2021-07-31 13:00:00,19.1,20,664.0
2021-07-31 14:00:00,18.5,48,636.0
2021-07-31 15:00:00,18.8,56,561.0
2021-07-31 16:00:00,19.0,37,466.0
2021-07-31 17:00:00,18.8,45,460.0
2021-07-31 18:00:00,17.4,53,329.0
2021-07-31 19:00:00,17.0,76,163.0
2021-07-31 20:00:00,16.8,43,101.0
2021-07-31 21:00:00,16.3,45,43.0
2021-07-31 22:00:00,15.9,33,3.0
2021-07-31 23:00:00,16.0,79,0.0
2021-08-01 00:00:00,15.7,94,0.0
2021-08-01 01:00:00,15.6,84,0.0
2021-08-01 02:00:00,16.6,88,0.0
2021-08-01 03:00:00,16.3,60,0.0
2021-08-01 04:00:00,16.2,46,0.0
2021-08-01 05:00:00,16.1,50,0.0
2021-08-01 06:00:00,16.0,58,12.0
2021-08-01 07:00:00,16.0,50,63.0
2021-08-01 08:00:00,16.1,28,175.0
2021-08-01 09:00:00,16.4,28,306.0
2021-08-01 10:00:00,16.5,36,411.0
2021-08-01 11:00:00,16.3,51,478.0
2021-08-01 12:00:00,16.2,58,510.0
2021-08-01 13:00:00,16.5,74,527.0
2021-08-01 14:00:00,17.0,60,567.0
2021-08-01 15:00:00,17.4,37,551.0
2021-08-01 16:00:00,17.3,44,501.0
2021-08-01 17:00:00,17.1,42,434.0
2021-08-01 18:00:00,16.1,58,304.0
2021-08-01 19:00:00,15.8,55,216.0
2021-08-01 20:00:00,15.0,50,124.0
2021-08-01 21:00:00,13.9,63,48.0
2021-08-01 22:00:00,13.7,95,2.0
2021-08-01 23:00:00,13.6,74,0.0
2021-08-02 00:00:00,13.6,78,0.0
2021-08-02 01:00:00,13.1,51,0.0
2021-08-02 02:00:00,13.3,62,0.0
2021-08-02 03:00:00,12.7,41,0.0
2021-08-02 04:00:00,12.4,53,0.0
2021-08-02 05:00:00,12.1,95,0.0
2021-08-02 06:00:00,12.9,68,9.0
2021-08-02 07:00:00,13.1,48,73.0
2021-08-02 08:00:00,13.9,51,200.0
2021-08-02 09:00:00,14.8,31,310.0
2021-08-02 10:00:00,16.1,29,432.0
2021-08-02 11:00:00,16.9,53,489.0
2021-08-02 12:00:00,17.2,47,517.0
2021-08-02 13:00:00,17.7,51,548.0
2021-08-02 14:00:00,16.8,50,613.0
2021-08-02 15:00:00,17.1,29,530.0
2021-08-02 16:00:00,17.5,21,563.0
2021-08-02 17:00:00,17.7,16,502.0
2021-08-02 18:00:00,17.5,21,402.0
2021-08-02 19:00:00,17.1,33,272.0
2021-08-02 20:00:00,16.2,34,148.0
2021-08-02 21:00:00,14.6,20,53.0
2021-08-02 22:00:00,13.2,18,2.0
