datetime,temperature_2m,cloud_cover,shortwave_radiation
2021-12-27 00:00:00,-0.8,3,0.0
2021-12-27 01:00:00,-0.7,17,0.0
2021-12-27 02:00:00,-0.9,49,0.0
2021-12-27 03:00:00,-1.3,45,0.0
2021-12-27 04:00:00,-1.5,90,0.0
2021-12-27 05:00:00,-1.7,96,0.0
2021-12-27 06:00:00,-1.9,92,0.0
2021-12-27 07:00:00,-2.1,67,0.0
2021-12-27 08:00:00,-2.2,98,0.0
2021-12-27 09:00:00,-2.5,91,0.0
2021-12-27 10:00:00,-2.9,53,0.0
2021-12-27 11:00:00,-3.4,57,17.0
2021-12-27 12:00:00,-3.6,70,59.0
2021-12-27 13:00:00,-3.5,7,91.0
2021-12-27 14:00:00,-3.3,20,128.0
2021-12-27 15:00:00,-3.4,6,102.0
2021-12-27 16:00:00,-3.9,94,49.0
2021-12-27 17:00:00,-4.2,83,3.0
2021-12-27 18:00:00,-4.0,38,0.0
2021-12-27 19:00:00,-3.8,100,0.0
2021-12-27 20:00:00,-3.5,100,0.0
2021-12-27 21:00:00,-3.1,100,0.0
2021-12-27 22:00:00,-2.2,100,0.0
2021-12-27 23:00:00,-1.6,100,0.0
2021-12-28 00:00:00,-1.1,100,0.0
2021-12-28 01:00:00,-0.2,100,0.0
2021-12-28 02:00:00,-0.5,100,0.0
2021-12-28 03:00:00,-0.7,100,0.0
2021-12-28 04:00:00,-0.4,100,0.0
2021-12-28 05:00:00,-0.4,100,0.0
2021-12-28 06:00:00,-0.2,100,0.0
2021-12-28 07:00:00,-0.1,100,0.0
2021-12-28 08:00:00,0.0,100,0.0
2021-12-28 09:00:00,0.2,100,0.0
2021-12-28 10:00:00,0.3,100,0.0
2021-12-28 11:00:00,0.2,100,4.0
2021-12-28 12:00:00,0.2,100,10.0
2021-12-28 13:00:00,0.3,100,20.0
2021-12-28 14:00:00,0.6,100,18.0
2021-12-28 15:00:00,0.3,100,12.0
2021-12-28 16:00:00,0.2,100,4.0
2021-12-28 17:00:00,0.1,100,0.0
2021-12-28 18:00:00,0.0,100,0.0
2021-12-28 19:00:00,-0.0,100,0.0
2021-12-28 20:00:00,-0.0,100,0.0
2021-12-28 21:00:00,-0.0,100,0.0
2021-12-28 22:00:00,-0.0,100,0.0
2021-12-28 23:00:00,0.0,100,0.0
2021-12-29 00:00:00,0.0,100,0.0
2021-12-29 01:00:00,0.1,100,0.0
2021-12-29 02:00:00,-0.1,100,0.0
2021-12-29 03:00:00,-0.1,100,0.0
2021-12-29 04:00:00,-0.2,100,0.0
2021-12-29 05:00:00,-0.2,100,0.0
2021-12-29 06:00:00,-0.3,100,0.0
2021-12-29 07:00:00,-0.3,100,0.0
2021-12-29 08:00:00,-1.1,100,0.0
2021-12-29 09:00:00,-1.1,100,0.0
2021-12-29 10:00:00,-0.2,100,0.0
2021-12-29 11:00:00,-0.7,100,11.0
2021-12-29 12:00:00,-0.1,95,38.0
2021-12-29 13:00:00,-0.3,99,73.0
2021-12-29 14:00:00,0.4,79,88.0
2021-12-29 15:00:00,0.5,88,47.0
2021-12-29 16:00:00,-0.8,66,29.0
2021-12-29 17:00:00,-2.0,99,3.0
2021-12-29 18:00:00,-0.4,100,0.0
