datetime,temperature_2m,cloud_cover,shortwave_radiation
2024-03-16 00:00:00,6.6,100,0.0
2024-03-16 01:00:00,6.8,100,0.0
2024-03-16 02:00:00,6.7,100,0.0
2024-03-16 03:00:00,6.9,100,0.0
2024-03-16 04:00:00,6.9,100,0.0
2024-03-16 05:00:00,6.7,100,0.0
2024-03-16 06:00:00,6.5,100,0.0
2024-03-16 07:00:00,6.1,100,0.0
2024-03-16 08:00:00,4.8,62,1.0
2024-03-16 09:00:00,4.5,53,61.0
2024-03-16 10:00:00,4.8,100,165.0
2024-03-16 11:00:00,4.9,100,191.0
2024-03-16 12:00:00,5.3,100,223.0
2024-03-16 13:00:00,5.4,100,204.0
2024-03-16 14:00:00,5.0,100,166.0
2024-03-16 15:00:00,3.9,100,133.0
2024-03-16 16:00:00,3.9,100,136.0
2024-03-16 17:00:00,4.2,88,127.0
2024-03-16 18:00:00,4.7,100,115.0
2024-03-16 19:00:00,4.3,100,35.0
2024-03-16 20:00:00,2.6,100,0.0
2024-03-16 21:00:00,2.1,100,0.0
2024-03-16 22:00:00,1.5,100,0.0
2024-03-16 23:00:00,1.3,38,0.0
2024-03-17 00:00:00,0.8,13,0.0
2024-03-17 01:00:00,0.4,6,0.0
2024-03-17 02:00:00,0.2,2,0.0
2024-03-17 03:00:00,-0.1,0,0.0
2024-03-17 04:00:00,-0.5,0,0.0
2024-03-17 05:00:00,-1.0,0,0.0
2024-03-17 06:00:00,-1.4,0,0.0
2024-03-17 07:00:00,-1.8,0,0.0
2024-03-17 08:00:00,-1.9,0,11.0
2024-03-17 09:00:00,-0.9,0,107.0
2024-03-17 10:00:00,0.3,1,242.0
2024-03-17 11:00:00,1.4,16,366.0
2024-03-17 12:00:00,2.6,4,462.0
2024-03-17 13:00:00,3.6,5,522.0
2024-03-17 14:00:00,4.4,53,536.0
2024-03-17 15:00:00,4.1,19,505.0
2024-03-17 16:00:00,4.2,99,430.0
2024-03-17 17:00:00,3.7,84,319.0
2024-03-17 18:00:00,2.9,49,191.0
2024-03-17 19:00:00,1.2,95,71.0
2024-03-17 20:00:00,-0.5,90,2.0
2024-03-17 21:00:00,-1.4,100,0.0
2024-03-17 22:00:00,-1.6,99,0.0
2024-03-17 23:00:00,-1.6,100,0.0
2024-03-18 00:00:00,-1.7,100,0.0
2024-03-18 01:00:00,-1.5,100,0.0
2024-03-18 02:00:00,-1.6,100,0.0
2024-03-18 03:00:00,-1.9,100,0.0
2024-03-18 04:00:00,-2.1,100,0.0
2024-03-18 05:00:00,-2.6,100,0.0
2024-03-18 06:00:00,-2.9,100,0.0
2024-03-18 07:00:00,-3.0,100,0.0
2024-03-18 08:00:00,-3.0,100,8.0
2024-03-18 09:00:00,-2.4,95,79.0
2024-03-18 10:00:00,-1.2,100,190.0
2024-03-18 11:00:00,0.0,100,248.0
2024-03-18 12:00:00,0.9,100,236.0
2024-03-18 13:00:00,1.6,100,223.0
2024-03-18 14:00:00,1.8,99,126.0
2024-03-18 15:00:00,3.7,100,399.0
2024-03-18 16:00:00,3.9,100,334.0
2024-03-18 17:00:00,3.3,96,268.0
2024-03-18 18:00:00,1.9,99,147.0
2024-03-18 19:00:00,0.7,100,42.0
2024-03-18 20:00:00,0.0,76,2.0
2024-03-18 21:00:00,-0.0,36,0.0
2024-03-18 22:00:00,-0.2,90,0.0
2024-03-18 23:00:00,0.2,90,0.0
2024-03-19 00:00:00,0.3,80,0.0
2024-03-19 01:00:00,0.6,80,0.0
2024-03-19 02:00:00,0.8,93,0.0
2024-03-19 03:00:00,1.1,94,0.0
2024-03-19 04:00:00,0.1,82,0.0
2024-03-19 05:00:00,-0.9,68,0.0
2024-03-19 06:00:00,-1.3,83,0.0
2024-03-19 07:00:00,-1.0,100,0.0
2024-03-19 08:00:00,-0.7,100,8.0
2024-03-19 09:00:00,-0.3,100,46.0
2024-03-19 10:00:00,0.5,100,98.0
2024-03-19 11:00:00,1.2,100,181.0
2024-03-19 12:00:00,1.9,100,239.0
2024-03-19 13:00:00,2.6,100,221.0
2024-03-19 14:00:00,3.4,100,276.0
2024-03-19 15:00:00,4.3,100,253.0
2024-03-19 16:00:00,4.9,100,265.0
2024-03-19 17:00:00,4.6,100,165.0
2024-03-19 18:00:00,4.1,100,46.0
2024-03-19 19:00:00,3.7,100,18.0
2024-03-19 20:00:00,3.5,100,1.0
2024-03-19 21:00:00,3.3,100,0.0
2024-03-19 22:00:00,3.3,100,0.0
2024-03-19 23:00:00,3.3,100,0.0
2024-03-20 00:00:00,3.4,100,0.0
2024-03-20 01:00:00,3.5,100,0.0
2024-03-20 02:00:00,3.5,100,0.0
2024-03-20 03:00:00,3.3,100,0.0
2024-03-20 04:00:00,3.5,100,0.0
2024-03-20 05:00:00,3.9,100,0.0
2024-03-20 06:00:00,4.2,100,0.0
2024-03-20 07:00:00,4.7,100,0.0
2024-03-20 08:00:00,5.0,100,4.0
2024-03-20 09:00:00,5.1,100,35.0
2024-03-20 10:00:00,4.7,100,76.0
2024-03-20 11:00:00,4.6,100,166.0
2024-03-20 12:00:00,4.8,100,270.0
2024-03-20 13:00:00,4.8,100,297.0
2024-03-20 14:00:00,4.9,100,254.0
2024-03-20 15:00:00,5.0,100,285.0
2024-03-20 16:00:00,5.6,100,277.0
2024-03-20 17:00:00,5.1,100,181.0
2024-03-20 18:00:00,4.6,100,125.0
2024-03-20 19:00:00,3.8,100,48.0
2024-03-20 20:00:00,3.2,100,3.0
2024-03-20 21:00:00,3.0,100,0.0
2024-03-20 22:00:00,2.7,100,0.0
2024-03-20 23:00:00,2.9,99,0.0
2024-03-21 00:00:00,2.7,92,0.0
2024-03-21 01:00:00,2.7,100,0.0
2024-03-21 02:00:00,2.9,100,0.0
2024-03-21 03:00:00,3.3,100,0.0
2024-03-21 04:00:00,2.5,100,0.0
2024-03-21 05:00:00,2.8,100,0.0
2024-03-21 06:00:00,1.8,60,0.0
2024-03-21 07:00:00,2.1,100,0.0
2024-03-21 08:00:00,2.6,100,10.0
2024-03-21 09:00:00,3.4,100,68.0
2024-03-21 10:00:00,4.2,100,165.0
2024-03-21 11:00:00,5.2,100,263.0
2024-03-21 12:00:00,5.7,100,347.0
2024-03-21 13:00:00,6.0,100,333.0
2024-03-21 14:00:00,6.2,100,301.0
2024-03-21 15:00:00,5.0,100,250.0
2024-03-21 16:00:00,4.4,100,204.0
2024-03-21 17:00:00,4.0,100,172.0
2024-03-21 18:00:00,3.5,100,79.0
2024-03-21 19:00:00,3.2,100,31.0
2024-03-21 20:00:00,2.9,100,2.0
2024-03-21 21:00:00,2.9,100,0.0
2024-03-21 22:00:00,3.2,100,0.0
2024-03-21 23:00:00,3.4,100,0.0
2024-03-22 00:00:00,3.6,100,0.0
2024-03-22 01:00:00,4.2,100,0.0
2024-03-22 02:00:00,4.4,100,0.0
2024-03-22 03:00:00,4.6,100,0.0
2024-03-22 04:00:00,4.9,100,0.0
2024-03-22 05:00:00,5.2,100,0.0
2024-03-22 06:00:00,5.4,100,0.0
2024-03-22 07:00:00,5.7,100,0.0
2024-03-22 08:00:00,6.0,100,3.0
2024-03-22 09:00:00,6.2,100,24.0
2024-03-22 10:00:00,6.2,100,47.0
2024-03-22 11:00:00,6.1,100,55.0
2024-03-22 12:00:00,6.2,91,65.0
2024-03-22 13:00:00,7.0,66,251.0
2024-03-22 14:00:00,7.8,18,460.0
2024-03-22 15:00:00,6.9,39,411.0
2024-03-22 16:00:00,6.7,9,340.0
2024-03-22 17:00:00,6.4,0,324.0
2024-03-22 18:00:00,5.9,0,218.0
2024-03-22 19:00:00,5.3,0,89.0
2024-03-22 20:00:00,5.0,0,6.0
2024-03-22 21:00:00,4.8,0,0.0
2024-03-22 22:00:00,4.7,0,0.0
2024-03-22 23:00:00,4.5,1,0.0
2024-03-23 00:00:00,4.2,18,0.0
2024-03-23 01:00:00,4.0,39,0.0
2024-03-23 02:00:00,4.0,24,0.0
2024-03-23 03:00:00,3.9,27,0.0
2024-03-23 04:00:00,3.8,7,0.0
2024-03-23 05:00:00,3.8,5,0.0
2024-03-23 06:00:00,3.7,6,0.0
2024-03-23 07:00:00,3.7,5,0.0
2024-03-23 08:00:00,3.9,8,25.0
2024-03-23 09:00:00,4.7,21,132.0
2024-03-23 10:00:00,4.9,30,233.0
2024-03-23 11:00:00,5.2,23,356.0
2024-03-23 12:00:00,5.5,34,427.0
2024-03-23 13:00:00,6.0,21,453.0
2024-03-23 14:00:00,6.3,39,486.0
2024-03-23 15:00:00,6.0,9,387.0
2024-03-23 16:00:00,6.1,14,401.0
2024-03-23 17:00:00,5.9,50,322.0
2024-03-23 18:00:00,5.4,98,198.0
2024-03-23 19:00:00,4.1,100,72.0
2024-03-23 20:00:00,3.9,98,5.0
2024-03-23 21:00:00,3.8,100,0.0
2024-03-23 22:00:00,3.7,100,0.0
2024-03-23 23:00:00,3.7,100,0.0
2024-03-24 00:00:00,4.0,100,0.0
2024-03-24 01:00:00,3.9,100,0.0
2024-03-24 02:00:00,3.9,100,0.0
2024-03-24 03:00:00,4.0,100,0.0
2024-03-24 04:00:00,3.9,100,0.0
2024-03-24 05:00:00,3.8,100,0.0
2024-03-24 06:00:00,3.8,100,0.0
2024-03-24 07:00:00,3.7,100,0.0
2024-03-24 08:00:00,3.8,100,5.0
2024-03-24 09:00:00,4.1,100,36.0
2024-03-24 10:00:00,4.7,100,97.0
2024-03-24 11:00:00,5.1,100,152.0
2024-03-24 12:00:00,5.3,100,183.0
2024-03-24 13:00:00,5.7,100,243.0
2024-03-24 14:00:00,5.9,100,220.0
2024-03-24 15:00:00,5.3,100,239.0
2024-03-24 16:00:00,5.8,100,240.0
2024-03-24 17:00:00,5.0,100,131.0
2024-03-24 18:00:00,4.9,100,133.0
2024-03-24 19:00:00,4.1,91,74.0
2024-03-24 20:00:00,3.1,100,7.0
2024-03-24 21:00:00,2.9,88,0.0
2024-03-24 22:00:00,2.7,69,0.0
2024-03-24 23:00:00,2.0,13,0.0
2024-03-25 00:00:00,1.8,32,0.0
2024-03-25 01:00:00,2.0,39,0.0
2024-03-25 02:00:00,2.0,42,0.0
2024-03-25 03:00:00,3.1,100,0.0
2024-03-25 04:00:00,2.8,100,0.0
2024-03-25 05:00:00,2.7,100,0.0
2024-03-25 06:00:00,2.7,100,0.0
2024-03-25 07:00:00,2.6,100,0.0
2024-03-25 08:00:00,2.5,100,18.0
2024-03-25 09:00:00,3.1,100,93.0
2024-03-25 10:00:00,4.0,100,171.0
2024-03-25 11:00:00,4.7,100,199.0
2024-03-25 12:00:00,5.1,100,227.0
2024-03-25 13:00:00,5.2,100,218.0
2024-03-25 14:00:00,5.5,95,334.0
2024-03-25 15:00:00,5.3,100,200.0
2024-03-25 16:00:00,5.0,100,196.0
2024-03-25 17:00:00,5.0,100,192.0
2024-03-25 18:00:00,4.6,30,172.0
2024-03-25 19:00:00,4.0,30,76.0
2024-03-25 20:00:00,2.5,21,8.0
2024-03-25 21:00:00,1.3,12,0.0
2024-03-25 22:00:00,1.6,100,0.0
2024-03-25 23:00:00,1.4,100,0.0
2024-03-26 00:00:00,1.1,100,0.0
2024-03-26 01:00:00,1.0,100,0.0
2024-03-26 02:00:00,0.9,100,0.0
2024-03-26 03:00:00,1.2,100,0.0
2024-03-26 04:00:00,1.5,100,0.0
2024-03-26 05:00:00,1.4,100,0.0
2024-03-26 06:00:00,1.4,100,0.0
2024-03-26 07:00:00,1.8,100,0.0
2024-03-26 08:00:00,2.5,100,16.0
2024-03-26 09:00:00,3.2,100,58.0
2024-03-26 10:00:00,3.9,100,145.0
2024-03-26 11:00:00,4.0,100,206.0
2024-03-26 12:00:00,4.3,100,238.0
2024-03-26 13:00:00,4.6,100,262.0
2024-03-26 14:00:00,4.7,100,240.0
2024-03-26 15:00:00,5.4,100,210.0
2024-03-26 16:00:00,5.8,100,242.0
2024-03-26 17:00:00,5.7,99,94.0
2024-03-26 18:00:00,5.9,100,115.0
2024-03-26 19:00:00,5.5,100,48.0
2024-03-26 20:00:00,4.9,84,6.0
2024-03-26 21:00:00,4.4,100,0.0
2024-03-26 22:00:00,4.5,100,0.0
2024-03-26 23:00:00,3.8,100,0.0
2024-03-27 00:00:00,3.0,100,0.0
2024-03-27 01:00:00,2.9,100,0.0
2024-03-27 02:00:00,2.9,84,0.0
2024-03-27 03:00:00,2.8,100,0.0
2024-03-27 04:00:00,3.1,100,0.0
2024-03-27 05:00:00,3.1,100,0.0
2024-03-27 06:00:00,3.1,100,0.0
2024-03-27 07:00:00,3.1,97,0.0
2024-03-27 08:00:00,3.7,100,36.0
2024-03-27 09:00:00,5.2,96,129.0
2024-03-27 10:00:00,6.8,30,196.0
2024-03-27 11:00:00,8.9,59,378.0
2024-03-27 12:00:00,11.0,93,490.0
2024-03-27 13:00:00,12.6,100,535.0
2024-03-27 14:00:00,13.0,100,382.0
2024-03-27 15:00:00,13.4,100,314.0
2024-03-27 16:00:00,14.0,47,401.0
2024-03-27 17:00:00,14.1,76,369.0
2024-03-27 18:00:00,13.2,100,230.0
2024-03-27 19:00:00,11.5,100,86.0
2024-03-27 20:00:00,10.0,100,8.0
2024-03-27 21:00:00,9.1,100,0.0
2024-03-27 22:00:00,8.6,100,0.0
2024-03-27 23:00:00,8.0,100,0.0
2024-03-28 00:00:00,7.2,100,0.0
2024-03-28 01:00:00,6.3,100,0.0
2024-03-28 02:00:00,5.6,100,0.0
2024-03-28 03:00:00,5.9,100,0.0
2024-03-28 04:00:00,5.4,100,0.0
2024-03-28 05:00:00,5.0,99,0.0
2024-03-28 06:00:00,4.6,100,0.0
2024-03-28 07:00:00,4.7,100,0.0
2024-03-28 08:00:00,5.4,100,31.0
2024-03-28 09:00:00,6.8,28,115.0
2024-03-28 10:00:00,9.2,70,300.0
2024-03-28 11:00:00,10.4,100,284.0
2024-03-28 12:00:00,10.8,99,177.0
2024-03-28 13:00:00,12.3,100,274.0
2024-03-28 14:00:00,12.2,100,261.0
2024-03-28 15:00:00,12.2,100,220.0
2024-03-28 16:00:00,13.9,100,326.0
2024-03-28 17:00:00,12.3,100,60.0
2024-03-28 18:00:00,10.3,100,20.0
2024-03-28 19:00:00,9.6,100,15.0
2024-03-28 20:00:00,8.8,100,3.0
2024-03-28 21:00:00,6.8,100,0.0
2024-03-28 22:00:00,6.3,100,0.0
2024-03-28 23:00:00,5.7,100,0.0
2024-03-29 00:00:00,5.6,100,0.0
2024-03-29 01:00:00,5.8,100,0.0
2024-03-29 02:00:00,5.9,100,0.0
2024-03-29 03:00:00,6.0,100,0.0
2024-03-29 04:00:00,5.7,100,0.0
2024-03-29 05:00:00,6.0,100,0.0
2024-03-29 06:00:00,5.7,37,0.0
2024-03-29 07:00:00,4.9,95,0.0
2024-03-29 08:00:00,5.5,100,34.0
2024-03-29 09:00:00,6.2,17,95.0
2024-03-29 10:00:00,7.1,50,281.0
2024-03-29 11:00:00,7.5,38,351.0
2024-03-29 12:00:00,8.2,93,480.0
2024-03-29 13:00:00,8.2,97,462.0
2024-03-29 14:00:00,7.9,98,274.0
2024-03-29 15:00:00,7.5,100,192.0
2024-03-29 16:00:00,8.1,100,276.0
2024-03-29 17:00:00,7.8,100,187.0
2024-03-29 18:00:00,7.0,100,105.0
2024-03-29 19:00:00,6.5,100,48.0
2024-03-29 20:00:00,5.9,100,7.0
2024-03-29 21:00:00,5.9,93,0.0
2024-03-29 22:00:00,5.5,100,0.0
2024-03-29 23:00:00,5.4,67,0.0
2024-03-30 00:00:00,5.3,31,0.0
2024-03-30 01:00:00,4.9,46,0.0
2024-03-30 02:00:00,4.8,39,0.0
2024-03-30 03:00:00,4.7,27,0.0
2024-03-30 04:00:00,4.3,12,0.0
2024-03-30 05:00:00,3.8,5,0.0
2024-03-30 06:00:00,3.8,24,0.0
2024-03-30 07:00:00,3.9,0,0.0
2024-03-30 08:00:00,4.4,5,54.0
2024-03-30 09:00:00,5.8,17,181.0
2024-03-30 10:00:00,7.5,99,301.0
2024-03-30 11:00:00,9.1,100,412.0
2024-03-30 12:00:00,10.5,100,438.0
2024-03-30 13:00:00,11.9,100,478.0
2024-03-30 14:00:00,12.3,100,438.0
2024-03-30 15:00:00,11.5,100,381.0
2024-03-30 16:00:00,10.2,100,222.0
2024-03-30 17:00:00,10.2,100,208.0
2024-03-30 18:00:00,10.4,100,136.0
2024-03-30 19:00:00,9.9,100,33.0
2024-03-30 20:00:00,9.2,100,4.0
2024-03-30 21:00:00,9.0,95,0.0
2024-03-30 22:00:00,8.2,100,0.0
2024-03-30 23:00:00,8.1,100,0.0
2024-03-31 00:00:00,7.6,99,0.0
2024-03-31 01:00:00,7.5,100,0.0
2024-03-31 02:00:00,7.5,100,0.0
2024-03-31 03:00:00,7.6,100,0.0
2024-03-31 04:00:00,7.9,100,0.0
2024-03-31 05:00:00,7.0,100,0.0
2024-03-31 06:00:00,6.5,98,0.0
2024-03-31 07:00:00,6.4,50,1.0
2024-03-31 08:00:00,6.7,30,53.0
2024-03-31 09:00:00,7.4,61,171.0
2024-03-31 10:00:00,8.2,100,290.0
2024-03-31 11:00:00,8.2,100,343.0
2024-03-31 12:00:00,7.9,100,380.0
2024-03-31 13:00:00,7.9,100,397.0
2024-03-31 14:00:00,8.4,99,445.0
2024-03-31 15:00:00,7.4,100,318.0
2024-03-31 16:00:00,7.3,100,224.0
2024-03-31 17:00:00,7.0,100,153.0
2024-03-31 18:00:00,6.6,100,114.0
2024-03-31 19:00:00,6.4,100,48.0
2024-03-31 20:00:00,5.9,100,8.0
2024-03-31 21:00:00,5.5,100,0.0
2024-03-31 22:00:00,5.2,100,0.0
2024-03-31 23:00:00,5.5,87,0.0
2024-04-01 00:00:00,6.0,93,0.0
2024-04-01 01:00:00,6.2,100,0.0
2024-04-01 02:00:00,6.6,100,0.0
2024-04-01 03:00:00,6.0,100,0.0
2024-04-01 04:00:00,5.4,100,0.0
2024-04-01 05:00:00,5.3,100,0.0
2024-04-01 06:00:00,5.0,100,0.0
2024-04-01 07:00:00,4.9,100,1.0
2024-04-01 08:00:00,5.8,100,44.0
2024-04-01 09:00:00,6.8,100,104.0
2024-04-01 10:00:00,7.8,100,169.0
2024-04-01 11:00:00,9.1,100,272.0
2024-04-01 12:00:00,10.5,83,362.0
2024-04-01 13:00:00,11.9,100,461.0
2024-04-01 14:00:00,12.6,85,422.0
2024-04-01 15:00:00,14.2,99,468.0
2024-04-01 16:00:00,14.2,100,408.0
2024-04-01 17:00:00,13.6,100,305.0
2024-04-01 18:00:00,12.9,100,180.0
2024-04-01 19:00:00,11.0,98,102.0
2024-04-01 20:00:00,9.5,90,19.0
2024-04-01 21:00:00,9.3,100,0.0
2024-04-01 22:00:00,9.2,99,0.0
2024-04-01 23:00:00,8.7,100,0.0
