datetime,temperature_2m,cloud_cover,shortwave_radiation
2023-06-20 00:00:00,17.5,99,0.0
2023-06-20 01:00:00,17.2,30,0.0
2023-06-20 02:00:00,17.0,61,0.0
2023-06-20 03:00:00,17.0,100,0.0
2023-06-20 04:00:00,17.2,100,0.0
2023-06-20 05:00:00,17.2,38,3.0
2023-06-20 06:00:00,17.2,38,41.0
2023-06-20 07:00:00,17.7,100,110.0
2023-06-20 08:00:00,18.3,100,168.0
2023-06-20 09:00:00,18.6,100,152.0
2023-06-20 10:00:00,18.3,67,172.0
2023-06-20 11:00:00,19.3,59,531.0
2023-06-20 12:00:00,19.9,33,705.0
2023-06-20 13:00:00,20.1,100,726.0
2023-06-20 14:00:00,20.0,100,746.0
2023-06-20 15:00:00,20.1,100,746.0
2023-06-20 16:00:00,20.0,100,640.0
2023-06-20 17:00:00,19.8,100,506.0
2023-06-20 18:00:00,19.6,100,351.0
2023-06-20 19:00:00,19.2,100,209.0
2023-06-20 20:00:00,19.0,98,142.0
2023-06-20 21:00:00,18.1,69,94.0
2023-06-20 22:00:00,16.5,94,29.0
2023-06-20 23:00:00,16.2,32,0.0
2023-06-21 00:00:00,15.5,97,0.0
2023-06-21 01:00:00,16.0,65,0.0
2023-06-21 02:00:00,16.2,81,0.0
2023-06-21 03:00:00,16.4,96,0.0
2023-06-21 04:00:00,15.9,56,0.0
2023-06-21 05:00:00,16.4,98,8.0
2023-06-21 06:00:00,17.6,99,68.0
2023-06-21 07:00:00,19.2,100,154.0
2023-06-21 08:00:00,20.6,100,259.0
2023-06-21 09:00:00,20.3,100,202.0
2023-06-21 10:00:00,19.1,100,213.0
2023-06-21 11:00:00,17.6,100,50.0
2023-06-21 12:00:00,19.0,100,202.0
2023-06-21 13:00:00,19.8,88,335.0
2023-06-21 14:00:00,20.0,98,490.0
2023-06-21 15:00:00,20.4,71,272.0
2023-06-21 16:00:00,20.2,84,278.0
2023-06-21 17:00:00,20.2,100,348.0
2023-06-21 18:00:00,20.1,57,359.0
2023-06-21 19:00:00,20.0,67,286.0
2023-06-21 20:00:00,18.7,100,118.0
2023-06-21 21:00:00,18.0,58,67.0
2023-06-21 22:00:00,17.2,42,25.0
2023-06-21 23:00:00,16.6,50,0.0
2023-06-22 00:00:00,16.6,47,0.0
2023-06-22 01:00:00,16.4,48,0.0
2023-06-22 02:00:00,16.8,100,0.0
2023-06-22 03:00:00,16.6,28,0.0
2023-06-22 04:00:00,16.4,38,0.0
2023-06-22 05:00:00,16.6,45,7.0
2023-06-22 06:00:00,16.8,41,54.0
2023-06-22 07:00:00,17.3,49,139.0
2023-06-22 08:00:00,17.9,70,228.0
2023-06-22 09:00:00,18.5,48,337.0
2023-06-22 10:00:00,18.8,39,413.0
2023-06-22 11:00:00,19.3,29,586.0
2023-06-22 12:00:00,19.8,32,689.0
2023-06-22 13:00:00,20.0,23,746.0
2023-06-22 14:00:00,19.5,2,781.0
2023-06-22 15:00:00,19.8,24,745.0
2023-06-22 16:00:00,19.7,19,679.0
2023-06-22 17:00:00,19.4,8,621.0
2023-06-22 18:00:00,19.5,93,516.0
2023-06-22 19:00:00,19.0,100,374.0
2023-06-22 20:00:00,18.4,100,222.0
2023-06-22 21:00:00,17.7,99,96.0
2023-06-22 22:00:00,17.1,100,28.0
2023-06-22 23:00:00,16.8,98,0.0
2023-06-23 00:00:00,16.6,100,0.0
2023-06-23 01:00:00,16.5,100,0.0
2023-06-23 02:00:00,16.9,100,0.0
2023-06-23 03:00:00,16.6,91,0.0
2023-06-23 04:00:00,16.4,96,0.0
2023-06-23 05:00:00,16.4,100,9.0
2023-06-23 06:00:00,16.8,74,72.0
2023-06-23 07:00:00,17.5,100,178.0
2023-06-23 08:00:00,18.2,100,264.0
