datetime,temperature_2m,cloud_cover,shortwave_radiation
2023-09-18 00:00:00,15.1,99,0.0
2023-09-18 01:00:00,14.7,98,0.0
2023-09-18 02:00:00,14.2,100,0.0
2023-09-18 03:00:00,13.9,98,0.0
2023-09-18 04:00:00,14.1,100,0.0
2023-09-18 05:00:00,13.8,99,0.0
2023-09-18 06:00:00,13.4,100,0.0
2023-09-18 07:00:00,13.9,100,0.0
2023-09-18 08:00:00,14.5,98,39.0
2023-09-18 09:00:00,15.2,86,124.0
2023-09-18 10:00:00,16.0,100,247.0
2023-09-18 11:00:00,17.4,100,329.0
2023-09-18 12:00:00,18.5,100,354.0
2023-09-18 13:00:00,18.7,100,407.0
2023-09-18 14:00:00,18.6,100,329.0
2023-09-18 15:00:00,19.1,100,246.0
2023-09-18 16:00:00,19.7,100,298.0
2023-09-18 17:00:00,19.4,100,152.0
2023-09-18 18:00:00,19.3,100,36.0
2023-09-18 19:00:00,18.5,100,9.0
2023-09-18 20:00:00,17.0,100,0.0
2023-09-18 21:00:00,17.5,100,0.0
2023-09-18 22:00:00,17.4,100,0.0
2023-09-18 23:00:00,17.2,100,0.0
2023-09-19 00:00:00,16.8,81,0.0
2023-09-19 01:00:00,16.5,46,0.0
2023-09-19 02:00:00,16.4,95,0.0
2023-09-19 03:00:00,16.9,99,0.0
2023-09-19 04:00:00,16.5,92,0.0
2023-09-19 05:00:00,16.3,100,0.0
2023-09-19 06:00:00,16.4,100,0.0
2023-09-19 07:00:00,15.4,66,0.0
2023-09-19 08:00:00,14.4,79,27.0
2023-09-19 09:00:00,14.3,88,103.0
2023-09-19 10:00:00,13.8,42,179.0
2023-09-19 11:00:00,13.1,72,315.0
2023-09-19 12:00:00,13.7,39,297.0
2023-09-19 13:00:00,14.6,39,439.0
2023-09-19 14:00:00,14.4,53,449.0
2023-09-19 15:00:00,14.9,100,457.0
2023-09-19 16:00:00,15.1,100,271.0
2023-09-19 17:00:00,14.1,100,57.0
2023-09-19 18:00:00,13.3,100,21.0
2023-09-19 19:00:00,13.9,100,9.0
2023-09-19 20:00:00,13.2,100,0.0
2023-09-19 21:00:00,15.2,100,0.0
2023-09-19 22:00:00,15.9,100,0.0
2023-09-19 23:00:00,15.1,100,0.0
2023-09-20 00:00:00,14.3,64,0.0
2023-09-20 01:00:00,14.1,95,0.0
2023-09-20 02:00:00,15.0,100,0.0
2023-09-20 03:00:00,15.1,94,0.0
2023-09-20 04:00:00,14.6,100,0.0
2023-09-20 05:00:00,14.8,100,0.0
2023-09-20 06:00:00,14.8,100,0.0
2023-09-20 07:00:00,15.2,100,0.0
2023-09-20 08:00:00,16.8,58,9.0
2023-09-20 09:00:00,17.1,77,114.0
2023-09-20 10:00:00,17.4,26,198.0
2023-09-20 11:00:00,17.9,72,324.0
2023-09-20 12:00:00,18.1,98,436.0
2023-09-20 13:00:00,18.2,100,317.0
2023-09-20 14:00:00,17.7,66,407.0
2023-09-20 15:00:00,18.2,88,325.0
2023-09-20 16:00:00,18.5,99,312.0
2023-09-20 17:00:00,17.8,100,143.0
2023-09-20 18:00:00,17.7,100,38.0
2023-09-20 19:00:00,17.6,42,41.0
2023-09-20 20:00:00,17.6,100,1.0
2023-09-20 21:00:00,17.7,100,0.0
2023-09-20 22:00:00,17.6,100,0.0
2023-09-20 23:00:00,17.8,98,0.0
2023-09-21 00:00:00,17.8,90,0.0
2023-09-21 01:00:00,17.5,100,0.0
2023-09-21 02:00:00,17.8,100,0.0
2023-09-21 03:00:00,17.5,34,0.0
2023-09-21 04:00:00,17.4,39,0.0
2023-09-21 05:00:00,17.4,20,0.0
2023-09-21 06:00:00,17.3,48,0.0
2023-09-21 07:00:00,17.3,27,0.0
2023-09-21 08:00:00,17.6,96,36.0
2023-09-21 09:00:00,18.2,100,141.0
2023-09-21 10:00:00,18.7,100,248.0
2023-09-21 11:00:00,19.3,100,324.0
2023-09-21 12:00:00,19.8,80,380.0
2023-09-21 13:00:00,20.3,40,472.0
2023-09-21 14:00:00,20.8,34,469.0
2023-09-21 15:00:00,21.0,40,452.0
2023-09-21 16:00:00,20.8,100,367.0
2023-09-21 17:00:00,20.3,96,123.0
2023-09-21 18:00:00,20.1,89,139.0
2023-09-21 19:00:00,19.7,99,44.0
2023-09-21 20:00:00,19.6,100,1.0
2023-09-21 21:00:00,19.5,100,0.0
2023-09-21 22:00:00,19.3,100,0.0
2023-09-21 23:00:00,19.1,100,0.0
2023-09-22 00:00:00,18.3,100,0.0
2023-09-22 01:00:00,17.6,98,0.0
2023-09-22 02:00:00,17.3,100,0.0
2023-09-22 03:00:00,17.4,100,0.0
2023-09-22 04:00:00,17.6,100,0.0
2023-09-22 05:00:00,17.3,100,0.0
2023-09-22 06:00:00,16.3,100,0.0
2023-09-22 07:00:00,16.1,100,0.0
2023-09-22 08:00:00,16.2,100,5.0
2023-09-22 09:00:00,16.3,100,9.0
2023-09-22 10:00:00,16.3,100,35.0
2023-09-22 11:00:00,16.1,100,47.0
2023-09-22 12:00:00,15.4,100,88.0
2023-09-22 13:00:00,14.9,100,73.0
2023-09-22 14:00:00,14.7,100,129.0
2023-09-22 15:00:00,15.1,100,239.0
2023-09-22 16:00:00,15.2,100,273.0
2023-09-22 17:00:00,14.9,99,182.0
2023-09-22 18:00:00,14.9,98,137.0
2023-09-22 19:00:00,14.4,100,40.0
2023-09-22 20:00:00,14.6,100,0.0
2023-09-22 21:00:00,14.4,100,0.0
2023-09-22 22:00:00,14.2,100,0.0
2023-09-22 23:00:00,14.3,49,0.0
2023-09-23 00:00:00,14.2,36,0.0
2023-09-23 01:00:00,14.0,65,0.0
2023-09-23 02:00:00,13.7,20,0.0
2023-09-23 03:00:00,13.4,36,0.0
2023-09-23 04:00:00,13.3,44,0.0
2023-09-23 05:00:00,13.4,42,0.0
2023-09-23 06:00:00,13.5,48,0.0
2023-09-23 07:00:00,13.2,76,0.0
2023-09-23 08:00:00,13.5,100,25.0
2023-09-23 09:00:00,13.5,98,67.0
2023-09-23 10:00:00,14.1,99,103.0
2023-09-23 11:00:00,14.3,100,180.0
2023-09-23 12:00:00,14.0,100,220.0
2023-09-23 13:00:00,14.0,100,166.0
2023-09-23 14:00:00,14.1,100,175.0
2023-09-23 15:00:00,14.6,68,380.0
2023-09-23 16:00:00,14.2,14,265.0
2023-09-23 17:00:00,14.5,33,225.0
2023-09-23 18:00:00,14.2,51,130.0
2023-09-23 19:00:00,13.9,22,36.0
2023-09-23 20:00:00,13.8,14,0.0
2023-09-23 21:00:00,13.8,13,0.0
2023-09-23 22:00:00,13.7,16,0.0
2023-09-23 23:00:00,13.7,6,0.0
2023-09-24 00:00:00,13.7,6,0.0
2023-09-24 01:00:00,13.5,10,0.0
2023-09-24 02:00:00,13.6,10,0.0
2023-09-24 03:00:00,13.2,0,0.0
2023-09-24 04:00:00,13.1,3,0.0
2023-09-24 05:00:00,13.1,17,0.0
2023-09-24 06:00:00,13.0,23,0.0
2023-09-24 07:00:00,12.9,18,0.0
2023-09-24 08:00:00,13.3,100,26.0
2023-09-24 09:00:00,13.6,90,99.0
2023-09-24 10:00:00,13.8,73,181.0
2023-09-24 11:00:00,14.1,55,244.0
2023-09-24 12:00:00,14.8,100,295.0
2023-09-24 13:00:00,15.2,25,257.0
2023-09-24 14:00:00,15.8,100,279.0
2023-09-24 15:00:00,15.4,99,309.0
2023-09-24 16:00:00,15.6,80,279.0
2023-09-24 17:00:00,15.6,96,204.0
2023-09-24 18:00:00,15.7,99,125.0
2023-09-24 19:00:00,15.6,100,35.0
2023-09-24 20:00:00,15.7,100,0.0
2023-09-24 21:00:00,15.6,100,0.0
2023-09-24 22:00:00,16.0,100,0.0
2023-09-24 23:00:00,16.0,100,0.0
2023-09-25 00:00:00,15.9,100,0.0
2023-09-25 01:00:00,15.9,100,0.0
2023-09-25 02:00:00,16.1,100,0.0
2023-09-25 03:00:00,16.0,100,0.0
2023-09-25 04:00:00,15.9,99,0.0
2023-09-25 05:00:00,15.4,100,0.0
2023-09-25 06:00:00,15.2,100,0.0
2023-09-25 07:00:00,15.2,100,0.0
2023-09-25 08:00:00,15.4,100,17.0
2023-09-25 09:00:00,15.7,100,55.0
2023-09-25 10:00:00,15.8,100,95.0
2023-09-25 11:00:00,16.2,100,243.0
2023-09-25 12:00:00,16.3,100,233.0
2023-09-25 13:00:00,16.3,100,236.0
2023-09-25 14:00:00,16.5,100,242.0
2023-09-25 15:00:00,16.7,100,337.0
2023-09-25 16:00:00,16.8,100,212.0
2023-09-25 17:00:00,16.8,78,153.0
2023-09-25 18:00:00,16.7,52,99.0
2023-09-25 19:00:00,16.4,98,31.0
2023-09-25 20:00:00,16.6,100,0.0
2023-09-25 21:00:00,16.6,98,0.0
2023-09-25 22:00:00,16.7,100,0.0
2023-09-25 23:00:00,16.7,100,0.0
2023-09-26 00:00:00,16.4,91,0.0
2023-09-26 01:00:00,16.0,89,0.0
2023-09-26 02:00:00,15.9,99,0.0
2023-09-26 03:00:00,15.6,100,0.0
2023-09-26 04:00:00,15.4,100,0.0
2023-09-26 05:00:00,15.3,100,0.0
2023-09-26 06:00:00,15.4,100,0.0
2023-09-26 07:00:00,15.4,100,0.0
2023-09-26 08:00:00,15.5,100,14.0
2023-09-26 09:00:00,16.0,100,62.0
2023-09-26 10:00:00,16.4,99,138.0
2023-09-26 11:00:00,17.0,100,257.0
2023-09-26 12:00:00,17.3,100,340.0
2023-09-26 13:00:00,17.7,100,393.0
2023-09-26 14:00:00,17.8,100,396.0
2023-09-26 15:00:00,17.8,100,369.0
2023-09-26 16:00:00,17.6,100,266.0
2023-09-26 17:00:00,17.2,100,159.0
2023-09-26 18:00:00,16.6,100,97.0
2023-09-26 19:00:00,15.7,100,24.0
2023-09-26 20:00:00,15.0,99,0.0
2023-09-26 21:00:00,15.0,100,0.0
2023-09-26 22:00:00,14.7,100,0.0
2023-09-26 23:00:00,14.8,100,0.0
2023-09-27 00:00:00,14.9,100,0.0
2023-09-27 01:00:00,15.0,100,0.0
2023-09-27 02:00:00,15.0,100,0.0
2023-09-27 03:00:00,15.1,100,0.0
2023-09-27 04:00:00,15.3,100,0.0
2023-09-27 05:00:00,15.2,100,0.0
2023-09-27 06:00:00,15.3,60,0.0
2023-09-27 07:00:00,15.2,67,0.0
2023-09-27 08:00:00,15.3,96,20.0
2023-09-27 09:00:00,16.4,85,93.0
2023-09-27 10:00:00,16.9,100,157.0
2023-09-27 11:00:00,17.1,100,236.0
2023-09-27 12:00:00,17.2,100,316.0
2023-09-27 13:00:00,16.9,95,346.0
2023-09-27 14:00:00,16.9,100,405.0
2023-09-27 15:00:00,17.3,99,320.0
2023-09-27 16:00:00,17.0,100,254.0
2023-09-27 17:00:00,16.8,100,183.0
2023-09-27 18:00:00,16.2,83,110.0
2023-09-27 19:00:00,15.4,5,28.0
2023-09-27 20:00:00,15.0,1,0.0
2023-09-27 21:00:00,14.7,23,0.0
2023-09-27 22:00:00,14.4,11,0.0
2023-09-27 23:00:00,14.2,100,0.0
2023-09-28 00:00:00,14.0,100,0.0
2023-09-28 01:00:00,14.2,100,0.0
2023-09-28 02:00:00,14.5,100,0.0
2023-09-28 03:00:00,14.4,100,0.0
2023-09-28 04:00:00,14.4,100,0.0
2023-09-28 05:00:00,14.5,96,0.0
2023-09-28 06:00:00,14.5,100,0.0
2023-09-28 07:00:00,14.4,100,0.0
2023-09-28 08:00:00,14.7,100,11.0
2023-09-28 09:00:00,15.7,100,62.0
2023-09-28 10:00:00,16.8,100,95.0
2023-09-28 11:00:00,17.9,100,158.0
2023-09-28 12:00:00,18.6,72,234.0
2023-09-28 13:00:00,19.0,6,406.0
2023-09-28 14:00:00,18.8,9,459.0
2023-09-28 15:00:00,18.5,41,313.0
2023-09-28 16:00:00,18.3,37,222.0
2023-09-28 17:00:00,18.0,64,223.0
2023-09-28 18:00:00,17.3,89,108.0
2023-09-28 19:00:00,16.6,100,24.0
2023-09-28 20:00:00,16.3,100,0.0
2023-09-28 21:00:00,16.1,37,0.0
2023-09-28 22:00:00,15.9,93,0.0
2023-09-28 23:00:00,15.9,100,0.0
2023-09-29 00:00:00,16.2,100,0.0
2023-09-29 01:00:00,16.1,100,0.0
2023-09-29 02:00:00,15.8,100,0.0
2023-09-29 03:00:00,15.7,100,0.0
2023-09-29 04:00:00,15.5,100,0.0
2023-09-29 05:00:00,15.4,100,0.0
2023-09-29 06:00:00,15.0,100,0.0
2023-09-29 07:00:00,15.2,100,0.0
2023-09-29 08:00:00,15.4,100,4.0
2023-09-29 09:00:00,15.7,100,20.0
2023-09-29 10:00:00,15.9,100,45.0
2023-09-29 11:00:00,16.1,89,100.0
2023-09-29 12:00:00,16.6,81,213.0
2023-09-29 13:00:00,16.5,100,287.0
2023-09-29 14:00:00,16.4,91,124.0
2023-09-29 15:00:00,16.8,100,212.0
2023-09-29 16:00:00,16.3,100,98.0
2023-09-29 17:00:00,16.0,100,33.0
2023-09-29 18:00:00,15.4,100,33.0
2023-09-29 19:00:00,15.8,100,3.0
2023-09-29 20:00:00,15.3,43,0.0
2023-09-29 21:00:00,14.7,28,0.0
2023-09-29 22:00:00,14.5,0,0.0
2023-09-29 23:00:00,14.2,14,0.0
2023-09-30 00:00:00,14.3,55,0.0
2023-09-30 01:00:00,14.4,22,0.0
2023-09-30 02:00:00,14.7,23,0.0
2023-09-30 03:00:00,14.7,21,0.0
2023-09-30 04:00:00,14.5,26,0.0
2023-09-30 05:00:00,14.5,84,0.0
2023-09-30 06:00:00,14.1,78,0.0
2023-09-30 07:00:00,13.6,88,0.0
2023-09-30 08:00:00,13.8,30,9.0
2023-09-30 09:00:00,14.0,18,76.0
2023-09-30 10:00:00,14.6,16,187.0
2023-09-30 11:00:00,14.8,33,279.0
2023-09-30 12:00:00,15.3,17,373.0
2023-09-30 13:00:00,15.4,16,418.0
2023-09-30 14:00:00,15.5,24,446.0
2023-09-30 15:00:00,15.3,16,387.0
2023-09-30 16:00:00,15.1,3,304.0
2023-09-30 17:00:00,14.8,4,226.0
2023-09-30 18:00:00,14.3,9,115.0
2023-09-30 19:00:00,13.7,91,18.0
2023-09-30 20:00:00,13.6,100,0.0
2023-09-30 21:00:00,13.8,100,0.0
2023-09-30 22:00:00,13.8,100,0.0
2023-09-30 23:00:00,13.7,94,0.0
2023-10-01 00:00:00,13.5,37,0.0
2023-10-01 01:00:00,13.4,34,0.0
2023-10-01 02:00:00,13.7,26,0.0
2023-10-01 03:00:00,13.5,78,0.0
2023-10-01 04:00:00,13.4,79,0.0
2023-10-01 05:00:00,13.3,45,0.0
2023-10-01 06:00:00,13.1,1,0.0
2023-10-01 07:00:00,13.0,14,0.0
2023-10-01 08:00:00,13.2,47,14.0
2023-10-01 09:00:00,13.7,48,105.0
2023-10-01 10:00:00,14.2,85,221.0
2023-10-01 11:00:00,14.5,96,314.0
2023-10-01 12:00:00,14.6,99,360.0
2023-10-01 13:00:00,14.8,100,416.0
2023-10-01 14:00:00,14.6,98,420.0
2023-10-01 15:00:00,15.0,33,322.0
2023-10-01 16:00:00,15.1,41,269.0
2023-10-01 17:00:00,14.9,18,178.0
2023-10-01 18:00:00,14.5,85,92.0
2023-10-01 19:00:00,14.1,92,14.0
2023-10-01 20:00:00,14.3,93,0.0
2023-10-01 21:00:00,14.8,100,0.0
2023-10-01 22:00:00,15.1,100,0.0
2023-10-01 23:00:00,15.0,89,0.0
2023-10-02 00:00:00,14.8,100,0.0
2023-10-02 01:00:00,14.9,100,0.0
2023-10-02 02:00:00,15.4,100,0.0
2023-10-02 03:00:00,15.5,100,0.0
2023-10-02 04:00:00,15.7,100,0.0
2023-10-02 05:00:00,15.5,100,0.0
2023-10-02 06:00:00,15.3,100,0.0
2023-10-02 07:00:00,15.3,100,0.0
2023-10-02 08:00:00,15.3,91,8.0
2023-10-02 09:00:00,15.5,57,77.0
2023-10-02 10:00:00,15.9,89,192.0
2023-10-02 11:00:00,16.0,78,264.0
2023-10-02 12:00:00,16.2,72,371.0
2023-10-02 13:00:00,16.5,95,396.0
2023-10-02 14:00:00,16.1,99,417.0
2023-10-02 15:00:00,16.5,100,280.0
2023-10-02 16:00:00,16.2,100,241.0
2023-10-02 17:00:00,15.8,100,171.0
2023-10-02 18:00:00,15.5,98,70.0
2023-10-02 19:00:00,14.8,100,13.0
2023-10-02 20:00:00,14.4,100,0.0
2023-10-02 21:00:00,14.1,100,0.0
2023-10-02 22:00:00,13.8,100,0.0
2023-10-02 23:00:00,13.6,100,0.0
2023-10-03 00:00:00,13.6,100,0.0
2023-10-03 01:00:00,13.8,100,0.0
2023-10-03 02:00:00,13.7,100,0.0
2023-10-03 03:00:00,13.8,100,0.0
2023-10-03 04:00:00,13.7,100,0.0
2023-10-03 05:00:00,13.4,100,0.0
2023-10-03 06:00:00,13.1,100,0.0
2023-10-03 07:00:00,12.5,100,0.0
2023-10-03 08:00:00,12.2,100,3.0
2023-10-03 09:00:00,11.7,100,14.0
2023-10-03 10:00:00,11.1,100,15.0
2023-10-03 11:00:00,10.8,100,40.0
2023-10-03 12:00:00,10.2,100,36.0
2023-10-03 13:00:00,10.0,100,60.0
2023-10-03 14:00:00,10.8,100,50.0
2023-10-03 15:00:00,11.4,100,90.0
2023-10-03 16:00:00,11.5,96,66.0
2023-10-03 17:00:00,11.6,46,149.0
2023-10-03 18:00:00,11.9,73,81.0
2023-10-03 19:00:00,11.8,100,9.0
2023-10-03 20:00:00,12.7,58,0.0
2023-10-03 21:00:00,12.8,8,0.0
2023-10-03 22:00:00,13.1,40,0.0
2023-10-03 23:00:00,13.6,27,0.0
2023-10-04 00:00:00,13.6,35,0.0
2023-10-04 01:00:00,13.6,34,0.0
2023-10-04 02:00:00,13.6,33,0.0
2023-10-04 03:00:00,13.1,45,0.0
2023-10-04 04:00:00,12.7,43,0.0
2023-10-04 05:00:00,13.2,51,0.0
2023-10-04 06:00:00,13.2,11,0.0
2023-10-04 07:00:00,13.0,11,0.0
2023-10-04 08:00:00,13.1,9,9.0
2023-10-04 09:00:00,13.1,12,89.0
2023-10-04 10:00:00,13.3,15,202.0
2023-10-04 11:00:00,13.5,6,312.0
2023-10-04 12:00:00,13.7,27,385.0
2023-10-04 13:00:00,14.0,4,424.0
2023-10-04 14:00:00,14.3,25,428.0
2023-10-04 15:00:00,14.4,2,386.0
2023-10-04 16:00:00,14.3,14,322.0
2023-10-04 17:00:00,14.0,22,216.0
2023-10-04 18:00:00,13.7,100,90.0
2023-10-04 19:00:00,12.4,100,8.0
2023-10-04 20:00:00,11.7,100,0.0
2023-10-04 21:00:00,12.1,100,0.0
2023-10-04 22:00:00,11.7,100,0.0
2023-10-04 23:00:00,11.9,100,0.0
2023-10-05 00:00:00,12.3,100,0.0
2023-10-05 01:00:00,13.0,100,0.0
2023-10-05 02:00:00,12.5,36,0.0
2023-10-05 03:00:00,11.3,90,0.0
2023-10-05 04:00:00,11.5,54,0.0
2023-10-05 05:00:00,10.9,100,0.0
2023-10-05 06:00:00,10.8,59,0.0
2023-10-05 07:00:00,10.3,9,0.0
2023-10-05 08:00:00,9.9,20,8.0
2023-10-05 09:00:00,10.8,26,85.0
2023-10-05 10:00:00,11.8,3,186.0
2023-10-05 11:00:00,13.0,2,304.0
2023-10-05 12:00:00,13.7,26,366.0
2023-10-05 13:00:00,14.0,21,395.0
2023-10-05 14:00:00,13.6,15,414.0
2023-10-05 15:00:00,13.4,24,350.0
2023-10-05 16:00:00,13.2,14,281.0
2023-10-05 17:00:00,12.8,65,190.0
2023-10-05 18:00:00,12.0,3,89.0
2023-10-05 19:00:00,11.3,95,9.0
2023-10-05 20:00:00,11.3,100,0.0
2023-10-05 21:00:00,11.4,100,0.0
2023-10-05 22:00:00,11.5,100,0.0
2023-10-05 23:00:00,12.4,100,0.0
2023-10-06 00:00:00,12.6,100,0.0
2023-10-06 01:00:00,12.5,100,0.0
2023-10-06 02:00:00,12.4,100,0.0
2023-10-06 03:00:00,12.4,100,0.0
2023-10-06 04:00:00,12.3,100,0.0
2023-10-06 05:00:00,12.3,100,0.0
2023-10-06 06:00:00,12.2,100,0.0
2023-10-06 07:00:00,12.2,100,0.0
2023-10-06 08:00:00,12.3,100,1.0
2023-10-06 09:00:00,13.6,100,9.0
2023-10-06 10:00:00,14.3,100,39.0
2023-10-06 11:00:00,15.0,100,56.0
2023-10-06 12:00:00,15.4,100,144.0
2023-10-06 13:00:00,15.8,100,201.0
2023-10-06 14:00:00,15.2,100,283.0
2023-10-06 15:00:00,15.4,98,238.0
2023-10-06 16:00:00,15.2,98,224.0
2023-10-06 17:00:00,15.0,100,136.0
2023-10-06 18:00:00,14.4,88,64.0
2023-10-06 19:00:00,14.9,92,6.0
2023-10-06 20:00:00,14.7,100,0.0
2023-10-06 21:00:00,14.8,94,0.0
2023-10-06 22:00:00,14.5,84,0.0
2023-10-06 23:00:00,14.0,61,0.0
2023-10-07 00:00:00,14.5,28,0.0
2023-10-07 01:00:00,14.4,22,0.0
2023-10-07 02:00:00,13.2,84,0.0
2023-10-07 03:00:00,10.4,100,0.0
2023-10-07 04:00:00,9.3,100,0.0
2023-10-07 05:00:00,9.2,98,0.0
2023-10-07 06:00:00,9.3,95,0.0
2023-10-07 07:00:00,9.0,70,0.0
2023-10-07 08:00:00,8.5,100,6.0
2023-10-07 09:00:00,9.2,100,54.0
2023-10-07 10:00:00,9.8,100,97.0
2023-10-07 11:00:00,10.1,100,129.0
2023-10-07 12:00:00,10.6,94,159.0
2023-10-07 13:00:00,11.6,99,277.0
2023-10-07 14:00:00,11.4,100,295.0
2023-10-07 15:00:00,11.7,100,374.0
2023-10-07 16:00:00,11.4,100,262.0
2023-10-07 17:00:00,10.9,25,179.0
2023-10-07 18:00:00,9.9,96,85.0
2023-10-07 19:00:00,9.4,88,5.0
2023-10-07 20:00:00,8.9,0,0.0
2023-10-07 21:00:00,8.3,1,0.0
2023-10-07 22:00:00,8.0,0,0.0
2023-10-07 23:00:00,7.8,0,0.0
2023-10-08 00:00:00,7.7,0,0.0
2023-10-08 01:00:00,7.9,0,0.0
2023-10-08 02:00:00,6.4,0,0.0
2023-10-08 03:00:00,5.6,0,0.0
2023-10-08 04:00:00,5.6,0,0.0
2023-10-08 05:00:00,5.7,0,0.0
2023-10-08 06:00:00,5.8,0,0.0
2023-10-08 07:00:00,5.8,0,0.0
2023-10-08 08:00:00,6.1,0,5.0
2023-10-08 09:00:00,7.5,1,83.0
2023-10-08 10:00:00,9.1,0,203.0
2023-10-08 11:00:00,10.1,0,311.0
2023-10-08 12:00:00,10.6,0,390.0
2023-10-08 13:00:00,11.0,0,431.0
2023-10-08 14:00:00,10.7,10,430.0
2023-10-08 15:00:00,10.6,31,388.0
2023-10-08 16:00:00,10.4,34,307.0
2023-10-08 17:00:00,9.8,0,199.0
2023-10-08 18:00:00,8.9,100,82.0
2023-10-08 19:00:00,8.8,100,4.0
2023-10-08 20:00:00,8.7,100,0.0
2023-10-08 21:00:00,8.9,93,0.0
2023-10-08 22:00:00,9.4,96,0.0
2023-10-08 23:00:00,9.4,100,0.0
2023-10-09 00:00:00,9.6,100,0.0
2023-10-09 01:00:00,9.9,100,0.0
2023-10-09 02:00:00,10.3,100,0.0
2023-10-09 03:00:00,9.9,100,0.0
2023-10-09 04:00:00,9.8,66,0.0
2023-10-09 05:00:00,9.5,44,0.0
2023-10-09 06:00:00,9.4,45,0.0
2023-10-09 07:00:00,9.4,33,0.0
2023-10-09 08:00:00,9.4,24,3.0
2023-10-09 09:00:00,9.9,39,55.0
2023-10-09 10:00:00,10.8,78,156.0
2023-10-09 11:00:00,11.4,94,243.0
2023-10-09 12:00:00,11.5,100,311.0
2023-10-09 13:00:00,11.5,100,287.0
2023-10-09 14:00:00,11.3,100,261.0
2023-10-09 15:00:00,11.3,30,342.0
