datetime,temperature_2m,cloud_cover,shortwave_radiation
2021-05-31 00:00:00,12.4,0,0.0
2021-05-31 00:15:00,12.1,0,0.0
2021-05-31 00:30:00,11.4,0,0.0
2021-05-31 00:45:00,10.6,0,0.0
2021-05-31 01:00:00,10.0,0,0.0
2021-05-31 01:15:00,9.7,0,0.0
2021-05-31 01:30:00,9.6,0,0.0
2021-05-31 01:45:00,9.5,0,0.0
2021-05-31 02:00:00,9.4,0,0.0
2021-05-31 02:15:00,9.3,0,0.0
2021-05-31 02:30:00,9.2,0,0.0
2021-05-31 02:45:00,9.1,0,0.0
2021-05-31 03:00:00,9.0,0,0.0
2021-05-31 03:15:00,9.1,0,0.0
2021-05-31 03:30:00,9.2,0,0.0
2021-05-31 03:45:00,9.3,0,0.0
2021-05-31 04:00:00,9.5,0,0.0
2021-05-31 04:15:00,9.9,0,0.0
2021-05-31 04:30:00,10.3,0,0.0
2021-05-31 04:45:00,10.7,1,4.0
2021-05-31 05:00:00,11.1,3,17.0
2021-05-31 05:15:00,11.3,8,33.0
2021-05-31 05:30:00,11.5,14,52.0
2021-05-31 05:45:00,11.7,20,74.0
2021-05-31 06:00:00,11.9,24,98.0
2021-05-31 06:15:00,12.1,24,126.0
2021-05-31 06:30:00,12.4,23,155.0
2021-05-31 06:45:00,12.7,20,186.0
2021-05-31 07:00:00,13.0,20,218.0
2021-05-31 07:15:00,13.3,23,251.0
2021-05-31 07:30:00,13.6,28,285.0
2021-05-31 07:45:00,13.8,32,319.0
2021-05-31 08:00:00,14.0,32,354.0
2021-05-31 08:15:00,14.2,26,388.0
2021-05-31 08:30:00,14.4,17,422.0
2021-05-31 08:45:00,14.6,7,456.0
2021-05-31 09:00:00,14.8,0,490.0
2021-05-31 09:15:00,15.0,0,523.0
2021-05-31 09:30:00,15.1,0,554.0
2021-05-31 09:45:00,15.3,0,585.0
2021-05-31 10:00:00,15.5,1,614.0
2021-05-31 10:15:00,15.6,3,641.0
2021-05-31 10:30:00,15.8,7,667.0
2021-05-31 10:45:00,15.9,11,691.0
2021-05-31 11:00:00,16.0,18,714.0
2021-05-31 11:15:00,16.1,29,735.0
2021-05-31 11:30:00,16.1,43,753.0
2021-05-31 11:45:00,16.2,56,769.0
2021-05-31 12:00:00,16.3,66,781.0
2021-05-31 12:15:00,16.3,69,791.0
2021-05-31 12:30:00,16.4,69,799.0
2021-05-31 12:45:00,16.5,68,805.0
2021-05-31 13:00:00,16.4,69,811.0
2021-05-31 13:15:00,16.2,73,814.0
2021-05-31 13:30:00,16.0,79,814.0
2021-05-31 13:45:00,15.7,85,809.0
2021-05-31 14:00:00,15.5,90,801.0
2021-05-31 14:15:00,15.4,93,788.0
2021-05-31 14:30:00,15.4,95,772.0
2021-05-31 14:45:00,15.5,97,753.0
2021-05-31 15:00:00,15.5,98,731.0
2021-05-31 15:15:00,15.4,99,706.0
2021-05-31 15:30:00,15.3,99,678.0
2021-05-31 15:45:00,15.2,99,649.0
2021-05-31 16:00:00,15.0,99,617.0
2021-05-31 16:15:00,14.9,99,583.0
2021-05-31 16:30:00,14.7,100,550.0
2021-05-31 16:45:00,14.5,100,518.0
2021-05-31 17:00:00,14.4,100,488.0
2021-05-31 17:15:00,14.2,100,458.0
2021-05-31 17:30:00,14.1,100,428.0
2021-05-31 17:45:00,13.9,99,395.0
2021-05-31 18:00:00,13.8,99,360.0
2021-05-31 18:15:00,13.6,99,325.0
2021-05-31 18:30:00,13.3,99,292.0
2021-05-31 18:45:00,13.1,99,263.0
2021-05-31 19:00:00,12.9,99,235.0
2021-05-31 19:15:00,12.7,99,210.0
2021-05-31 19:30:00,12.5,100,184.0
2021-05-31 19:45:00,12.4,100,158.0
2021-05-31 20:00:00,12.2,100,132.0
2021-05-31 20:15:00,12.1,100,108.0
2021-05-31 20:30:00,12.0,100,86.0
2021-05-31 20:45:00,11.8,100,66.0
2021-05-31 21:00:00,11.7,100,48.0
2021-05-31 21:15:00,11.5,100,32.0
2021-05-31 21:30:00,11.3,100,19.0
2021-05-31 21:45:00,11.1,99,8.0
2021-05-31 22:00:00,10.9,99,0.0
2021-05-31 22:15:00,10.8,99,0.0
2021-05-31 22:30:00,10.8,99,0.0
2021-05-31 22:45:00,10.7,99,0.0
2021-05-31 23:00:00,10.6,99,0.0
2021-05-31 23:15:00,10.3,99,0.0
2021-05-31 23:30:00,9.8,99,0.0
2021-05-31 23:45:00,9.5,99,0.0
2021-06-01 00:00:00,9.3,99,0.0
2021-06-01 00:15:00,9.4,99,0.0
2021-06-01 00:30:00,9.7,100,0.0
2021-06-01 00:45:00,10.0,100,0.0
2021-06-01 01:00:00,10.2,100,0.0
2021-06-01 01:15:00,10.2,100,0.0
2021-06-01 01:30:00,10.1,100,0.0
2021-06-01 01:45:00,10.0,100,0.0
2021-06-01 02:00:00,9.9,100,0.0
2021-06-01 02:15:00,9.9,100,0.0
2021-06-01 02:30:00,9.9,99,0.0
2021-06-01 02:45:00,9.9,99,0.0
2021-06-01 03:00:00,9.9,99,0.0
2021-06-01 03:15:00,9.8,99,0.0
2021-06-01 03:30:00,9.7,99,0.0
2021-06-01 03:45:00,9.6,100,0.0
2021-06-01 04:00:00,9.6,100,0.0
2021-06-01 04:15:00,9.6,100,0.0
2021-06-01 04:30:00,9.6,100,0.0
2021-06-01 04:45:00,9.6,100,3.0
2021-06-01 05:00:00,9.8,100,9.0
2021-06-01 05:15:00,10.0,100,16.0
2021-06-01 05:30:00,10.4,100,23.0
2021-06-01 05:45:00,10.8,100,30.0
2021-06-01 06:00:00,11.2,100,37.0
2021-06-01 06:15:00,11.5,100,44.0
2021-06-01 06:30:00,11.9,100,52.0
2021-06-01 06:45:00,12.3,100,63.0
2021-06-01 07:00:00,12.7,100,81.0
2021-06-01 07:15:00,13.1,100,102.0
2021-06-01 07:30:00,13.5,100,123.0
2021-06-01 07:45:00,13.9,100,138.0
2021-06-01 08:00:00,14.3,100,142.0
2021-06-01 08:15:00,14.5,99,142.0
2021-06-01 08:30:00,14.7,98,146.0
2021-06-01 08:45:00,14.9,97,165.0
2021-06-01 09:00:00,15.1,96,203.0
2021-06-01 09:15:00,15.4,96,251.0
2021-06-01 09:30:00,15.8,96,294.0
2021-06-01 09:45:00,16.2,97,318.0
2021-06-01 10:00:00,16.5,97,321.0
2021-06-01 10:15:00,16.7,97,313.0
2021-06-01 10:30:00,16.9,97,309.0
2021-06-01 10:45:00,17.0,96,323.0
2021-06-01 11:00:00,17.2,96,352.0
2021-06-01 11:15:00,17.5,97,388.0
2021-06-01 11:30:00,17.7,98,424.0
2021-06-01 11:45:00,18.0,98,451.0
