datetime,temperature_2m,cloud_cover,shortwave_radiation
2021-05-01 00:00:00,3.6,0,0.0
2021-05-01 00:15:00,3.1,0,0.0
2021-05-01 00:30:00,2.6,0,0.0
2021-05-01 00:45:00,2.1,0,0.0
2021-05-01 01:00:00,1.8,0,0.0
2021-05-01 01:15:00,1.8,0,0.0
2021-05-01 01:30:00,2.1,0,0.0
2021-05-01 01:45:00,2.4,0,0.0
2021-05-01 02:00:00,2.6,0,0.0
2021-05-01 02:15:00,2.7,5,0.0
2021-05-01 02:30:00,2.7,13,0.0
2021-05-01 02:45:00,2.7,19,0.0
2021-05-01 03:00:00,2.6,23,0.0
2021-05-01 03:15:00,2.5,21,0.0
2021-05-01 03:30:00,2.3,16,0.0
2021-05-01 03:45:00,2.0,11,0.0
2021-05-01 04:00:00,1.8,7,0.0
2021-05-01 04:15:00,1.6,5,0.0
2021-05-01 04:30:00,1.3,5,0.0
2021-05-01 04:45:00,1.1,5,0.0
2021-05-01 05:00:00,0.9,7,0.0
2021-05-01 05:15:00,0.7,11,0.0
2021-05-01 05:30:00,0.5,17,0.0
2021-05-01 05:45:00,0.3,22,9.0
2021-05-01 06:00:00,0.4,24,26.0
2021-05-01 06:15:00,0.9,21,48.0
2021-05-01 06:30:00,1.5,14,74.0
2021-05-01 06:45:00,2.3,6,102.0
2021-05-01 07:00:00,3.1,1,133.0
2021-05-01 07:15:00,3.8,0,167.0
2021-05-01 07:30:00,4.5,0,202.0
2021-05-01 07:45:00,5.3,0,238.0
2021-05-01 08:00:00,5.9,0,273.0
2021-05-01 08:15:00,6.4,0,308.0
2021-05-01 08:30:00,6.8,0,344.0
2021-05-01 08:45:00,7.2,0,379.0
2021-05-01 09:00:00,7.5,0,415.0
2021-05-01 09:15:00,7.8,0,449.0
2021-05-01 09:30:00,8.1,0,483.0
2021-05-01 09:45:00,8.3,0,516.0
2021-05-01 10:00:00,8.5,0,547.0
2021-05-01 10:15:00,8.7,0,577.0
2021-05-01 10:30:00,8.8,0,605.0
2021-05-01 10:45:00,9.0,0,631.0
2021-05-01 11:00:00,9.1,0,654.0
2021-05-01 11:15:00,9.2,0,675.0
2021-05-01 11:30:00,9.2,1,694.0
2021-05-01 11:45:00,9.3,1,710.0
2021-05-01 12:00:00,9.3,1,723.0
2021-05-01 12:15:00,9.4,1,734.0
2021-05-01 12:30:00,9.5,1,743.0
2021-05-01 12:45:00,9.6,0,753.0
2021-05-01 13:00:00,9.6,0,766.0
2021-05-01 13:15:00,9.4,0,776.0
2021-05-01 13:30:00,9.1,0,776.0
2021-05-01 13:45:00,8.8,0,757.0
2021-05-01 14:00:00,8.7,0,715.0
2021-05-01 14:15:00,8.7,11,665.0
2021-05-01 14:30:00,8.9,26,622.0
2021-05-01 14:45:00,9.1,41,598.0
2021-05-01 15:00:00,9.2,51,590.0
2021-05-01 15:15:00,9.2,53,589.0
2021-05-01 15:30:00,9.1,51,585.0
2021-05-01 15:45:00,9.0,48,573.0
2021-05-01 16:00:00,9.0,45,556.0
2021-05-01 16:15:00,8.9,44,536.0
2021-05-01 16:30:00,8.9,43,514.0
2021-05-01 16:45:00,8.8,42,491.0
2021-05-01 17:00:00,8.7,41,467.0
2021-05-01 17:15:00,8.6,39,440.0
2021-05-01 17:30:00,8.6,37,411.0
2021-05-01 17:45:00,8.4,35,379.0
2021-05-01 18:00:00,8.3,32,344.0
2021-05-01 18:15:00,8.2,28,308.0
2021-05-01 18:30:00,8.0,23,273.0
2021-05-01 18:45:00,7.8,20,238.0
2021-05-01 19:00:00,7.6,21,205.0
2021-05-01 19:15:00,7.3,29,172.0
2021-05-01 19:30:00,7.0,41,140.0
2021-05-01 19:45:00,6.7,54,109.0
2021-05-01 20:00:00,6.5,63,80.0
2021-05-01 20:15:00,6.4,67,54.0
2021-05-01 20:30:00,6.4,69,32.0
2021-05-01 20:45:00,6.4,69,15.0
2021-05-01 21:00:00,6.3,68,2.0
2021-05-01 21:15:00,6.3,65,0.0
2021-05-01 21:30:00,6.2,59,0.0
2021-05-01 21:45:00,6.0,54,0.0
2021-05-01 22:00:00,5.7,51,0.0
2021-05-01 22:15:00,5.0,53,0.0
2021-05-01 22:30:00,4.1,57,0.0
2021-05-01 22:45:00,3.1,61,0.0
2021-05-01 23:00:00,2.5,61,0.0
2021-05-01 23:15:00,2.2,55,0.0
2021-05-01 23:30:00,2.1,45,0.0
2021-05-01 23:45:00,2.1,34,0.0
2021-05-02 00:00:00,2.1,25,0.0
2021-05-02 00:15:00,2.2,17,0.0
2021-05-02 00:30:00,2.4,10,0.0
2021-05-02 00:45:00,2.6,4,0.0
2021-05-02 01:00:00,2.7,0,0.0
2021-05-02 01:15:00,2.7,0,0.0
2021-05-02 01:30:00,2.7,0,0.0
2021-05-02 01:45:00,2.7,0,0.0
2021-05-02 02:00:00,2.6,0,0.0
2021-05-02 02:15:00,2.6,0,0.0
2021-05-02 02:30:00,2.5,1,0.0
