datetime,temperature_2m,cloud_cover,shortwave_radiation
2021-03-02 00:00:00,3.8,72,0.0
2021-03-02 00:15:00,3.7,61,0.0
2021-03-02 00:30:00,3.7,46,0.0
2021-03-02 00:45:00,3.6,30,0.0
2021-03-02 01:00:00,3.5,19,0.0
2021-03-02 01:15:00,3.5,12,0.0
2021-03-02 01:30:00,3.4,9,0.0
2021-03-02 01:45:00,3.3,7,0.0
2021-03-02 02:00:00,3.3,7,0.0
2021-03-02 02:15:00,3.2,11,0.0
2021-03-02 02:30:00,3.2,17,0.0
2021-03-02 02:45:00,3.2,24,0.0
2021-03-02 03:00:00,3.1,26,0.0
2021-03-02 03:15:00,3.1,22,0.0
2021-03-02 03:30:00,3.1,13,0.0
2021-03-02 03:45:00,3.0,5,0.0
2021-03-02 04:00:00,3.0,1,0.0
2021-03-02 04:15:00,2.9,4,0.0
2021-03-02 04:30:00,2.9,12,0.0
2021-03-02 04:45:00,2.8,20,0.0
2021-03-02 05:00:00,2.7,25,0.0
2021-03-02 05:15:00,2.7,25,0.0
2021-03-02 05:30:00,2.6,21,0.0
2021-03-02 05:45:00,2.5,17,0.0
2021-03-02 06:00:00,2.4,13,0.0
2021-03-02 06:15:00,2.4,10,0.0
2021-03-02 06:30:00,2.3,6,0.0
2021-03-02 06:45:00,2.2,2,0.0
2021-03-02 07:00:00,2.2,0,0.0
2021-03-02 07:15:00,2.1,0,0.0
2021-03-02 07:30:00,2.1,0,0.0
2021-03-02 07:45:00,2.1,0,0.0
2021-03-02 08:00:00,2.1,0,0.0
2021-03-02 08:15:00,2.1,1,1.0
2021-03-02 08:30:00,2.2,3,16.0
2021-03-02 08:45:00,2.3,6,37.0
2021-03-02 09:00:00,2.5,8,61.0
2021-03-02 09:15:00,2.8,10,88.0
2021-03-02 09:30:00,3.1,13,118.0
2021-03-02 09:45:00,3.5,15,148.0
2021-03-02 10:00:00,3.9,17,177.0
2021-03-02 10:15:00,4.2,19,206.0
2021-03-02 10:30:00,4.5,21,233.0
2021-03-02 10:45:00,4.7,22,260.0
2021-03-02 11:00:00,5.0,21,284.0
2021-03-02 11:15:00,5.2,18,307.0
2021-03-02 11:30:00,5.4,13,327.0
2021-03-02 11:45:00,5.5,7,346.0
2021-03-02 12:00:00,5.7,4,364.0
2021-03-02 12:15:00,5.8,3,378.0
2021-03-02 12:30:00,6.0,4,391.0
2021-03-02 12:45:00,6.1,6,401.0
2021-03-02 13:00:00,6.1,6,409.0
2021-03-02 13:15:00,6.0,5,413.0
2021-03-02 13:30:00,5.8,3,415.0
2021-03-02 13:45:00,5.5,1,413.0
2021-03-02 14:00:00,5.3,0,406.0
2021-03-02 14:15:00,5.1,0,396.0
2021-03-02 14:30:00,5.0,1,384.0
2021-03-02 14:45:00,5.0,2,372.0
2021-03-02 15:00:00,4.9,2,358.0
2021-03-02 15:15:00,4.8,2,343.0
