datetime,temperature_2m,cloud_cover,shortwave_radiation
2021-04-01 00:00:00,6.0,100,0.0
2021-04-01 00:15:00,5.7,100,0.0
2021-04-01 00:30:00,5.4,100,0.0
2021-04-01 00:45:00,5.1,100,0.0
2021-04-01 01:00:00,4.7,100,0.0
2021-04-01 01:15:00,4.4,100,0.0
2021-04-01 01:30:00,4.1,100,0.0
2021-04-01 01:45:00,3.7,100,0.0
2021-04-01 02:00:00,3.5,100,0.0
2021-04-01 02:15:00,3.3,100,0.0
2021-04-01 02:30:00,3.1,100,0.0
2021-04-01 02:45:00,3.0,100,0.0
2021-04-01 03:00:00,3.0,96,0.0
2021-04-01 03:15:00,3.0,80,0.0
2021-04-01 03:30:00,3.0,57,0.0
2021-04-01 03:45:00,3.0,34,0.0
2021-04-01 04:00:00,3.0,17,0.0
2021-04-01 04:15:00,3.0,8,0.0
2021-04-01 04:30:00,2.9,4,0.0
2021-04-01 04:45:00,2.7,2,0.0
2021-04-01 05:00:00,2.6,1,0.0
2021-04-01 05:15:00,2.5,1,0.0
2021-04-01 05:30:00,2.3,3,0.0
2021-04-01 05:45:00,2.2,5,0.0
2021-04-01 06:00:00,2.1,7,0.0
2021-04-01 06:15:00,2.0,8,0.0
2021-04-01 06:30:00,1.9,8,0.0
2021-04-01 06:45:00,1.8,9,0.0
2021-04-01 07:00:00,1.8,9,8.0
2021-04-01 07:15:00,1.9,9,29.0
2021-04-01 07:30:00,2.0,8,50.0
2021-04-01 07:45:00,2.2,8,74.0
2021-04-01 08:00:00,2.4,9,103.0
2021-04-01 08:15:00,2.6,13,136.0
2021-04-01 08:30:00,2.9,20,171.0
2021-04-01 08:45:00,3.1,26,205.0
2021-04-01 09:00:00,3.4,30,236.0
2021-04-01 09:15:00,3.7,28,266.0
2021-04-01 09:30:00,4.0,23,296.0
2021-04-01 09:45:00,4.3,19,328.0
2021-04-01 10:00:00,4.6,22,363.0
2021-04-01 10:15:00,5.0,37,398.0
2021-04-01 10:30:00,5.5,60,431.0
2021-04-01 10:45:00,5.9,83,458.0
2021-04-01 11:00:00,6.3,99,484.0
2021-04-01 11:15:00,6.7,100,503.0
2021-04-01 11:30:00,7.2,100,513.0
2021-04-01 11:45:00,7.5,100,506.0
2021-04-01 12:00:00,7.8,98,478.0
2021-04-01 12:15:00,8.0,98,439.0
2021-04-01 12:30:00,8.1,99,400.0
2021-04-01 12:45:00,8.2,99,373.0
2021-04-01 13:00:00,8.2,99,345.0
2021-04-01 13:15:00,8.3,100,324.0
2021-04-01 13:30:00,8.3,100,321.0
2021-04-01 13:45:00,8.3,100,350.0
2021-04-01 14:00:00,8.4,94,419.0
2021-04-01 14:15:00,8.4,75,501.0
2021-04-01 14:30:00,8.5,48,566.0
2021-04-01 14:45:00,8.6,21,589.0
2021-04-01 15:00:00,8.5,2,580.0
2021-04-01 15:15:00,8.3,0,553.0
2021-04-01 15:30:00,8.0,0,523.0
2021-04-01 15:45:00,7.6,0,498.0
2021-04-01 16:00:00,7.3,0,474.0
2021-04-01 16:15:00,7.1,4,447.0
2021-04-01 16:30:00,6.9,10,419.0
2021-04-01 16:45:00,6.6,16,388.0
2021-04-01 17:00:00,6.5,23,357.0
2021-04-01 17:15:00,6.4,32,324.0
2021-04-01 17:30:00,6.3,43,289.0
2021-04-01 17:45:00,6.2,51,253.0
2021-04-01 18:00:00,6.1,53,216.0
2021-04-01 18:15:00,5.9,43,180.0
2021-04-01 18:30:00,5.6,25,145.0
2021-04-01 18:45:00,5.4,7,113.0
2021-04-01 19:00:00,5.1,0,83.0
2021-04-01 19:15:00,4.7,9,56.0
2021-04-01 19:30:00,4.4,29,33.0
2021-04-01 19:45:00,4.0,49,12.0
2021-04-01 20:00:00,3.8,60,0.0
