forecast_valid_time,forecast_issue_time,lead_hours,temperature_2m,cloud_cover,shortwave_radiation
2024-02-10 00:00:00,2024-02-09 19:00:00,5,271.06314453125003,100.0,0.0
2024-02-10 01:00:00,2024-02-09 19:00:00,6,271.01560546875,100.0,0.0
2024-02-10 02:00:00,2024-02-09 19:00:00,7,271.0222265625,100.0,0.0
2024-02-10 03:00:00,2024-02-09 19:00:00,8,271.02623046875,100.0,0.0
2024-02-10 04:00:00,2024-02-09 19:00:00,9,271.03369140625,100.0,0.0
2024-02-10 05:00:00,2024-02-09 19:00:00,10,270.9753515625,100.0,0.0
2024-02-10 06:00:00,2024-02-09 19:00:00,11,270.9547265625,100.0,0.0
2024-02-10 07:00:00,2024-02-09 19:00:00,12,270.97642578125,100.0,0.0
2024-02-10 08:00:00,2024-02-09 19:00:00,13,270.9715625,100.0,0.0
2024-02-10 09:00:00,2024-02-09 19:00:00,14,271.0344921875,100.0,5.36
2024-02-10 10:00:00,2024-02-09 19:00:00,15,271.25974609375,100.0,22.94
2024-02-10 11:00:00,2024-02-09 19:00:00,16,271.68908203125,99.60000000000001,42.36
2024-02-10 12:00:00,2024-02-09 19:00:00,17,272.27015625,96.4,65.168
2024-02-10 13:00:00,2024-02-09 19:00:00,18,272.80349609375,100.0,86.8
2024-02-10 14:00:00,2024-02-09 19:00:00,19,273.0501953125,100.0,167.96
2024-02-10 15:00:00,2024-02-09 19:00:00,20,273.13625,100.0,149.16
2024-02-10 16:00:00,2024-02-09 19:00:00,21,273.1508984375,93.60000000000001,122.86
2024-02-10 17:00:00,2024-02-09 19:00:00,22,273.00894531250003,95.0,96.60000000000001
2024-02-10 18:00:00,2024-02-09 19:00:00,23,273.092578125,64.7,77.28
2024-02-10 19:00:00,2024-02-09 19:00:00,24,273.07177734375,8.6,64.4
2024-02-10 20:00:00,2024-02-09 19:00:00,25,272.5455859375,6.2,0.0
2024-02-10 21:00:00,2024-02-09 19:00:00,26,272.285078125,13.9,0.0
2024-02-10 22:00:00,2024-02-09 19:00:00,27,272.20353515625,79.2,0.0
2024-02-10 23:00:00,2024-02-09 19:00:00,28,272.2575,45.5,0.0
2024-02-11 00:00:00,2024-02-09 19:00:00,29,272.383984375,28.6,0.0
2024-02-11 01:00:00,2024-02-09 19:00:00,30,272.54119140625,51.6,0.0
2024-02-11 02:00:00,2024-02-09 19:00:00,31,272.63474609375,9.5,0.0
2024-02-11 03:00:00,2024-02-09 19:00:00,32,272.45845703125,99.80000000000001,0.0
2024-02-11 04:00:00,2024-02-09 19:00:00,33,272.26201171875,100.0,0.0
2024-02-11 05:00:00,2024-02-09 19:00:00,34,272.348046875,100.0,0.0
2024-02-11 06:00:00,2024-02-09 19:00:00,35,272.556484375,100.0,0.0
2024-02-11 07:00:00,2024-02-09 19:00:00,36,272.92431640625,100.0,0.0
2024-02-11 08:00:00,2024-02-09 19:00:00,37,273.28574218750003,100.0,0.0
2024-02-11 09:00:00,2024-02-09 19:00:00,38,273.50470703125,100.0,3.8000000000000003
2024-02-11 10:00:00,2024-02-09 19:00:00,39,273.78097656250003,100.0,12.34
2024-02-11 11:00:00,2024-02-09 19:00:00,40,274.1997265625,100.0,22.740000000000002
2024-02-11 12:00:00,2024-02-09 19:00:00,41,274.7192578125,100.0,34.464
2024-02-11 13:00:00,2024-02-09 19:00:00,42,275.0855859375,100.0,43.584
2024-02-11 14:00:00,2024-02-09 19:00:00,43,275.315703125,100.0,93.7
2024-02-11 15:00:00,2024-02-09 19:00:00,44,275.03330078125003,100.0,70.08
2024-02-11 16:00:00,2024-02-09 19:00:00,45,274.79978515625,100.0,50.86
2024-02-11 17:00:00,2024-02-09 19:00:00,46,274.62517578125,100.0,40.1
2024-02-11 18:00:00,2024-02-09 19:00:00,47,274.55119140625,100.0,32.08
2024-02-11 19:00:00,2024-02-09 19:00:00,48,274.629375,100.0,26.72
2024-02-11 20:00:00,2024-02-09 19:00:00,49,274.7259375,100.0,0.0
2024-02-11 21:00:00,2024-02-09 19:00:00,50,274.75919921875,100.0,0.0
2024-02-11 22:00:00,2024-02-09 19:00:00,51,274.8385546875,100.0,0.0
2024-02-11 23:00:00,2024-02-09 19:00:00,52,274.87865234375,100.0,0.0
2024-02-12 00:00:00,2024-02-09 19:00:00,53,274.91310546875,100.0,0.0
2024-02-12 01:00:00,2024-02-09 19:00:00,54,274.9358984375,100.0,0.0
2024-02-12 02:00:00,2024-02-09 19:00:00,55,274.96046875,100.0,0.0
2024-02-12 03:00:00,2024-02-09 19:00:00,56,274.9656640625,100.0,0.0
2024-02-12 04:00:00,2024-02-09 19:00:00,57,274.923515625,100.0,0.0
2024-02-12 05:00:00,2024-02-09 19:00:00,58,274.871484375,100.0,0.0
2024-02-12 06:00:00,2024-02-09 19:00:00,59,274.733515625,100.0,0.0
2024-02-12 07:00:00,2024-02-09 19:00:00,60,273.91736328125,100.0,0.0
2024-02-12 08:00:00,2024-02-09 19:00:00,61,273.71197265625,100.0,0.0
2024-02-12 09:00:00,2024-02-09 19:00:00,62,273.77515625,100.0,1.08
2024-02-12 10:00:00,2024-02-09 19:00:00,63,273.83175781250003,100.0,4.12
2024-02-12 11:00:00,2024-02-09 19:00:00,64,273.8335546875,100.0,8.14
2024-02-12 12:00:00,2024-02-09 19:00:00,65,273.98955078125,100.0,14.992
2024-02-12 13:00:00,2024-02-09 19:00:00,66,274.213984375,100.0,22.352
2024-02-12 14:00:00,2024-02-09 19:00:00,67,274.34623046875,100.0,45.44
2024-02-12 15:00:00,2024-02-09 19:00:00,68,274.2307421875,100.0,35.14
2024-02-12 16:00:00,2024-02-09 19:00:00,69,274.024453125,100.0,27.3
2024-02-12 17:00:00,2024-02-09 19:00:00,70,273.99064453125,100.0,21.28
2024-02-12 18:00:00,2024-02-09 19:00:00,71,274.0799609375,100.0,17.04
2024-02-12 19:00:00,2024-02-09 19:00:00,72,274.04724609375,100.0,14.200000000000001
2024-02-12 20:00:00,2024-02-09 19:00:00,73,274.1447265625,100.0,0.0
2024-02-12 21:00:00,2024-02-09 19:00:00,74,274.51201171875,100.0,0.0
2024-02-12 22:00:00,2024-02-09 19:00:00,75,274.66828125,100.0,0.0
2024-02-12 23:00:00,2024-02-09 19:00:00,76,274.48117187500003,100.0,0.0
