forecast_valid_time,forecast_issue_time,lead_hours,temperature_2m,cloud_cover,shortwave_radiation
2021-11-08 00:00:00,2021-11-07 19:00:00,5,278.92095703125,100.0,0.0
2021-11-08 01:00:00,2021-11-07 19:00:00,6,279.02792968750003,94.4,0.0
2021-11-08 02:00:00,2021-11-07 19:00:00,7,278.6540625,100.0,0.0
2021-11-08 03:00:00,2021-11-07 19:00:00,8,278.31365234375,100.0,0.0
2021-11-08 04:00:00,2021-11-07 19:00:00,9,277.82185546875,100.0,0.0
2021-11-08 05:00:00,2021-11-07 19:00:00,10,277.48546875,100.0,0.0
2021-11-08 06:00:00,2021-11-07 19:00:00,11,277.359921875,100.0,0.0
2021-11-08 07:00:00,2021-11-07 19:00:00,12,277.14150390625,100.0,0.0
2021-11-08 08:00:00,2021-11-07 19:00:00,13,276.8022265625,23.400000000000002,0.58
2021-11-08 09:00:00,2021-11-07 19:00:00,14,276.6387890625,5.0,21.02
2021-11-08 10:00:00,2021-11-07 19:00:00,15,276.9509375,4.800000000000001,56.18
2021-11-08 11:00:00,2021-11-07 19:00:00,16,277.42923828125,5.0,90.62
2021-11-08 12:00:00,2021-11-07 19:00:00,17,277.8901171875,5.0,118.34
2021-11-08 13:00:00,2021-11-07 19:00:00,18,278.20228515625,5.0,136.52
2021-11-08 14:00:00,2021-11-07 19:00:00,19,278.34904296875,5.0,188.22
2021-11-08 15:00:00,2021-11-07 19:00:00,20,278.1951171875,5.0,152.86
2021-11-08 16:00:00,2021-11-07 19:00:00,21,277.7490625,5.0,112.78
2021-11-08 17:00:00,2021-11-07 19:00:00,22,277.39333984375,5.0,84.60000000000001
2021-11-08 18:00:00,2021-11-07 19:00:00,23,277.2068359375,5.5,67.68
2021-11-08 19:00:00,2021-11-07 19:00:00,24,277.19503906250003,100.0,56.4
2021-11-08 20:00:00,2021-11-07 19:00:00,25,277.2461328125,100.0,0.0
2021-11-08 21:00:00,2021-11-07 19:00:00,26,277.32498046875,63.2,0.0
2021-11-08 22:00:00,2021-11-07 19:00:00,27,277.4091796875,22.3,0.0
2021-11-08 23:00:00,2021-11-07 19:00:00,28,277.7582421875,5.4,0.0
2021-11-09 00:00:00,2021-11-07 19:00:00,29,278.25375,22.400000000000002,0.0
2021-11-09 01:00:00,2021-11-07 19:00:00,30,278.759765625,100.0,0.0
2021-11-09 02:00:00,2021-11-07 19:00:00,31,279.86111328125,100.0,0.0
2021-11-09 03:00:00,2021-11-07 19:00:00,32,280.466796875,100.0,0.0
2021-11-09 04:00:00,2021-11-07 19:00:00,33,281.121171875,100.0,0.0
2021-11-09 05:00:00,2021-11-07 19:00:00,34,281.46462890625,100.0,0.0
2021-11-09 06:00:00,2021-11-07 19:00:00,35,281.94787109375,100.0,0.0
2021-11-09 07:00:00,2021-11-07 19:00:00,36,282.29974609375,100.0,0.0
2021-11-09 08:00:00,2021-11-07 19:00:00,37,282.267421875,100.0,0.08
2021-11-09 09:00:00,2021-11-07 19:00:00,38,282.15794921875,100.0,1.58
2021-11-09 10:00:00,2021-11-07 19:00:00,39,282.39966796875,100.0,3.62
2021-11-09 11:00:00,2021-11-07 19:00:00,40,282.93472656250003,100.0,5.68
2021-11-09 12:00:00,2021-11-07 19:00:00,41,282.76375,100.0,6.76
2021-11-09 13:00:00,2021-11-07 19:00:00,42,282.80572265625,100.0,7.0
2021-11-09 14:00:00,2021-11-07 19:00:00,43,282.86705078125,100.0,5.2
2021-11-09 15:00:00,2021-11-07 19:00:00,44,283.0771484375,100.0,3.92
2021-11-09 16:00:00,2021-11-07 19:00:00,45,283.27970703125,100.0,3.12
2021-11-09 17:00:00,2021-11-07 19:00:00,46,283.385703125,100.0,2.34
2021-11-09 18:00:00,2021-11-07 19:00:00,47,283.6015234375,100.0,1.8800000000000001
2021-11-09 19:00:00,2021-11-07 19:00:00,48,283.86650390625,100.0,1.56
2021-11-09 20:00:00,2021-11-07 19:00:00,49,284.014453125,100.0,0.0
2021-11-09 21:00:00,2021-11-07 19:00:00,50,284.14724609375,100.0,0.0
2021-11-09 22:00:00,2021-11-07 19:00:00,51,284.29357421875,100.0,0.0
2021-11-09 23:00:00,2021-11-07 19:00:00,52,284.348125,100.0,0.0
2021-11-10 00:00:00,2021-11-07 19:00:00,53,284.347421875,100.0,0.0
2021-11-10 01:00:00,2021-11-07 19:00:00,54,284.3535546875,100.0,0.0
2021-11-10 02:00:00,2021-11-07 19:00:00,55,284.28919921875,100.0,0.0
2021-11-10 03:00:00,2021-11-07 19:00:00,56,284.267578125,100.0,0.0
2021-11-10 04:00:00,2021-11-07 19:00:00,57,284.2726953125,100.0,0.0
2021-11-10 05:00:00,2021-11-07 19:00:00,58,284.26919921875003,100.0,0.0
2021-11-10 06:00:00,2021-11-07 19:00:00,59,284.09119140625,100.0,0.0
2021-11-10 07:00:00,2021-11-07 19:00:00,60,284.0805859375,100.0,0.0
2021-11-10 08:00:00,2021-11-07 19:00:00,61,284.0945703125,100.0,0.04
2021-11-10 09:00:00,2021-11-07 19:00:00,62,284.16128906250003,100.0,4.0200000000000005
2021-11-10 10:00:00,2021-11-07 19:00:00,63,284.16396484375,100.0,7.96
2021-11-10 11:00:00,2021-11-07 19:00:00,64,284.20572265625003,98.80000000000001,13.92
2021-11-10 12:00:00,2021-11-07 19:00:00,65,284.31189453125,100.0,23.86
2021-11-10 13:00:00,2021-11-07 19:00:00,66,284.39119140625,100.0,35.88
2021-11-10 14:00:00,2021-11-07 19:00:00,67,284.35128906250003,96.60000000000001,70.36
2021-11-10 15:00:00,2021-11-07 19:00:00,68,284.2361328125,97.60000000000001,71.38
2021-11-10 16:00:00,2021-11-07 19:00:00,69,284.0751171875,100.0,54.58
2021-11-10 17:00:00,2021-11-07 19:00:00,70,283.9340234375,100.0,40.94
2021-11-10 18:00:00,2021-11-07 19:00:00,71,283.6969140625,100.0,32.74
2021-11-10 19:00:00,2021-11-07 19:00:00,72,283.58060546875,100.0,27.28
2021-11-10 20:00:00,2021-11-07 19:00:00,73,283.61125,100.0,0.0
2021-11-10 21:00:00,2021-11-07 19:00:00,74,283.5570703125,100.0,0.0
2021-11-10 22:00:00,2021-11-07 19:00:00,75,283.423671875,100.0,0.0
2021-11-10 23:00:00,2021-11-07 19:00:00,76,283.23515625,100.0,0.0
