forecast_valid_time,forecast_issue_time,lead_hours,temperature_2m,cloud_cover,shortwave_radiation
2021-09-20 00:00:00,2021-09-19 20:00:00,4,283.2920654296875,100.0,0.0
2021-09-20 01:00:00,2021-09-19 20:00:00,5,282.89765625,100.0,0.0
2021-09-20 02:00:00,2021-09-19 20:00:00,6,282.7341552734375,100.0,0.0
2021-09-20 03:00:00,2021-09-19 20:00:00,7,282.53659667968753,100.0,0.0
2021-09-20 04:00:00,2021-09-19 20:00:00,8,282.40000000000003,100.0,0.0
2021-09-20 05:00:00,2021-09-19 20:00:00,9,282.4549072265625,100.0,0.0
2021-09-20 06:00:00,2021-09-19 20:00:00,10,282.27670898437503,100.0,0.0
2021-09-20 07:00:00,2021-09-19 20:00:00,11,282.3,100.0,0.0
2021-09-20 08:00:00,2021-09-19 20:00:00,12,282.55490722656253,100.0,1.3760000000000001
2021-09-20 09:00:00,2021-09-19 20:00:00,13,282.6817138671875,100.0,38.36
2021-09-20 10:00:00,2021-09-19 20:00:00,14,283.04873046875,95.80000000000001,66.5
2021-09-20 11:00:00,2021-09-19 20:00:00,15,283.875732421875,99.80000000000001,112.64
2021-09-20 12:00:00,2021-09-19 20:00:00,16,284.75126953125,99.2,168.464
2021-09-20 13:00:00,2021-09-19 20:00:00,17,284.98759765625,100.0,189.616
2021-09-20 14:00:00,2021-09-19 20:00:00,18,284.634716796875,100.0,179.248
2021-09-20 15:00:00,2021-09-19 20:00:00,19,284.3767578125,100.0,116.34
2021-09-20 16:00:00,2021-09-19 20:00:00,20,284.220458984375,100.0,113.74000000000001
2021-09-20 17:00:00,2021-09-19 20:00:00,21,284.11240234375003,100.0,113.74000000000001
2021-09-20 18:00:00,2021-09-19 20:00:00,22,284.033984375,100.0,102.11200000000001
2021-09-20 19:00:00,2021-09-19 20:00:00,23,283.6097412109375,100.0,85.136
2021-09-20 20:00:00,2021-09-19 20:00:00,24,283.4549072265625,100.0,71.008
2021-09-20 21:00:00,2021-09-19 20:00:00,25,283.3348388671875,100.0,0.0
2021-09-20 22:00:00,2021-09-19 20:00:00,26,283.32810058593753,100.0,0.0
2021-09-20 23:00:00,2021-09-19 20:00:00,27,283.178515625,100.0,0.0
2021-09-21 00:00:00,2021-09-19 20:00:00,28,283.19814453125,100.0,0.0
2021-09-21 01:00:00,2021-09-19 20:00:00,29,283.230517578125,100.0,0.0
2021-09-21 02:00:00,2021-09-19 20:00:00,30,283.0420166015625,100.0,0.0
2021-09-21 03:00:00,2021-09-19 20:00:00,31,283.2000244140625,100.0,0.0
2021-09-21 04:00:00,2021-09-19 20:00:00,32,283.5386474609375,100.0,0.0
2021-09-21 05:00:00,2021-09-19 20:00:00,33,283.6000244140625,100.0,0.0
2021-09-21 06:00:00,2021-09-19 20:00:00,34,283.92514648437503,100.0,0.0
2021-09-21 07:00:00,2021-09-19 20:00:00,35,284.237841796875,100.0,0.0
2021-09-21 08:00:00,2021-09-19 20:00:00,36,284.6,100.0,2.96
2021-09-21 09:00:00,2021-09-19 20:00:00,37,285.09716796875,100.0,65.06
2021-09-21 10:00:00,2021-09-19 20:00:00,38,285.352294921875,100.0,75.86
2021-09-21 11:00:00,2021-09-19 20:00:00,39,285.52988281250003,100.0,89.18
2021-09-21 12:00:00,2021-09-19 20:00:00,40,285.877587890625,100.0,116.352
2021-09-21 13:00:00,2021-09-19 20:00:00,41,285.8484375,100.0,112.48
2021-09-21 14:00:00,2021-09-19 20:00:00,42,286.0791259765625,100.0,109.616
2021-09-21 15:00:00,2021-09-19 20:00:00,43,286.516552734375,100.0,110.9
2021-09-21 16:00:00,2021-09-19 20:00:00,44,287.149951171875,100.0,103.76
2021-09-21 17:00:00,2021-09-19 20:00:00,45,287.13339843750003,100.0,95.48
2021-09-21 18:00:00,2021-09-19 20:00:00,46,287.36259765625,100.0,96.76
2021-09-21 19:00:00,2021-09-19 20:00:00,47,287.3417236328125,100.0,85.36
2021-09-21 20:00:00,2021-09-19 20:00:00,48,287.54172363281253,100.0,71.2
2021-09-21 21:00:00,2021-09-19 20:00:00,49,287.9791259765625,97.60000000000001,0.0
2021-09-21 22:00:00,2021-09-19 20:00:00,50,287.9557373046875,99.5,0.0
2021-09-21 23:00:00,2021-09-19 20:00:00,51,287.768603515625,87.80000000000001,0.0
2021-09-22 00:00:00,2021-09-19 20:00:00,52,287.5,88.5,0.0
2021-09-22 01:00:00,2021-09-19 20:00:00,53,287.34604492187503,99.80000000000001,0.0
2021-09-22 02:00:00,2021-09-19 20:00:00,54,287.0023193359375,63.2,0.0
2021-09-22 03:00:00,2021-09-19 20:00:00,55,286.68017578125,99.80000000000001,0.0
2021-09-22 04:00:00,2021-09-19 20:00:00,56,286.4925537109375,100.0,0.0
2021-09-22 05:00:00,2021-09-19 20:00:00,57,286.5613525390625,100.0,0.0
2021-09-22 06:00:00,2021-09-19 20:00:00,58,286.61203613281253,80.2,0.0
2021-09-22 07:00:00,2021-09-19 20:00:00,59,286.8613525390625,57.7,0.0
2021-09-22 08:00:00,2021-09-19 20:00:00,60,287.06669921875,85.7,4.784
2021-09-22 09:00:00,2021-09-19 20:00:00,61,287.465478515625,37.0,137.36
2021-09-22 10:00:00,2021-09-19 20:00:00,62,287.63271484375,0.0,205.20000000000002
2021-09-22 11:00:00,2021-09-19 20:00:00,63,287.6999755859375,3.6,264.96
2021-09-22 12:00:00,2021-09-19 20:00:00,64,287.73271484375,5.300000000000001,315.42
2021-09-22 13:00:00,2021-09-19 20:00:00,65,288.03271484375,0.0,354.672
2021-09-22 14:00:00,2021-09-19 20:00:00,66,288.21372070312503,0.0,381.28000000000003
2021-09-22 15:00:00,2021-09-19 20:00:00,67,288.2894287109375,0.0,473.48
2021-09-22 16:00:00,2021-09-19 20:00:00,68,288.8193359375,0.0,434.1
2021-09-22 17:00:00,2021-09-19 20:00:00,69,289.2012939453125,0.0,385.24
2021-09-22 18:00:00,2021-09-19 20:00:00,70,289.0221435546875,0.0,330.16
2021-09-22 19:00:00,2021-09-19 20:00:00,71,288.7982177734375,0.0,273.296
2021-09-22 20:00:00,2021-09-19 20:00:00,72,288.50322265625,0.0,227.792
2021-09-22 21:00:00,2021-09-19 20:00:00,73,288.16782226562503,16.0,0.0
2021-09-22 22:00:00,2021-09-19 20:00:00,74,287.609765625,67.60000000000001,0.0
2021-09-22 23:00:00,2021-09-19 20:00:00,75,287.3048828125,96.5,0.0
