forecast_valid_time,forecast_issue_time,lead_hours,temperature_2m,cloud_cover,shortwave_radiation
2021-03-16 00:00:00,2021-03-15 19:00:00,5,275.5,0.0,0.0
2021-03-16 01:00:00,2021-03-15 19:00:00,6,275.3337890625,0.0,0.0
2021-03-16 02:00:00,2021-03-15 19:00:00,7,275.2525,0.0,0.0
2021-03-16 03:00:00,2021-03-15 19:00:00,8,275.19322265625,0.0,0.0
2021-03-16 04:00:00,2021-03-15 19:00:00,9,275.08957031250003,0.0,0.0
2021-03-16 05:00:00,2021-03-15 19:00:00,10,275.00791015625003,0.0,0.0
2021-03-16 06:00:00,2021-03-15 19:00:00,11,274.9858203125,0.0,0.0
2021-03-16 07:00:00,2021-03-15 19:00:00,12,275.04791015625,0.0,1.0
2021-03-16 08:00:00,2021-03-15 19:00:00,13,275.4541796875,0.0,90.0
2021-03-16 09:00:00,2021-03-15 19:00:00,14,276.17001953125003,0.0,160.0
2021-03-16 10:00:00,2021-03-15 19:00:00,15,276.9357421875,0.0,220.0
2021-03-16 11:00:00,2021-03-15 19:00:00,16,277.6,0.0,270.0
2021-03-16 12:00:00,2021-03-15 19:00:00,17,277.90000000000003,0.0,320.0
2021-03-16 13:00:00,2021-03-15 19:00:00,18,277.90000000000003,0.0,350.0
2021-03-16 14:00:00,2021-03-15 19:00:00,19,277.8,0.0,480.0
2021-03-16 15:00:00,2021-03-15 19:00:00,20,277.8110595703125,0.0,450.0
2021-03-16 16:00:00,2021-03-15 19:00:00,21,277.7,0.0,400.0
2021-03-16 17:00:00,2021-03-15 19:00:00,22,277.5,0.0,350.0
2021-03-16 18:00:00,2021-03-15 19:00:00,23,277.08470703125,0.0,292.0
2021-03-16 19:00:00,2021-03-15 19:00:00,24,276.96107421875,0.0,244.0
2021-03-16 20:00:00,2021-03-15 19:00:00,25,276.47009765625,0.0,0.0
2021-03-16 21:00:00,2021-03-15 19:00:00,26,276.0000244140625,34.0,0.0
2021-03-16 22:00:00,2021-03-15 19:00:00,27,276.0,56.0,0.0
2021-03-16 23:00:00,2021-03-15 19:00:00,28,275.8,67.0,0.0
2021-03-17 00:00:00,2021-03-15 19:00:00,29,275.68787109375,73.0,0.0
2021-03-17 01:00:00,2021-03-15 19:00:00,30,275.4216796875,78.0,0.0
2021-03-17 02:00:00,2021-03-15 19:00:00,31,275.1906640625,83.0,0.0
2021-03-17 03:00:00,2021-03-15 19:00:00,32,274.94994140625,79.0,0.0
2021-03-17 04:00:00,2021-03-15 19:00:00,33,274.94021484375,83.0,0.0
2021-03-17 05:00:00,2021-03-15 19:00:00,34,274.805859375,86.0,0.0
2021-03-17 06:00:00,2021-03-15 19:00:00,35,274.53513671875,89.0,0.0
2021-03-17 07:00:00,2021-03-15 19:00:00,36,274.49072265625,90.0,1.0
2021-03-17 08:00:00,2021-03-15 19:00:00,37,274.6211328125,60.0,90.0
2021-03-17 09:00:00,2021-03-15 19:00:00,38,275.24892578125,30.0,160.0
2021-03-17 10:00:00,2021-03-15 19:00:00,39,276.0,20.0,220.0
2021-03-17 11:00:00,2021-03-15 19:00:00,40,276.7,15.0,280.0
2021-03-17 12:00:00,2021-03-15 19:00:00,41,277.0,12.0,330.0
2021-03-17 13:00:00,2021-03-15 19:00:00,42,276.6,10.0,361.0
2021-03-17 14:00:00,2021-03-15 19:00:00,43,276.3,0.0,500.0
2021-03-17 15:00:00,2021-03-15 19:00:00,44,276.3,4.0,470.0
2021-03-17 16:00:00,2021-03-15 19:00:00,45,276.2157470703125,10.0,420.0
2021-03-17 17:00:00,2021-03-15 19:00:00,46,276.2000244140625,33.0,350.0
2021-03-17 18:00:00,2021-03-15 19:00:00,47,276.09755859375,46.0,287.0
2021-03-17 19:00:00,2021-03-15 19:00:00,48,275.94474609375,55.0,240.0
2021-03-17 20:00:00,2021-03-15 19:00:00,49,275.90000000000003,34.0,0.0
2021-03-17 21:00:00,2021-03-15 19:00:00,50,275.7531982421875,17.0,0.0
2021-03-17 22:00:00,2021-03-15 19:00:00,51,275.5,11.0,0.0
2021-03-17 23:00:00,2021-03-15 19:00:00,52,275.2,20.0,0.0
2021-03-18 00:00:00,2021-03-15 19:00:00,53,274.9505859375,36.0,0.0
2021-03-18 01:00:00,2021-03-15 19:00:00,54,274.78072265625,46.0,0.0
2021-03-18 02:00:00,2021-03-15 19:00:00,55,274.68205078125,74.0,0.0
2021-03-18 03:00:00,2021-03-15 19:00:00,56,274.55291015625,37.0,0.0
2021-03-18 04:00:00,2021-03-15 19:00:00,57,274.375859375,24.0,0.0
2021-03-18 05:00:00,2021-03-15 19:00:00,58,274.17775390625,18.0,0.0
2021-03-18 06:00:00,2021-03-15 19:00:00,59,274.0401171875,15.0,0.0
2021-03-18 07:00:00,2021-03-15 19:00:00,60,274.0,12.0,2.0
2021-03-18 08:00:00,2021-03-15 19:00:00,61,274.4615625,0.0,110.0
2021-03-18 09:00:00,2021-03-15 19:00:00,62,275.1121875,1.0,170.0
2021-03-18 10:00:00,2021-03-15 19:00:00,63,275.6,19.0,230.0
2021-03-18 11:00:00,2021-03-15 19:00:00,64,275.87912597656253,39.0,270.0
2021-03-18 12:00:00,2021-03-15 19:00:00,65,275.6,51.0,310.0
2021-03-18 13:00:00,2021-03-15 19:00:00,66,275.6,59.0,330.0
2021-03-18 14:00:00,2021-03-15 19:00:00,67,275.7005859375,100.0,430.0
2021-03-18 15:00:00,2021-03-15 19:00:00,68,275.8,100.0,410.0
2021-03-18 16:00:00,2021-03-15 19:00:00,69,275.8999755859375,100.0,370.0
2021-03-18 17:00:00,2021-03-15 19:00:00,70,276.1353271484375,100.0,320.0
2021-03-18 18:00:00,2021-03-15 19:00:00,71,276.4070556640625,92.0,267.0
2021-03-18 19:00:00,2021-03-15 19:00:00,72,276.3999755859375,84.0,223.0
2021-03-18 20:00:00,2021-03-15 19:00:00,73,276.1847412109375,0.0,0.0
2021-03-18 21:00:00,2021-03-15 19:00:00,74,275.9976318359375,0.0,0.0
2021-03-18 22:00:00,2021-03-15 19:00:00,75,275.7646728515625,9.0,0.0
2021-03-18 23:00:00,2021-03-15 19:00:00,76,275.7646728515625,27.0,0.0
