forecast_valid_time,forecast_issue_time,lead_hours,temperature_2m,cloud_cover,shortwave_radiation
2022-12-16 00:00:00,2022-12-15 19:00:00,5,269.678828125,23.6,0.0
2022-12-16 01:00:00,2022-12-15 19:00:00,6,270.2019921875,23.5,0.0
2022-12-16 02:00:00,2022-12-15 19:00:00,7,270.69654296875,15.100000000000001,0.0
2022-12-16 03:00:00,2022-12-15 19:00:00,8,271.07400390625,5.9,0.0
2022-12-16 04:00:00,2022-12-15 19:00:00,9,271.34259765625,5.9,0.0
2022-12-16 05:00:00,2022-12-15 19:00:00,10,271.63361328125,5.2,0.0
2022-12-16 06:00:00,2022-12-15 19:00:00,11,271.83181640625,4.7,0.0
2022-12-16 07:00:00,2022-12-15 19:00:00,12,272.07890625,2.3000000000000003,0.0
2022-12-16 08:00:00,2022-12-15 19:00:00,13,272.30486328125,2.3000000000000003,0.0
2022-12-16 09:00:00,2022-12-15 19:00:00,14,272.65904296875,3.6,0.0
2022-12-16 10:00:00,2022-12-15 19:00:00,15,273.12916015625,40.900000000000006,6.82
2022-12-16 11:00:00,2022-12-15 19:00:00,16,273.76099609375,90.60000000000001,23.18
2022-12-16 12:00:00,2022-12-15 19:00:00,17,274.27287109375,88.80000000000001,37.36
2022-12-16 13:00:00,2022-12-15 19:00:00,18,274.38158203125,48.800000000000004,48.08
2022-12-16 14:00:00,2022-12-15 19:00:00,19,274.31236328125,35.300000000000004,82.92
2022-12-16 15:00:00,2022-12-15 19:00:00,20,274.01263671875,5.800000000000001,58.84
2022-12-16 16:00:00,2022-12-15 19:00:00,21,273.8422265625,4.3,39.64
2022-12-16 17:00:00,2022-12-15 19:00:00,22,273.82537109375,3.3000000000000003,29.740000000000002
2022-12-16 18:00:00,2022-12-15 19:00:00,23,273.94435546875,4.0,23.78
2022-12-16 19:00:00,2022-12-15 19:00:00,24,274.1688671875,5.0,19.82
2022-12-16 20:00:00,2022-12-15 19:00:00,25,274.30050781250003,5.0,0.0
2022-12-16 21:00:00,2022-12-15 19:00:00,26,274.302109375,25.6,0.0
2022-12-16 22:00:00,2022-12-15 19:00:00,27,274.33203125,5.0,0.0
2022-12-16 23:00:00,2022-12-15 19:00:00,28,274.34185546875,5.0,0.0
2022-12-17 00:00:00,2022-12-15 19:00:00,29,274.432421875,95.80000000000001,0.0
2022-12-17 01:00:00,2022-12-15 19:00:00,30,274.608828125,100.0,0.0
2022-12-17 02:00:00,2022-12-15 19:00:00,31,274.68232421875,100.0,0.0
2022-12-17 03:00:00,2022-12-15 19:00:00,32,274.71412109375,100.0,0.0
2022-12-17 04:00:00,2022-12-15 19:00:00,33,274.77431640625,64.9,0.0
2022-12-17 05:00:00,2022-12-15 19:00:00,34,274.78126953125,99.60000000000001,0.0
2022-12-17 06:00:00,2022-12-15 19:00:00,35,274.79408203125,84.4,0.0
2022-12-17 07:00:00,2022-12-15 19:00:00,36,274.7380859375,94.9,0.0
2022-12-17 08:00:00,2022-12-15 19:00:00,37,274.63109375,62.900000000000006,0.0
2022-12-17 09:00:00,2022-12-15 19:00:00,38,274.66867187500003,77.60000000000001,0.0
2022-12-17 10:00:00,2022-12-15 19:00:00,39,275.07158203125,96.4,5.72
2022-12-17 11:00:00,2022-12-15 19:00:00,40,275.29015625,99.4,17.34
2022-12-17 12:00:00,2022-12-15 19:00:00,41,275.3838671875,75.10000000000001,28.02
2022-12-17 13:00:00,2022-12-15 19:00:00,42,275.475625,32.9,38.32
2022-12-17 14:00:00,2022-12-15 19:00:00,43,275.42072265625,56.400000000000006,80.7
2022-12-17 15:00:00,2022-12-15 19:00:00,44,275.4445703125,66.2,55.68
