forecast_valid_time,forecast_issue_time,lead_hours,temperature_2m,cloud_cover,shortwave_radiation
2021-11-04 00:00:00,2021-11-03 19:00:00,5,282.518203125,5.0,0.0
2021-11-04 01:00:00,2021-11-03 19:00:00,6,282.4198828125,11.200000000000001,0.0
2021-11-04 02:00:00,2021-11-03 19:00:00,7,282.328125,5.6000000000000005,0.0
2021-11-04 03:00:00,2021-11-03 19:00:00,8,282.2425390625,6.4,0.0
2021-11-04 04:00:00,2021-11-03 19:00:00,9,282.19162109375003,74.10000000000001,0.0
2021-11-04 05:00:00,2021-11-03 19:00:00,10,282.09501953125,100.0,0.0
2021-11-04 06:00:00,2021-11-03 19:00:00,11,282.06724609375,100.0,0.0
2021-11-04 07:00:00,2021-11-03 19:00:00,12,281.98619140625,100.0,0.0
2021-11-04 08:00:00,2021-11-03 19:00:00,13,281.95236328125003,100.0,2.04
2021-11-04 09:00:00,2021-11-03 19:00:00,14,281.9540234375,100.0,19.84
2021-11-04 10:00:00,2021-11-03 19:00:00,15,281.92595703125,100.0,45.92
2021-11-04 11:00:00,2021-11-03 19:00:00,16,281.97869140625,100.0,71.98
2021-11-04 12:00:00,2021-11-03 19:00:00,17,282.05494140625,100.0,89.64
2021-11-04 13:00:00,2021-11-03 19:00:00,18,282.08357421875,94.2,98.98
2021-11-04 14:00:00,2021-11-03 19:00:00,19,282.1905078125,100.0,153.9
2021-11-04 15:00:00,2021-11-03 19:00:00,20,282.13865234375,94.30000000000001,129.72
2021-11-04 16:00:00,2021-11-03 19:00:00,21,281.83951171875003,100.0,99.34
2021-11-04 17:00:00,2021-11-03 19:00:00,22,281.5412109375,96.7,74.72
2021-11-04 18:00:00,2021-11-03 19:00:00,23,281.16955078125,51.400000000000006,59.78
2021-11-04 19:00:00,2021-11-03 19:00:00,24,280.76548828125,7.2,49.800000000000004
2021-11-04 20:00:00,2021-11-03 19:00:00,25,280.33568359375,91.10000000000001,0.0
2021-11-04 21:00:00,2021-11-03 19:00:00,26,280.08982421875,87.30000000000001,0.0
2021-11-04 22:00:00,2021-11-03 19:00:00,27,280.00921875,78.0,0.0
2021-11-04 23:00:00,2021-11-03 19:00:00,28,279.9253515625,100.0,0.0
2021-11-05 00:00:00,2021-11-03 19:00:00,29,279.76123046875,81.7,0.0
2021-11-05 01:00:00,2021-11-03 19:00:00,30,279.68455078125,9.8,0.0
2021-11-05 02:00:00,2021-11-03 19:00:00,31,279.57888671875,17.7,0.0
