forecast_valid_time,forecast_issue_time,lead_hours,temperature_2m,cloud_cover,shortwave_radiation
2022-01-22 00:00:00,2022-01-21 19:00:00,5,273.5780078125,81.2,0.0
2022-01-22 01:00:00,2022-01-21 19:00:00,6,273.45273437500003,100.0,0.0
2022-01-22 02:00:00,2022-01-21 19:00:00,7,273.4396875,100.0,0.0
2022-01-22 03:00:00,2022-01-21 19:00:00,8,273.45990234375,100.0,0.0
2022-01-22 04:00:00,2022-01-21 19:00:00,9,273.42115234375,84.60000000000001,0.0
2022-01-22 05:00:00,2022-01-21 19:00:00,10,273.4135546875,100.0,0.0
2022-01-22 06:00:00,2022-01-21 19:00:00,11,273.53140625000003,100.0,0.0
2022-01-22 07:00:00,2022-01-21 19:00:00,12,273.702265625,100.0,0.0
2022-01-22 08:00:00,2022-01-21 19:00:00,13,273.979375,6.1000000000000005,0.0
2022-01-22 09:00:00,2022-01-21 19:00:00,14,274.1701953125,13.9,0.8200000000000001
2022-01-22 10:00:00,2022-01-21 19:00:00,15,274.56921875,40.1,15.94
2022-01-22 11:00:00,2022-01-21 19:00:00,16,275.057734375,5.4,41.2
2022-01-22 12:00:00,2022-01-21 19:00:00,17,275.55177734375,5.6000000000000005,66.28
2022-01-22 13:00:00,2022-01-21 19:00:00,18,275.898984375,100.0,85.48
2022-01-22 14:00:00,2022-01-21 19:00:00,19,276.06025390625,100.0,112.10000000000001
2022-01-22 15:00:00,2022-01-21 19:00:00,20,276.1309765625,100.0,93.44
2022-01-22 16:00:00,2022-01-21 19:00:00,21,276.175234375,100.0,68.26
2022-01-22 17:00:00,2022-01-21 19:00:00,22,276.25416015625,100.0,51.24
2022-01-22 18:00:00,2022-01-21 19:00:00,23,276.24091796875,100.0,40.980000000000004
2022-01-22 19:00:00,2022-01-21 19:00:00,24,276.2092578125,100.0,34.160000000000004
2022-01-22 20:00:00,2022-01-21 19:00:00,25,276.03158203125,89.7,0.0
2022-01-22 21:00:00,2022-01-21 19:00:00,26,275.86900390625,95.0,0.0
2022-01-22 22:00:00,2022-01-21 19:00:00,27,275.71275390625,98.10000000000001,0.0
2022-01-22 23:00:00,2022-01-21 19:00:00,28,275.74890625,97.10000000000001,0.0
2022-01-23 00:00:00,2022-01-21 19:00:00,29,275.87087890625,43.5,0.0
2022-01-23 01:00:00,2022-01-21 19:00:00,30,275.8051171875,17.6,0.0
2022-01-23 02:00:00,2022-01-21 19:00:00,31,275.755390625,98.80000000000001,0.0
2022-01-23 03:00:00,2022-01-21 19:00:00,32,275.84154296875,20.3,0.0
2022-01-23 04:00:00,2022-01-21 19:00:00,33,275.91095703125,100.0,0.0
2022-01-23 05:00:00,2022-01-21 19:00:00,34,276.15146484375003,100.0,0.0
2022-01-23 06:00:00,2022-01-21 19:00:00,35,276.443359375,100.0,0.0
2022-01-23 07:00:00,2022-01-21 19:00:00,36,276.55921875,97.4,0.0
