forecast_valid_time,forecast_issue_time,lead_hours,temperature_2m,cloud_cover,shortwave_radiation
2024-01-12 00:00:00,2024-01-11 19:00:00,5,273.08724609375,9.4,0.0
2024-01-12 01:00:00,2024-01-11 19:00:00,6,272.84515625,11.200000000000001,0.0
2024-01-12 02:00:00,2024-01-11 19:00:00,7,272.97525390625003,6.1000000000000005,0.0
2024-01-12 03:00:00,2024-01-11 19:00:00,8,273.2912890625,9.5,0.0
2024-01-12 04:00:00,2024-01-11 19:00:00,9,274.305625,3.9000000000000004,0.0
2024-01-12 05:00:00,2024-01-11 19:00:00,10,274.70736328125,1.8,0.0
2024-01-12 06:00:00,2024-01-11 19:00:00,11,274.72880859375,1.8,0.0
2024-01-12 07:00:00,2024-01-11 19:00:00,12,274.68634765625,2.3000000000000003,0.0
2024-01-12 08:00:00,2024-01-11 19:00:00,13,274.53388671875,3.6,0.0
2024-01-12 09:00:00,2024-01-11 19:00:00,14,274.582421875,0.6000000000000001,0.02
2024-01-12 10:00:00,2024-01-11 19:00:00,15,274.63572265625,0.30000000000000004,8.9
2024-01-12 11:00:00,2024-01-11 19:00:00,16,275.04240234375,0.0,29.5
2024-01-12 12:00:00,2024-01-11 19:00:00,17,275.33501953125,0.0,50.800000000000004
2024-01-12 13:00:00,2024-01-11 19:00:00,18,275.25828125,0.6000000000000001,66.96000000000001
2024-01-12 14:00:00,2024-01-11 19:00:00,19,275.09953125,15.5,124.28
2024-01-12 15:00:00,2024-01-11 19:00:00,20,274.69580078125,36.300000000000004,97.0
2024-01-12 16:00:00,2024-01-11 19:00:00,21,274.510703125,100.0,68.66
2024-01-12 17:00:00,2024-01-11 19:00:00,22,274.4203125,63.900000000000006,51.480000000000004
2024-01-12 18:00:00,2024-01-11 19:00:00,23,274.19814453125,65.0,41.2
2024-01-12 19:00:00,2024-01-11 19:00:00,24,273.96939453125003,100.0,34.32
2024-01-12 20:00:00,2024-01-11 19:00:00,25,273.3855078125,100.0,0.0
2024-01-12 21:00:00,2024-01-11 19:00:00,26,273.0774609375,95.9,0.0
2024-01-12 22:00:00,2024-01-11 19:00:00,27,273.251640625,90.0,0.0
2024-01-12 23:00:00,2024-01-11 19:00:00,28,273.87986328125,100.0,0.0
2024-01-13 00:00:00,2024-01-11 19:00:00,29,274.29410156250003,100.0,0.0
2024-01-13 01:00:00,2024-01-11 19:00:00,30,274.456484375,100.0,0.0
2024-01-13 02:00:00,2024-01-11 19:00:00,31,274.09865234375,100.0,0.0
2024-01-13 03:00:00,2024-01-11 19:00:00,32,274.33462890625003,100.0,0.0
2024-01-13 04:00:00,2024-01-11 19:00:00,33,275.6570703125,100.0,0.0
2024-01-13 05:00:00,2024-01-11 19:00:00,34,275.387109375,100.0,0.0
2024-01-13 06:00:00,2024-01-11 19:00:00,35,276.47294921875,100.0,0.0
2024-01-13 07:00:00,2024-01-11 19:00:00,36,277.21015625,100.0,0.0
2024-01-13 08:00:00,2024-01-11 19:00:00,37,277.11541015625,100.0,0.0
2024-01-13 09:00:00,2024-01-11 19:00:00,38,276.78310546875,100.0,0.0
2024-01-13 10:00:00,2024-01-11 19:00:00,39,277.7580078125,100.0,1.42
2024-01-13 11:00:00,2024-01-11 19:00:00,40,277.46025390625,54.7,5.32
2024-01-13 12:00:00,2024-01-11 19:00:00,41,277.489765625,16.0,27.14
2024-01-13 13:00:00,2024-01-11 19:00:00,42,276.7651953125,55.2,45.9
2024-01-13 14:00:00,2024-01-11 19:00:00,43,275.6164453125,100.0,102.94
2024-01-13 15:00:00,2024-01-11 19:00:00,44,275.67099609375003,100.0,64.6
2024-01-13 16:00:00,2024-01-11 19:00:00,45,275.4951953125,99.9,44.28
2024-01-13 17:00:00,2024-01-11 19:00:00,46,274.74173828125,97.80000000000001,33.22
2024-01-13 18:00:00,2024-01-11 19:00:00,47,273.99412109375,27.1,26.560000000000002
2024-01-13 19:00:00,2024-01-11 19:00:00,48,273.80462890625,5.0,22.14
2024-01-13 20:00:00,2024-01-11 19:00:00,49,274.355234375,76.80000000000001,0.0
2024-01-13 21:00:00,2024-01-11 19:00:00,50,275.141953125,92.30000000000001,0.0
2024-01-13 22:00:00,2024-01-11 19:00:00,51,275.66818359375003,38.800000000000004,0.0
2024-01-13 23:00:00,2024-01-11 19:00:00,52,276.0462109375,53.900000000000006,0.0
2024-01-14 00:00:00,2024-01-11 19:00:00,53,276.34876953125,63.800000000000004,0.0
2024-01-14 01:00:00,2024-01-11 19:00:00,54,276.26009765625,5.0,0.0
2024-01-14 02:00:00,2024-01-11 19:00:00,55,276.09548828125,5.0,0.0
2024-01-14 03:00:00,2024-01-11 19:00:00,56,275.44390625,5.0,0.0
2024-01-14 04:00:00,2024-01-11 19:00:00,57,274.97720703125003,50.0,0.0
2024-01-14 05:00:00,2024-01-11 19:00:00,58,274.62107421875,100.0,0.0
2024-01-14 06:00:00,2024-01-11 19:00:00,59,274.79109375,100.0,0.0
2024-01-14 07:00:00,2024-01-11 19:00:00,60,274.89326171875,100.0,0.0
2024-01-14 08:00:00,2024-01-11 19:00:00,61,274.61802734375,100.0,0.0
2024-01-14 09:00:00,2024-01-11 19:00:00,62,274.38884765625,100.0,0.06
2024-01-14 10:00:00,2024-01-11 19:00:00,63,274.40474609375,100.0,7.140000000000001
2024-01-14 11:00:00,2024-01-11 19:00:00,64,274.49115234375,100.0,18.48
2024-01-14 12:00:00,2024-01-11 19:00:00,65,274.6265234375,100.0,29.94
2024-01-14 13:00:00,2024-01-11 19:00:00,66,274.67861328125,100.0,39.14
2024-01-14 14:00:00,2024-01-11 19:00:00,67,274.49912109375003,100.0,73.60000000000001
2024-01-14 15:00:00,2024-01-11 19:00:00,68,274.05126953125,100.0,60.84
2024-01-14 16:00:00,2024-01-11 19:00:00,69,273.44203125,100.0,44.42
2024-01-14 17:00:00,2024-01-11 19:00:00,70,273.0009375,100.0,33.3
2024-01-14 18:00:00,2024-01-11 19:00:00,71,272.3365234375,100.0,26.66
2024-01-14 19:00:00,2024-01-11 19:00:00,72,271.878046875,100.0,22.22
2024-01-14 20:00:00,2024-01-11 19:00:00,73,271.75416015625,100.0,0.0
2024-01-14 21:00:00,2024-01-11 19:00:00,74,272.2797265625,100.0,0.0
2024-01-14 22:00:00,2024-01-11 19:00:00,75,272.74658203125,100.0,0.0
2024-01-14 23:00:00,2024-01-11 19:00:00,76,272.7866796875,100.0,0.0
