forecast_valid_time,forecast_issue_time,lead_hours,temperature_2m,cloud_cover,shortwave_radiation
2021-11-11 00:00:00,2021-11-10 19:00:00,5,282.8495703125,100.0,0.0
2021-11-11 01:00:00,2021-11-10 19:00:00,6,282.841484375,100.0,0.0
2021-11-11 02:00:00,2021-11-10 19:00:00,7,282.73392578125,100.0,0.0
2021-11-11 03:00:00,2021-11-10 19:00:00,8,282.59408203125,100.0,0.0
2021-11-11 04:00:00,2021-11-10 19:00:00,9,282.61994140625,100.0,0.0
2021-11-11 05:00:00,2021-11-10 19:00:00,10,282.7428125,100.0,0.0
2021-11-11 06:00:00,2021-11-10 19:00:00,11,282.71005859375003,99.5,0.0
2021-11-11 07:00:00,2021-11-10 19:00:00,12,282.6818359375,99.9,0.0
2021-11-11 08:00:00,2021-11-10 19:00:00,13,282.756640625,100.0,0.04
2021-11-11 09:00:00,2021-11-10 19:00:00,14,282.9332421875,100.0,11.620000000000001
2021-11-11 10:00:00,2021-11-10 19:00:00,15,283.1725390625,99.60000000000001,34.12
2021-11-11 11:00:00,2021-11-10 19:00:00,16,283.1996875,99.5,60.160000000000004
2021-11-11 12:00:00,2021-11-10 19:00:00,17,283.79400390625,100.0,84.16
2021-11-11 13:00:00,2021-11-10 19:00:00,18,284.0093359375,100.0,82.5
2021-11-11 14:00:00,2021-11-10 19:00:00,19,283.681484375,96.80000000000001,38.42
2021-11-11 15:00:00,2021-11-10 19:00:00,20,283.59591796875003,100.0,57.46
2021-11-11 16:00:00,2021-11-10 19:00:00,21,283.31375,100.0,45.46
2021-11-11 17:00:00,2021-11-10 19:00:00,22,283.05136718750003,30.700000000000003,34.1
2021-11-11 18:00:00,2021-11-10 19:00:00,23,282.9706640625,81.80000000000001,27.28
2021-11-11 19:00:00,2021-11-10 19:00:00,24,282.8635546875,5.4,22.740000000000002
2021-11-11 20:00:00,2021-11-10 19:00:00,25,282.8045703125,5.0,0.0
2021-11-11 21:00:00,2021-11-10 19:00:00,26,282.816953125,5.6000000000000005,0.0
2021-11-11 22:00:00,2021-11-10 19:00:00,27,282.873984375,65.0,0.0
2021-11-11 23:00:00,2021-11-10 19:00:00,28,282.94341796875,99.60000000000001,0.0
2021-11-12 00:00:00,2021-11-10 19:00:00,29,282.887578125,13.9,0.0
2021-11-12 01:00:00,2021-11-10 19:00:00,30,282.85478515625,20.8,0.0
2021-11-12 02:00:00,2021-11-10 19:00:00,31,282.79705078125,70.3,0.0
2021-11-12 03:00:00,2021-11-10 19:00:00,32,282.78046875,79.80000000000001,0.0
2021-11-12 04:00:00,2021-11-10 19:00:00,33,282.9208984375,20.0,0.0
2021-11-12 05:00:00,2021-11-10 19:00:00,34,282.84056640625,49.5,0.0
2021-11-12 06:00:00,2021-11-10 19:00:00,35,282.8307421875,99.9,0.0
2021-11-12 07:00:00,2021-11-10 19:00:00,36,282.82171875,66.10000000000001,0.0
2021-11-12 08:00:00,2021-11-10 19:00:00,37,282.80361328125,100.0,0.0
2021-11-12 09:00:00,2021-11-10 19:00:00,38,282.84099609375,100.0,12.52
2021-11-12 10:00:00,2021-11-10 19:00:00,39,282.83955078125,100.0,35.980000000000004
2021-11-12 11:00:00,2021-11-10 19:00:00,40,282.8336328125,100.0,61.58
2021-11-12 12:00:00,2021-11-10 19:00:00,41,282.86345703125,100.0,83.24
2021-11-12 13:00:00,2021-11-10 19:00:00,42,282.80642578125,100.0,97.46000000000001
2021-11-12 14:00:00,2021-11-10 19:00:00,43,282.63619140625,100.0,125.32000000000001
2021-11-12 15:00:00,2021-11-10 19:00:00,44,282.41226562500003,100.0,97.24000000000001
2021-11-12 16:00:00,2021-11-10 19:00:00,45,282.1844140625,100.0,70.60000000000001
2021-11-12 17:00:00,2021-11-10 19:00:00,46,281.899921875,100.0,52.94
2021-11-12 18:00:00,2021-11-10 19:00:00,47,281.68970703125,100.0,42.36
2021-11-12 19:00:00,2021-11-10 19:00:00,48,281.39787109375,100.0,35.300000000000004
2021-11-12 20:00:00,2021-11-10 19:00:00,49,281.15890625000003,100.0,0.0
2021-11-12 21:00:00,2021-11-10 19:00:00,50,280.97466796875,100.0,0.0
2021-11-12 22:00:00,2021-11-10 19:00:00,51,281.00740234375,100.0,0.0
2021-11-12 23:00:00,2021-11-10 19:00:00,52,281.03060546875,100.0,0.0
2021-11-13 00:00:00,2021-11-10 19:00:00,53,281.11453125,100.0,0.0
2021-11-13 01:00:00,2021-11-10 19:00:00,54,281.047734375,100.0,0.0
2021-11-13 02:00:00,2021-11-10 19:00:00,55,281.03978515625,100.0,0.0
2021-11-13 03:00:00,2021-11-10 19:00:00,56,281.10544921875,100.0,0.0
2021-11-13 04:00:00,2021-11-10 19:00:00,57,281.067890625,100.0,0.0
2021-11-13 05:00:00,2021-11-10 19:00:00,58,281.12294921875,100.0,0.0
2021-11-13 06:00:00,2021-11-10 19:00:00,59,281.18142578125,100.0,0.0
2021-11-13 07:00:00,2021-11-10 19:00:00,60,281.1327734375,100.0,0.0
2021-11-13 08:00:00,2021-11-10 19:00:00,61,280.94177734375,100.0,0.0
2021-11-13 09:00:00,2021-11-10 19:00:00,62,280.83015625,100.0,4.5
2021-11-13 10:00:00,2021-11-10 19:00:00,63,280.87234375,100.0,7.92
2021-11-13 11:00:00,2021-11-10 19:00:00,64,281.02765625,100.0,12.24
2021-11-13 12:00:00,2021-11-10 19:00:00,65,281.308359375,100.0,20.02
2021-11-13 13:00:00,2021-11-10 19:00:00,66,281.17818359375,100.0,23.240000000000002
2021-11-13 14:00:00,2021-11-10 19:00:00,67,281.44578125,97.80000000000001,33.64
2021-11-13 15:00:00,2021-11-10 19:00:00,68,281.5323046875,99.80000000000001,36.28
2021-11-13 16:00:00,2021-11-10 19:00:00,69,281.26705078125,99.60000000000001,26.400000000000002
2021-11-13 17:00:00,2021-11-10 19:00:00,70,281.05050781250003,99.80000000000001,19.8
2021-11-13 18:00:00,2021-11-10 19:00:00,71,280.698359375,99.2,15.84
2021-11-13 19:00:00,2021-11-10 19:00:00,72,280.35240234375,65.2,13.200000000000001
2021-11-13 20:00:00,2021-11-10 19:00:00,73,279.81546875,58.900000000000006,0.0
2021-11-13 21:00:00,2021-11-10 19:00:00,74,279.6299609375,59.5,0.0
2021-11-13 22:00:00,2021-11-10 19:00:00,75,279.40474609375,57.800000000000004,0.0
2021-11-13 23:00:00,2021-11-10 19:00:00,76,279.0859765625,59.0,0.0
