forecast_valid_time,forecast_issue_time,lead_hours,temperature_2m,cloud_cover,shortwave_radiation
2023-09-15 00:00:00,2023-09-14 20:00:00,4,288.7345703125,99.60000000000001,0.0
2023-09-15 01:00:00,2023-09-14 20:00:00,5,288.8321484375,100.0,0.0
2023-09-15 02:00:00,2023-09-14 20:00:00,6,289.0894140625,100.0,0.0
2023-09-15 03:00:00,2023-09-14 20:00:00,7,288.95212890625,100.0,0.0
2023-09-15 04:00:00,2023-09-14 20:00:00,8,289.112265625,100.0,0.0
2023-09-15 05:00:00,2023-09-14 20:00:00,9,289.204296875,99.9,0.0
2023-09-15 06:00:00,2023-09-14 20:00:00,10,288.353046875,100.0,0.0
2023-09-15 07:00:00,2023-09-14 20:00:00,11,288.73798828125,100.0,0.016
2023-09-15 08:00:00,2023-09-14 20:00:00,12,289.07114257812503,100.0,1.104
2023-09-15 09:00:00,2023-09-14 20:00:00,13,288.60078125,100.0,27.64
2023-09-15 10:00:00,2023-09-14 20:00:00,14,288.50703125,100.0,33.96
2023-09-15 11:00:00,2023-09-14 20:00:00,15,289.2304931640625,100.0,32.096000000000004
2023-09-15 12:00:00,2023-09-14 20:00:00,16,289.23369140625,99.9,39.04
2023-09-15 13:00:00,2023-09-14 20:00:00,17,289.3662109375,100.0,55.312
2023-09-15 14:00:00,2023-09-14 20:00:00,18,289.6109619140625,100.0,75.872
2023-09-15 15:00:00,2023-09-14 20:00:00,19,289.8,100.0,231.44
2023-09-15 16:00:00,2023-09-14 20:00:00,20,289.44150390625003,78.30000000000001,143.98
2023-09-15 17:00:00,2023-09-14 20:00:00,21,289.5000244140625,56.6,169.82
2023-09-15 18:00:00,2023-09-14 20:00:00,22,289.4737548828125,66.4,180.192
2023-09-15 19:00:00,2023-09-14 20:00:00,23,289.1603271484375,69.60000000000001,160.912
2023-09-15 20:00:00,2023-09-14 20:00:00,24,288.622265625,73.7,135.04
2023-09-15 21:00:00,2023-09-14 20:00:00,25,288.4358642578125,84.0,0.0
2023-09-15 22:00:00,2023-09-14 20:00:00,26,288.2815673828125,76.3,0.0
2023-09-15 23:00:00,2023-09-14 20:00:00,27,288.6195556640625,100.0,0.0
2023-09-16 00:00:00,2023-09-14 20:00:00,28,289.4551025390625,100.0,0.0
2023-09-16 01:00:00,2023-09-14 20:00:00,29,289.40000000000003,100.0,0.0
2023-09-16 02:00:00,2023-09-14 20:00:00,30,289.1570556640625,100.0,0.0
2023-09-16 03:00:00,2023-09-14 20:00:00,31,288.82224121093753,100.0,0.0
