lead_bucket_label,rows,mae_w,rmse_w,bias_w,nmae_capacity,nrmse_capacity,baseline_mae_w,skill_vs_baseline
3_6h,530,21.69827028597542,42.781816208413105,17.143177700018246,0.0019725700259977655,0.0038892560189466457,11.30566037735849,-0.9192395279651153
6h_plus,10487,856.1292353420786,1369.8694822910372,-2.985309539875767,0.0778299304856435,0.1245335892991852,1374.267187946982,0.3770285408465218
